ra,dec,redshift,brightness,LR,N(0.5),total_N,gal_id,cluster_id
150.30678055,2.41578251,0.6935,-22.34,29.56,10,42.0,738224.0,387.0
150.17259634,2.52333517,0.6946,-22.78,29.73,16,56.0,809179.0,314.0
149.72543088,2.2577744,0.6982,-22.47,30.04,13,36.0,632738.0,622.0
149.74147549,2.56097457,0.699,-20.51,29.13,8,28.0,832495.0,1603.0
150.38794903,1.91548389,0.6994,-22.37,29.87,8,25.0,411653.0,242.0
150.1385534,2.07140908,0.6995,-22.28,30.06,14,35.0,509035.0,24.0
149.53565918,2.67923801,0.6997,-20.84,29.28,10,29.0,908898.0,1205.0
150.2638855,2.54152404,0.7,-23.3,30.37,14,31.0,820685.0,513.0
149.83462447,2.71909138,0.7015,-21.86,29.45,8,30.0,935659.0,1607.0
150.14270255,2.08812088,0.7064,-22.13,29.97,12,37.0,515478.0,620.0
149.47518206,2.44526097,0.7076,-22.69,29.81,11,26.0,758024.0,613.0
149.54432756,2.01159316,0.7121,-22.19,29.5,9,25.0,470264.0,1190.0
150.27956076,2.34298836,0.7164,-21.33,29.48,9,43.0,688325.0,1095.0
149.52932682,2.65909249,0.7178,-22.86,29.87,10,40.0,897133.0,438.0
149.91320934,2.51219989,0.7179,-23.48,30.02,50,135.0,801764.0,255.0
150.16705421,1.97243187,0.7197,-22.45,29.7,10,39.0,446536.0,1150.0
149.92095993,2.22626268,0.7205,-22.47,29.71,12,27.0,611864.0,53.0
150.0949864,2.21360107,0.7229,-22.26,29.84,10,47.0,603117.0,748.0
150.05668881,2.30139264,0.7249,-23.11,29.87,21,70.0,661723.0,277.0
150.22162771,1.80824948,0.7254,-20.16,28.9,8,26.0,341961.0,1559.0
149.85012465,2.39282188,0.728,-22.44,29.58,14,62.0,721902.0,358.0
149.69935198,2.26680991,0.7291,-21.78,29.85,9,35.0,640220.0,188.0
150.16572683,1.70948139,0.7294,-23.08,30.25,9,25.0,280535.0,936.0
149.61757245,2.40977387,0.7298,-22.19,29.49,8,27.0,733221.0,1546.0
150.18549473,2.04407795,0.7352,-22.5,29.62,11,31.0,490884.0,1252.0
150.0292913,2.69014135,0.7357,-22.81,30.04,15,52.0,917600.0,382.0
150.6709606,2.03176136,0.7381,-21.16,29.51,8,25.0,482036.0,881.0
150.59968,2.13848351,0.7387,-22.17,30.01,14,39.0,552091.0,428.0
149.83885667,1.6830623,0.7388,-24.2,30.3,11,34.0,262008.0,717.0
149.62519723,1.69902143,0.7421,-20.9,29.04,11,39.0,274879.0,1224.0
150.74078146,2.40384914,0.7423,-23.77,30.23,12,34.0,730131.0,481.0
149.71384347,1.70438625,0.7475,-21.7,29.72,10,33.0,277333.0,1625.0
150.37540564,2.7572182,0.7497,-21.94,29.59,8,28.0,958187.0,1401.0
150.70589807,2.73742191,0.7519,-22.39,29.58,12,34.0,946663.0,47.0
149.80424468,1.75089212,0.7528,-20.99,29.87,10,34.0,305606.0,1142.0
150.18996179,1.70648232,0.7553,-22.73,30.13,9,31.0,279555.0,719.0
150.74335543,2.40253108,0.7638,-22.03,29.84,11,30.0,728489.0,644.0
150.71640843,2.56557798,0.79,-23.0,29.93,9,26.0,836614.0,171.0
149.69756318,2.26406351,0.79,-21.04,29.35,9,45.0,636435.0,1031.0
150.37101855,2.00491091,0.7901,-21.99,29.4,13,33.0,465816.0,470.0
150.42447032,2.77366279,0.7909,-23.36,30.09,13,53.0,969859.0,302.0
150.65267477,1.94107809,0.7954,-22.63,30.4,14,35.0,426913.0,555.0
150.22373848,2.05908336,0.7959,-21.65,29.7,8,34.0,500434.0,906.0
150.73534729,2.66946094,0.7969,-21.86,29.76,9,28.0,902509.0,1539.0
150.10376023,2.23766408,0.8008,-22.51,30.13,8,33.0,619015.0,1623.0
150.03505518,2.65224417,0.801,-23.02,29.81,12,34.0,892922.0,453.0
150.67071186,2.13280869,0.8013,-20.87,29.5,9,43.0,547130.0,1289.0
150.45631191,2.57139658,0.8021,-20.99,29.24,18,44.0,838920.0,4.0
150.55976543,2.6533078,0.8051,-22.59,29.62,20,70.0,892536.0,281.0
150.63149832,2.46831687,0.8061,-21.78,29.61,12,46.0,771212.0,450.0
149.81284949,2.29743228,0.8085,-21.27,29.33,8,27.0,657436.0,1475.0
150.45762372,1.92159978,0.8108,-22.02,29.95,10,37.0,415081.0,1029.0
150.23783579,2.05116252,0.8123,-20.17,28.67,10,45.0,494017.0,1078.0
150.3942398,1.85228419,0.8129,-21.4,29.56,12,41.0,370432.0,800.0
150.29169095,2.60148752,0.8138,-21.42,29.17,9,30.0,858355.0,1139.0
150.01978923,2.20067984,0.8142,-22.13,29.73,12,34.0,593223.0,506.0
149.98319776,2.31890971,0.8145,-21.97,29.51,8,40.0,672310.0,882.0
150.36828588,2.15425932,0.8147,-23.07,29.94,12,59.0,563904.0,372.0
150.11356641,1.93402114,0.8151,-21.89,30.0,9,28.0,422156.0,1568.0
150.53186793,2.33379331,0.8173,-21.57,29.34,12,36.0,682537.0,65.0
150.37890677,2.47497938,0.8196,-22.01,29.57,8,30.0,775316.0,244.0
150.39077663,1.78912306,0.8196,-21.65,29.67,12,55.0,329797.0,554.0
149.71951078,2.29675319,0.82,-22.32,29.63,8,41.0,658583.0,1278.0
150.36932356,1.99948478,0.8224,-23.43,29.96,24,80.0,463397.0,265.0
149.48428812,2.26208971,0.8245,-21.97,29.7,9,46.0,634863.0,570.0
150.50503624,2.22506954,0.825,-23.98,30.19,28,95.0,611604.0,261.0
149.55284532,2.42821548,0.8251,-22.5,30.13,20,75.0,745476.0,280.0
149.45575308,2.58891835,0.8261,-22.28,29.62,8,25.0,852290.0,1223.0
150.33672932,1.89986145,0.8274,-21.49,29.21,11,55.0,399876.0,455.0
150.68423832,2.40765001,0.8277,-22.87,29.77,15,57.0,732178.0,12.0
150.13676125,1.88049967,0.8278,-22.65,29.67,13,41.0,389394.0,39.0
149.57425483,2.20155099,0.8299,-23.11,29.84,10,45.0,595730.0,1070.0
150.21844026,2.05774908,0.83,-23.79,30.12,17,45.0,498357.0,6.0
150.66156888,1.92556291,0.8309,-23.1,29.85,14,38.0,417713.0,366.0
150.72458927,2.67439838,0.8312,-21.14,29.57,10,32.0,905695.0,1562.0
150.11858002,2.22309668,0.8351,-22.23,29.59,9,46.0,609077.0,412.0
150.37245448,2.39755754,0.8359,-21.95,29.79,9,40.0,724917.0,172.0
150.33777804,2.27081367,0.8361,-21.68,29.14,10,30.0,640816.0,107.0
149.65639488,2.25297895,0.8361,-21.67,29.67,10,45.0,628518.0,1454.0
149.81035057,2.33188604,0.8372,-22.53,29.61,9,29.0,682320.0,1527.0
150.52561576,1.95478298,0.8387,-23.28,29.91,8,39.0,435798.0,865.0
149.92066252,2.51126357,0.8389,-22.19,29.48,10,29.0,798678.0,1044.0
149.97922133,1.81432475,0.839,-21.33,29.14,9,27.0,345922.0,1507.0
150.12966905,1.67890731,0.8398,-23.32,29.93,8,26.0,261782.0,1254.0
150.20878049,2.28280297,0.8402,-21.38,29.52,16,60.0,648809.0,303.0
150.11325539,2.01424287,0.8405,-22.6,29.64,10,33.0,472975.0,917.0
150.00204485,2.33226322,0.8411,-22.33,29.65,9,49.0,681845.0,539.0
150.45113412,1.74345426,0.8418,-21.6,29.36,8,30.0,301236.0,1541.0
149.89925378,1.91783496,0.8418,-22.06,29.93,9,32.0,411647.0,1605.0
150.41722064,1.97600944,0.8424,-22.91,29.77,19,60.0,446194.0,298.0
150.33207967,2.61701401,0.8426,-22.46,29.58,13,39.0,869046.0,829.0
149.71306298,2.70647696,0.8449,-22.13,29.46,12,37.0,928066.0,459.0
150.66044334,2.24411187,0.8496,-22.0,29.54,10,25.0,623270.0,1193.0
149.80523929,2.43113837,0.8496,-23.01,30.12,8,26.0,748258.0,1291.0
150.57215542,2.28792707,0.8501,-23.69,30.08,8,33.0,653519.0,1046.0
149.84038154,2.16410468,0.8534,-21.87,29.37,11,42.0,568990.0,1329.0
150.19085747,2.40869542,0.8537,-22.33,29.84,12,44.0,733200.0,437.0
150.01265366,2.19829836,0.8538,-22.24,29.63,12,46.0,591397.0,710.0
149.47986408,2.72923123,0.8559,-23.01,29.82,14,30.0,942345.0,17.0
150.14262759,2.19698973,0.8568,-22.41,30.08,14,51.0,591055.0,471.0
150.2545654,1.65650134,0.859,-22.45,29.58,13,26.0,248171.0,862.0
150.28891746,2.0696133,0.8601,-22.47,30.12,13,49.0,507690.0,42.0
149.96947915,2.06302595,0.8611,-21.57,29.43,13,33.0,502525.0,822.0
150.45340362,2.14294435,0.8613,-22.76,29.71,14,72.0,555663.0,345.0
150.2148294,2.28668901,0.8623,-22.99,29.9,17,69.0,651583.0,301.0
149.7162557,2.71096013,0.8628,-21.99,29.79,14,47.0,930844.0,388.0
150.0075478,2.31948544,0.8631,-21.95,29.8,13,39.0,671995.0,649.0
150.30541743,1.87956793,0.8632,-22.64,29.67,9,59.0,388514.0,823.0
149.57291751,2.7737192,0.8634,-22.1,29.85,8,29.0,969706.0,1020.0
149.52130374,2.61674573,0.8637,-21.29,29.62,10,26.0,867746.0,1537.0
150.43263552,2.68713026,0.8637,-21.33,29.27,12,46.0,914460.0,457.0
150.16000165,2.59545542,0.8646,-23.59,30.03,13,40.0,856782.0,413.0
150.14946378,1.8783927,0.865,-21.45,29.61,11,43.0,386803.0,1009.0
150.22266711,2.53368231,0.8653,-22.36,29.95,9,36.0,814161.0,449.0
149.47364251,2.26618958,0.8655,-22.94,30.08,11,36.0,638421.0,550.0
149.66493943,2.2418062,0.8687,-23.3,29.93,8,35.0,622611.0,1478.0
150.13351755,1.99445586,0.8691,-22.05,29.56,9,28.0,458610.0,1258.0
150.53690147,2.07603675,0.8699,-23.39,29.95,12,57.0,512320.0,393.0
149.54958473,1.99398867,0.8703,-23.63,30.05,18,43.0,459784.0,291.0
150.6561546,2.14682438,0.8704,-23.26,29.92,9,37.0,559660.0,1491.0
150.54220983,2.48667963,0.8705,-22.61,29.64,17,49.0,783666.0,395.0
150.24211401,1.79995156,0.8734,-21.74,29.42,9,42.0,336767.0,1214.0
150.5373701,2.66977258,0.8736,-23.03,29.81,14,55.0,902760.0,383.0
149.92928346,2.40897988,0.8778,-23.52,30.01,15,56.0,733907.0,297.0
149.88515409,2.29750496,0.8786,-22.21,29.48,10,40.0,658132.0,937.0
149.83824514,2.768685,0.8788,-23.19,30.02,12,44.0,966343.0,562.0
150.45032121,2.14266703,0.8799,-22.98,29.9,22,54.0,555599.0,278.0
149.71909172,2.14163531,0.8803,-20.51,29.07,8,29.0,553593.0,231.0
150.55366482,2.58831545,0.8852,-21.57,29.41,9,32.0,850001.0,1409.0
150.32189329,2.12848958,0.8853,-21.23,29.21,9,42.0,544229.0,846.0
150.05087837,2.29419734,0.8862,-21.87,29.49,11,43.0,655668.0,905.0
150.07750695,2.39457781,0.8865,-22.75,30.01,12,36.0,724736.0,836.0
149.91578217,2.66231579,0.8875,-23.25,30.3,26,118.0,899129.0,260.0
150.33535898,2.5755861,0.8882,-21.74,29.98,9,32.0,841880.0,1303.0
149.75677571,2.57382186,0.889,-22.09,29.68,10,45.0,841146.0,701.0
150.16009655,1.9217031,0.8902,-22.62,29.97,9,35.0,415438.0,1059.0
150.4451785,1.84540541,0.8905,-22.81,29.72,20,44.0,366169.0,312.0
149.79258779,2.22739091,0.8907,-22.76,29.72,10,37.0,612481.0,1085.0
150.26027867,1.96648157,0.8908,-22.25,29.92,12,45.0,442079.0,535.0
149.77121398,2.32838674,0.893,-21.37,29.16,9,28.0,678004.0,1511.0
150.20423688,1.84523673,0.898,-22.52,29.61,11,41.0,365971.0,89.0
150.64531693,2.59748128,0.8994,-22.74,30.0,8,27.0,857408.0,238.0
149.98172694,2.04837771,0.9001,-22.41,29.94,11,28.0,492981.0,1144.0
150.42003156,2.51410005,0.9001,-22.46,29.6,19,52.0,801102.0,282.0
150.48947929,2.40282746,0.9002,-22.0,29.68,11,58.0,728557.0,353.0
150.11866628,1.8665763,0.9003,-21.84,29.52,8,36.0,379245.0,1079.0
150.03050076,1.67051946,0.9005,-21.88,29.74,12,30.0,255385.0,49.0
150.50965073,1.97313111,0.9027,-21.34,29.14,10,36.0,445814.0,1304.0
150.16191446,2.60126126,0.9034,-22.86,29.75,23,71.0,859951.0,273.0
150.52168193,2.07586957,0.9039,-22.51,29.62,10,37.0,511567.0,704.0
149.73304014,1.88749475,0.9041,-21.95,29.9,10,33.0,392308.0,133.0
150.28914872,2.21545632,0.905,-22.6,30.15,14,53.0,603680.0,380.0
150.21565489,2.39564389,0.9073,-22.52,29.61,29,95.0,724007.0,263.0
150.09869127,2.54065043,0.9076,-22.69,30.2,27,100.0,819831.0,258.0
149.51531958,2.12443062,0.91,-22.69,29.95,9,44.0,542181.0,496.0
150.28524391,1.90000836,0.9104,-22.02,29.42,8,57.0,400167.0,660.0
149.73899586,2.01465398,0.9108,-21.92,29.78,10,27.0,471683.0,1227.0
150.1393765,1.66813277,0.9111,-21.36,29.46,12,27.0,254172.0,1359.0
150.09223089,2.08932038,0.9119,-22.1,30.28,8,37.0,519725.0,787.0
149.52612454,2.19363526,0.9124,-23.3,30.44,9,46.0,589798.0,1177.0
150.31109674,2.48106863,0.9125,-21.48,29.39,10,42.0,779298.0,780.0
149.78867922,2.75830135,0.9133,-22.01,29.42,10,28.0,958712.0,1052.0
150.23332247,1.76011342,0.9136,-22.77,30.23,17,45.0,311817.0,5.0
150.37912669,2.06743311,0.9144,-22.7,30.3,8,54.0,505937.0,1091.0
150.48354705,2.58074645,0.9169,-21.49,29.85,10,46.0,846331.0,595.0
149.67515405,2.25768681,0.9178,-23.31,30.25,19,72.0,632848.0,271.0
150.41224364,2.73737227,0.9184,-23.06,30.14,15,53.0,946877.0,307.0
150.22871459,2.31604931,0.9192,-22.69,29.92,11,55.0,670548.0,420.0
149.63293813,2.05189316,0.9198,-22.51,30.01,8,32.0,495752.0,1466.0
150.56334863,2.20603198,0.9201,-23.0,29.83,12,42.0,597400.0,572.0
150.22679799,2.7350587,0.9205,-22.71,29.69,13,41.0,945377.0,614.0
149.7144817,2.55091705,0.9206,-21.34,29.85,9,25.0,825214.0,1459.0
150.33365312,2.30939218,0.9257,-22.32,29.55,10,43.0,665198.0,489.0
149.92949909,2.11062988,0.9268,-22.87,29.86,15,62.0,533277.0,498.0
150.42648439,2.51566904,0.9288,-22.6,29.96,10,39.0,803290.0,997.0
149.89661036,1.92621472,0.9297,-21.75,29.62,8,37.0,416726.0,1372.0
150.67458068,2.1318988,0.9299,-21.66,29.62,10,46.0,546483.0,1092.0
150.66513291,1.98476869,0.93,-22.53,29.91,8,35.0,453135.0,1533.0
150.15173234,2.18868711,0.93,-22.81,30.25,26,91.0,586264.0,264.0
150.07133659,2.63569351,0.9308,-23.16,30.6,18,50.0,882552.0,313.0
149.8940368,2.21576634,0.9327,-22.22,29.81,17,88.0,603127.0,305.0
149.6699029,1.94730134,0.9341,-22.39,30.19,8,31.0,429936.0,1189.0
150.3563819,1.7900913,0.9349,-22.82,30.04,14,49.0,330901.0,400.0
150.09946251,1.72165991,0.9356,-22.03,29.54,8,30.0,287590.0,1558.0
149.99943878,2.5087705,0.9358,-22.69,29.68,11,40.0,798287.0,868.0
150.67112368,2.73362157,0.937,-21.32,29.62,12,40.0,943191.0,465.0
149.98778494,2.31570279,0.9374,-23.16,29.87,34,131.0,671284.0,259.0
150.19485524,2.07344069,0.9375,-23.48,29.99,17,84.0,509626.0,286.0
149.63425687,2.71804537,0.9384,-22.4,29.66,12,33.0,935243.0,663.0
150.29329688,2.0115088,0.9386,-22.8,29.72,20,77.0,470997.0,0.0
149.83674469,2.42860225,0.9393,-21.61,29.38,8,36.0,745190.0,1217.0
149.44764759,2.49781014,0.9399,-21.91,29.77,9,39.0,790054.0,1183.0
149.67540595,1.87020291,0.94,-22.38,30.27,8,32.0,382365.0,1380.0
149.778477,2.00846061,0.9424,-21.98,29.77,10,35.0,468023.0,114.0
149.50676383,2.61886243,0.9424,-22.33,30.22,12,59.0,869989.0,486.0
150.02260314,1.92870935,0.9429,-21.49,29.48,10,26.0,418754.0,1549.0
150.02981877,2.20741551,0.9447,-22.99,29.81,34,113.0,598223.0,257.0
150.38664386,1.66269181,0.9454,-22.05,30.02,12,38.0,250980.0,810.0
149.97878442,1.68703101,0.9469,-21.84,29.74,10,32.0,266092.0,1028.0
149.5103104,2.26011034,0.9472,-23.03,29.83,18,64.0,634563.0,309.0
149.49202703,2.35924297,0.9484,-21.71,29.77,10,36.0,699797.0,957.0
150.41059221,2.07982573,0.9494,-22.48,30.01,12,78.0,513930.0,320.0
150.22031219,1.74320788,0.9496,-21.55,29.34,12,45.0,300904.0,325.0
149.75529759,2.27057977,0.9496,-22.36,30.26,14,58.0,640478.0,365.0
150.13383721,2.02009596,0.95,-22.95,29.99,13,54.0,475935.0,625.0
149.70911376,2.52863718,0.951,-21.49,29.39,8,31.0,810450.0,1601.0
149.79885853,1.68566456,0.9536,-22.84,29.76,19,32.0,265461.0,328.0
150.72567638,2.66338699,0.957,-21.49,29.34,9,32.0,898372.0,629.0
149.6462508,2.43801641,0.957,-21.83,30.0,14,46.0,750737.0,432.0
149.59094789,2.53384455,0.9579,-22.6,30.16,10,62.0,814122.0,697.0
149.61761683,2.11578398,0.9586,-23.66,30.45,23,97.0,537719.0,262.0
150.3687439,1.96479977,0.9612,-23.08,29.85,14,55.0,441581.0,504.0
149.7668221,2.29499445,0.9613,-21.22,29.11,17,73.0,655911.0,321.0
149.48627107,1.83628997,0.9626,-23.14,29.95,8,30.0,361500.0,769.0
149.64156452,2.33341567,0.9628,-23.44,29.99,28,112.0,682941.0,268.0
149.82986382,2.57331111,0.9636,-22.66,30.29,20,57.0,842330.0,266.0
149.65079521,2.21077102,0.9646,-22.08,29.44,22,91.0,599854.0,275.0
150.5295121,1.94942359,0.9646,-21.69,29.56,10,39.0,431044.0,1295.0
149.8511295,1.93933883,0.9657,-21.72,29.48,12,46.0,424695.0,58.0
150.39164842,2.72178663,0.9664,-21.19,29.74,11,56.0,935919.0,490.0
150.20173979,2.58871303,0.9666,-23.11,29.95,11,34.0,851888.0,551.0
149.57957957,2.48518352,0.9672,-21.2,29.17,12,55.0,781699.0,378.0
149.75849387,2.02291807,0.9682,-20.78,28.68,9,53.0,476164.0,994.0
150.71776315,2.43731399,0.9689,-20.88,29.04,17,61.0,750296.0,285.0
149.669803,1.90169778,0.9704,-22.36,29.71,11,42.0,401880.0,747.0
150.28263738,2.54561164,0.9706,-23.28,30.0,10,38.0,823637.0,910.0
150.71069577,2.5827037,0.9708,-22.75,29.85,10,28.0,847935.0,814.0
149.48146525,2.00626635,0.9713,-23.58,30.03,31,82.0,468056.0,256.0
150.39520894,1.83964846,0.9718,-22.53,29.62,12,55.0,361953.0,289.0
150.41356154,2.49796987,0.9724,-21.45,29.71,12,62.0,789648.0,497.0
149.82322554,2.21751288,0.9727,-21.87,29.49,10,38.0,604736.0,1025.0
149.72696231,1.83329723,0.9728,-21.91,29.37,9,46.0,358212.0,1188.0
150.10490959,2.70481796,0.9729,-21.46,29.38,8,66.0,925296.0,832.0
150.6632509,2.20074148,0.9729,-22.41,30.09,15,70.0,593228.0,340.0
150.62887427,2.49856418,0.9733,-21.31,29.36,13,47.0,789977.0,367.0
150.49592305,2.45526167,0.9742,-22.01,29.43,15,60.0,762638.0,408.0
149.94638894,2.6872318,0.9747,-22.94,29.76,12,67.0,914639.0,318.0
150.29564681,2.0349543,0.9761,-22.96,29.79,14,57.0,484128.0,397.0
150.41282493,1.67770763,0.9781,-23.62,30.07,13,40.0,261495.0,37.0
150.23298623,1.73956539,0.9783,-23.31,29.91,14,55.0,299267.0,390.0
150.30496487,2.26698481,0.9788,-22.73,30.0,15,40.0,638737.0,13.0
150.08609377,2.60038177,0.979,-23.51,30.02,14,53.0,859691.0,466.0
150.63256441,2.64078529,0.9794,-21.46,29.6,11,33.0,884171.0,81.0
149.47879246,2.14907847,0.9794,-23.46,30.49,14,49.0,560377.0,357.0
149.67579885,1.86687045,0.9799,-21.74,29.59,8,52.0,378994.0,692.0
149.64388334,2.72219509,0.9805,-21.78,29.38,10,39.0,936685.0,1241.0
150.67960883,2.22264058,0.981,-23.13,29.86,18,62.0,609702.0,2.0
150.71510163,2.71316577,0.9813,-21.34,29.49,8,31.0,931179.0,1344.0
149.49444362,2.74738638,0.9813,-21.55,29.38,9,26.0,951645.0,1126.0
150.46863419,1.9368,0.9814,-23.06,29.84,18,47.0,424484.0,3.0
149.45843793,2.59409253,0.9816,-21.69,29.96,12,42.0,854521.0,565.0
150.55259082,2.28939214,0.9818,-23.42,29.98,12,49.0,654535.0,592.0
150.27594631,2.70382333,0.9823,-22.39,29.58,8,40.0,925300.0,1353.0
150.13833222,2.46626056,0.9825,-21.41,29.84,8,30.0,768847.0,234.0
149.4722886,2.44899992,0.9836,-22.94,29.8,12,31.0,758801.0,389.0
149.92848102,1.69401069,0.9838,-21.08,29.6,9,28.0,269633.0,1503.0
149.93952337,2.39644588,0.984,-21.15,29.07,10,49.0,723900.0,602.0
149.85360769,2.5854975,0.9861,-23.57,30.04,16,59.0,848867.0,10.0
150.11957951,2.11718222,0.9876,-23.51,30.0,11,35.0,538394.0,92.0
150.66242081,2.38039387,0.9876,-22.27,30.18,15,55.0,713613.0,371.0
150.33561607,1.86116107,0.9882,-22.62,29.94,11,57.0,375860.0,580.0
150.1250261,2.71547326,0.99,-22.7,29.7,11,63.0,932982.0,405.0
149.58242178,2.42922449,0.9911,-21.91,29.88,15,45.0,745665.0,616.0
149.80520203,2.65868068,0.9912,-23.08,30.23,11,46.0,896603.0,845.0
149.9362317,1.94192904,0.993,-22.5,29.61,8,36.0,426701.0,1247.0
149.51945816,1.83067324,0.9949,-21.45,29.25,9,49.0,355938.0,977.0
149.60218282,2.6177606,0.9974,-21.7,29.3,8,42.0,868723.0,1197.0
150.55059065,2.55973548,0.9987,-22.2,29.78,10,31.0,831180.0,115.0
150.03361533,1.73421764,1.0008,-21.95,29.67,13,38.0,296199.0,849.0
149.76866548,2.01364886,1.0017,-22.29,29.88,11,38.0,471425.0,1110.0
150.65478699,2.37124994,1.0018,-20.78,29.17,10,41.0,707304.0,850.0
149.85048435,2.14280913,1.0031,-22.68,29.7,11,46.0,555344.0,401.0
149.7525381,2.21403636,1.0038,-23.59,30.55,15,83.0,603983.0,288.0
149.83992595,1.92794419,1.004,-22.3,29.92,10,34.0,417913.0,124.0
149.89922325,2.32828583,1.0049,-22.51,29.61,14,67.0,679197.0,379.0
149.94595633,1.68047099,1.0065,-22.78,30.09,14,36.0,261996.0,440.0
149.78002124,2.30235775,1.0068,-23.59,30.05,21,87.0,663215.0,300.0
