ra,dec,redshift,brightness,LR,N(0.5),total_N,gal_id,cluster_id
150.30541743,1.87956793,0.8632,-22.64,29.67,9,59.0,388514.0,378.0
150.53690147,2.07603675,0.8699,-23.39,29.95,12,57.0,512320.0,184.0
150.1986206,1.83977966,0.8702,-23.94,30.18,9,51.0,361628.0,519.0
149.54958473,1.99398867,0.8703,-23.63,30.05,18,51.0,459784.0,103.0
150.5373701,2.66977258,0.8736,-23.03,29.81,14,55.0,902760.0,177.0
149.92928346,2.40897988,0.8778,-23.52,30.01,15,56.0,733907.0,100.0
149.72552959,2.71461871,0.8787,-21.69,30.12,13,52.0,932809.0,270.0
150.45032121,2.14266703,0.8799,-22.98,29.9,22,54.0,555599.0,82.0
149.91578217,2.66231579,0.8875,-23.25,30.3,26,118.0,899129.0,65.0
150.4451785,1.84540541,0.8905,-22.81,29.72,19,51.0,366169.0,114.0
150.53758251,2.19844033,0.894,-21.21,29.23,12,52.0,591432.0,32.0
149.51913725,1.96486393,0.9,-23.16,30.18,14,59.0,441796.0,241.0
150.42003156,2.51410005,0.9001,-22.46,29.6,19,52.0,801102.0,86.0
150.48947929,2.40282746,0.9002,-22.0,29.68,11,58.0,728557.0,150.0
150.16191446,2.60126126,0.9034,-22.86,29.75,23,71.0,859951.0,78.0
150.28914872,2.21545632,0.905,-22.6,30.15,14,53.0,603680.0,174.0
150.21565489,2.39564389,0.9073,-22.52,29.61,29,95.0,724007.0,68.0
150.09869127,2.54065043,0.9076,-22.69,30.2,27,100.0,819831.0,63.0
150.29194663,2.47991356,0.9077,-20.99,29.51,11,50.0,777992.0,35.0
150.53701831,2.67023796,0.9096,-23.47,29.98,12,51.0,903454.0,296.0
150.28524391,1.90000836,0.9104,-22.02,29.42,8,57.0,400167.0,317.0
150.50871368,2.55068664,0.9136,-21.3,29.79,10,51.0,825379.0,343.0
150.23332247,1.76011342,0.9136,-22.77,30.23,17,51.0,311817.0,190.0
150.37912669,2.06743311,0.9144,-22.7,30.3,8,54.0,505937.0,453.0
149.67515405,2.25768681,0.9178,-23.31,30.25,19,72.0,632848.0,76.0
150.41224364,2.73737227,0.9184,-23.06,30.14,15,53.0,946877.0,111.0
150.22871459,2.31604931,0.9192,-22.69,29.92,11,55.0,670548.0,203.0
149.7841558,2.23092992,0.9197,-22.11,29.85,8,53.0,614229.0,469.0
149.92949909,2.11062988,0.9268,-22.87,29.86,15,62.0,533277.0,243.0
150.49781101,2.15632069,0.93,-22.5,29.87,13,58.0,564190.0,279.0
150.15173234,2.18868711,0.93,-22.81,30.25,26,91.0,586264.0,69.0
150.07133659,2.63569351,0.9308,-23.16,30.6,18,50.0,882552.0,116.0
149.8940368,2.21576634,0.9327,-22.22,29.81,17,88.0,603127.0,109.0
150.3563819,1.7900913,0.9349,-22.82,30.04,13,50.0,330901.0,222.0
149.98778494,2.31570279,0.9374,-23.16,29.87,34,131.0,671284.0,64.0
150.19485524,2.07344069,0.9375,-23.48,29.99,17,84.0,509626.0,90.0
150.29329688,2.0115088,0.9386,-22.8,29.72,20,77.0,470997.0,0.0
149.50676383,2.61886243,0.9424,-22.33,30.22,12,59.0,869989.0,236.0
150.24629201,1.73690471,0.9433,-21.74,29.61,17,50.0,297421.0,128.0
150.02981877,2.20741551,0.9447,-22.99,29.81,34,113.0,598223.0,62.0
149.48038259,2.4704367,0.947,-22.74,29.96,8,54.0,772886.0,460.0
149.5103104,2.26011034,0.9472,-23.03,29.83,18,64.0,634563.0,112.0
150.41059221,2.07982573,0.9494,-22.48,30.01,12,78.0,513930.0,122.0
149.75529759,2.27057977,0.9496,-22.36,30.26,14,58.0,640478.0,162.0
150.13383721,2.02009596,0.95,-22.95,29.99,13,54.0,475935.0,303.0
149.59094789,2.53384455,0.9579,-22.6,30.16,10,62.0,814122.0,339.0
149.61761683,2.11578398,0.9586,-23.66,30.45,23,97.0,537719.0,67.0
150.3687439,1.96479977,0.9612,-23.08,29.85,14,55.0,441581.0,250.0
149.7668221,2.29499445,0.9613,-21.22,29.11,17,73.0,655911.0,123.0
149.47582275,2.21436564,0.9614,-21.85,29.62,14,54.0,603145.0,158.0
149.64156452,2.33341567,0.9628,-23.44,29.99,28,112.0,682941.0,73.0
149.82986382,2.57331111,0.9636,-22.66,30.29,20,57.0,842330.0,71.0
149.65079521,2.21077102,0.9646,-22.08,29.44,22,91.0,599854.0,80.0
150.39164842,2.72178663,0.9664,-21.19,29.74,11,56.0,935919.0,238.0
149.57957957,2.48518352,0.9672,-21.2,29.17,12,55.0,781699.0,172.0
149.75849387,2.02291807,0.9682,-20.78,28.68,9,53.0,476164.0,422.0
150.71776315,2.43731399,0.9689,-20.88,29.04,17,61.0,750296.0,89.0
149.48146525,2.00626635,0.9713,-23.58,30.03,31,82.0,468056.0,61.0
150.39520894,1.83964846,0.9718,-22.53,29.62,12,55.0,361953.0,93.0
150.41356154,2.49796987,0.9724,-21.45,29.71,12,62.0,789648.0,242.0
150.6632509,2.20074148,0.9729,-22.41,30.09,15,70.0,593228.0,140.0
150.10490959,2.70481796,0.9729,-21.46,29.38,8,66.0,925296.0,382.0
150.49592305,2.45526167,0.9742,-22.01,29.43,15,60.0,762638.0,196.0
149.94638894,2.6872318,0.9747,-22.94,29.76,12,67.0,914639.0,120.0
150.29564681,2.0349543,0.9761,-22.96,29.79,14,57.0,484128.0,186.0
150.23298623,1.73956539,0.9783,-23.31,29.91,14,55.0,299267.0,181.0
150.08609377,2.60038177,0.979,-23.51,30.02,14,53.0,859691.0,229.0
149.67579885,1.86687045,0.9799,-21.74,29.59,8,52.0,378994.0,336.0
150.67960883,2.22264058,0.981,-23.13,29.86,18,62.0,609702.0,2.0
150.46863419,1.9368,0.9814,-23.06,29.84,17,51.0,424484.0,169.0
149.51618457,1.84053215,0.9819,-21.13,29.25,10,53.0,362119.0,504.0
149.85360769,2.5854975,0.9861,-23.57,30.04,16,59.0,848867.0,5.0
149.47483997,2.2201995,0.9875,-22.81,29.73,11,50.0,607490.0,191.0
150.66242081,2.38039387,0.9876,-22.27,30.18,15,55.0,713613.0,164.0
150.33561607,1.86116107,0.9882,-22.62,29.94,11,57.0,375860.0,286.0
150.1250261,2.71547326,0.99,-22.7,29.7,11,63.0,932982.0,192.0
149.85048435,2.14280913,1.0031,-22.68,29.7,12,51.0,555344.0,327.0
149.91945448,2.38489894,1.0033,-22.03,29.77,12,57.0,717027.0,387.0
149.7525381,2.21403636,1.0038,-23.59,30.55,15,83.0,603983.0,92.0
149.89922325,2.32828583,1.0049,-22.51,29.61,14,67.0,679197.0,173.0
149.78002124,2.30235775,1.0068,-23.59,30.05,21,87.0,663215.0,104.0
150.69496764,2.33843402,1.0483,-21.68,30.0,8,51.0,685043.0,389.0
150.71477484,2.29328044,1.0705,-23.82,30.23,11,58.0,656862.0,278.0
150.66383728,2.36778447,1.082,-23.67,30.19,10,60.0,706876.0,297.0
150.68677121,2.27923449,1.0932,-22.42,29.7,12,54.0,645595.0,306.0
149.88536951,2.28047337,1.1014,-20.38,29.18,8,50.0,645694.0,518.0
150.25727608,2.72768913,1.1134,-20.32,28.99,13,50.0,939280.0,334.0
150.21072168,2.11728879,1.1142,-22.99,30.35,12,50.0,537810.0,227.0
149.90963199,2.66517436,1.1195,-22.41,29.8,19,63.0,899579.0,87.0
149.75642079,2.29050348,1.1247,-21.86,29.86,9,58.0,652749.0,280.0
149.82397406,2.07040913,1.1259,-22.28,30.1,10,51.0,506640.0,335.0
150.23972189,2.04837226,1.1277,-21.76,29.89,9,50.0,492065.0,497.0
150.2768228,2.27564387,1.1279,-22.68,29.7,14,51.0,643589.0,95.0
150.33277832,2.75013133,1.1336,-23.13,30.16,16,56.0,954095.0,200.0
150.34811758,1.96449555,1.1406,-21.2,29.28,19,75.0,439981.0,88.0
150.47551528,2.3805717,1.1411,-20.82,29.09,13,50.0,714763.0,194.0
150.56589042,2.49644973,1.1427,-23.89,30.17,17,78.0,790959.0,3.0
149.69007592,2.03020472,1.143,-21.98,29.72,12,53.0,480994.0,206.0
150.67253822,2.30343729,1.1439,-21.87,29.82,12,51.0,661459.0,29.0
149.52562499,2.46338781,1.1441,-21.81,29.32,10,53.0,768123.0,395.0
150.10307925,2.22324666,1.1468,-22.47,30.05,13,52.0,609185.0,189.0
150.29362133,2.0770874,1.151,-23.18,29.89,9,50.0,512175.0,264.0
149.63994819,1.91578884,1.1516,-21.74,29.88,12,55.0,409950.0,365.0
149.84903087,2.29927697,1.1578,-23.14,29.88,14,72.0,660085.0,157.0
150.36097761,1.95433704,1.1662,-23.58,30.04,18,78.0,435503.0,79.0
150.35805158,2.08853146,1.1746,-23.34,29.95,13,59.0,519324.0,113.0
149.56522989,2.55880251,1.1809,-22.42,29.58,12,50.0,830327.0,28.0
149.62169258,2.12263913,1.1816,-22.99,29.79,13,59.0,540746.0,130.0
150.59235421,2.48944949,1.1845,-22.49,29.65,9,51.0,782546.0,491.0
149.63780421,2.01061426,1.1845,-21.84,29.66,14,60.0,468784.0,134.0
150.25336045,2.04778551,1.1851,-22.76,30.02,11,59.0,492241.0,308.0
149.59498529,2.43892471,1.1872,-22.53,29.63,8,63.0,751329.0,247.0
149.98610649,2.68575053,1.1897,-22.98,30.2,14,54.0,913748.0,377.0
150.12317301,1.99741022,1.1903,-24.51,30.42,21,87.0,462521.0,96.0
149.63668527,2.34184113,1.1907,-22.79,29.73,13,65.0,687614.0,199.0
149.79428925,2.31298695,1.1921,-22.33,30.11,12,56.0,668494.0,225.0
149.69123494,2.27125337,1.1946,-22.05,29.44,12,60.0,640569.0,455.0
149.53819267,2.27602213,1.1958,-21.93,29.9,12,63.0,643933.0,175.0
150.15047414,1.99640668,1.1962,-22.37,30.27,13,68.0,459712.0,99.0
149.89265042,2.26904484,1.1962,-23.34,29.96,11,70.0,639828.0,115.0
150.15708603,2.06684089,1.2116,-23.55,30.06,10,58.0,506684.0,356.0
150.24764367,2.08870273,1.2123,-21.79,29.33,10,56.0,518518.0,211.0
150.4465259,2.08876444,1.2142,-22.06,29.86,18,50.0,519458.0,146.0
150.27472872,1.93399493,1.2174,-22.35,29.77,11,50.0,422873.0,354.0
149.86927632,2.06560208,1.2181,-23.63,30.07,17,84.0,505112.0,77.0
150.33450034,2.57300209,1.2189,-22.33,29.95,14,55.0,839620.0,246.0
150.05510635,1.73412444,1.2228,-22.67,30.29,14,52.0,295522.0,212.0
150.19796369,1.99547002,1.2234,-21.99,29.71,8,53.0,459785.0,425.0
149.56116561,1.90565691,1.224,-21.85,29.62,10,54.0,403534.0,125.0
149.77766008,2.2712366,1.2251,-22.46,30.3,8,64.0,640707.0,304.0
150.38219912,1.92836169,1.2256,-22.19,29.49,14,53.0,417745.0,244.0
150.42937092,2.56183998,1.2268,-22.76,30.13,13,50.0,833096.0,207.0
150.46218105,1.76631639,1.228,-22.04,29.84,15,53.0,314828.0,9.0
150.00273521,2.67487618,1.2309,-23.85,30.42,18,77.0,907103.0,97.0
150.48824223,2.01403905,1.2339,-23.06,30.13,12,68.0,472152.0,131.0
149.50433133,2.11068641,1.2369,-23.65,30.16,14,65.0,534031.0,10.0
149.80425138,1.93969796,1.2395,-22.64,30.24,9,50.0,426633.0,464.0
149.88744453,2.23699822,1.2403,-22.63,30.24,14,69.0,617416.0,260.0
150.32940993,2.27313354,1.2403,-22.55,29.92,11,56.0,641834.0,292.0
150.19298921,2.43892029,1.2404,-22.35,29.57,9,50.0,751568.0,50.0
149.76774729,2.69223401,1.2409,-21.81,29.85,9,51.0,917883.0,533.0
149.65979334,2.07504178,1.242,-23.43,29.99,19,105.0,511570.0,72.0
150.30385296,2.55967206,1.2423,-22.76,29.7,15,58.0,831521.0,118.0
150.61349817,1.99946221,1.2538,-23.26,29.91,18,65.0,462463.0,129.0
150.0347435,2.23278186,1.2551,-21.69,30.13,10,57.0,614546.0,364.0
150.47648825,2.05624374,1.2556,-22.25,29.56,12,59.0,497346.0,234.0
150.25709639,2.37747812,1.2565,-21.91,29.76,15,56.0,711308.0,231.0
150.55397956,2.06319725,1.2587,-21.99,29.74,14,67.0,502618.0,13.0
150.54330274,2.70810944,1.259,-21.34,29.44,10,56.0,928776.0,341.0
150.25753196,2.68660912,1.2605,-22.87,29.78,20,64.0,913907.0,83.0
150.38366851,2.48265156,1.2621,-22.17,29.5,15,66.0,779799.0,245.0
150.39741668,2.65065911,1.2692,-22.47,29.99,11,58.0,890125.0,152.0
150.63047474,2.55632864,1.2719,-22.87,30.08,14,51.0,829141.0,315.0
149.69621974,1.98797562,1.2726,-23.3,30.33,10,50.0,456366.0,437.0
150.51388755,2.75895961,1.2754,-22.17,30.1,10,51.0,959126.0,284.0
150.19807244,2.56391916,1.2758,-20.94,29.24,12,54.0,833325.0,330.0
150.08702739,2.69489422,1.2856,-22.92,29.77,18,66.0,919851.0,110.0
150.25146679,2.70474395,1.2896,-22.79,29.95,17,73.0,925669.0,141.0
149.94653916,2.66313341,1.2941,-21.98,29.8,19,62.0,898248.0,119.0
149.95418144,2.54360311,1.2961,-22.89,30.09,14,50.0,820394.0,275.0
150.09010031,2.71498435,1.3121,-23.62,30.46,14,57.0,933177.0,153.0
150.45224134,2.73718454,1.3187,-23.6,30.04,11,55.0,946503.0,263.0
149.66191941,1.82700632,1.3315,-22.33,29.76,11,52.0,354184.0,379.0
149.92728848,2.66025057,1.337,-22.45,29.59,11,62.0,895774.0,178.0
149.84341067,2.02528238,1.3394,-21.36,29.49,9,50.0,477858.0,56.0
150.20008315,2.56192563,1.3396,-25.06,30.62,12,51.0,834346.0,461.0
149.98438567,2.67015397,1.3419,-23.23,30.51,12,61.0,902618.0,139.0
150.10114539,2.70645391,1.3432,-23.12,29.96,16,50.0,927298.0,136.0
150.22206266,1.80705419,1.3433,-22.62,30.37,10,53.0,341487.0,363.0
150.32526507,2.5732069,1.3592,-23.08,30.23,17,61.0,840964.0,91.0
149.79301502,1.7533168,1.366,-22.46,29.63,8,50.0,307367.0,502.0
149.82153565,1.90698821,1.3685,-22.73,29.72,19,61.0,404563.0,137.0
150.15430153,1.77519869,1.3689,-21.78,29.83,8,50.0,320185.0,531.0
150.62863917,2.16148076,1.3856,-23.27,29.94,8,52.0,566458.0,430.0
149.83237589,2.66978306,1.3869,-22.76,30.05,11,53.0,902913.0,465.0
149.88208376,2.67518342,1.3933,-22.85,29.76,12,53.0,905475.0,30.0
149.75490185,1.82216523,1.3952,-21.68,29.92,9,58.0,350499.0,307.0
149.89142393,2.32730946,1.3953,-22.72,30.42,10,50.0,677237.0,180.0
149.84280739,1.80074819,1.3961,-22.65,29.97,12,66.0,338217.0,156.0
150.21025938,2.56551221,1.4008,-23.85,30.83,19,55.0,835513.0,1.0
149.86660502,2.06429647,1.4052,-22.46,29.57,17,62.0,503954.0,121.0
150.01995388,2.65928658,1.4058,-23.42,29.95,8,50.0,895892.0,496.0
150.28348364,1.77160035,1.4078,-22.38,30.21,10,51.0,317843.0,551.0
150.18457092,1.71711034,1.4105,-22.9,29.72,12,50.0,284692.0,421.0
150.08144786,2.69486479,1.4129,-20.85,28.96,11,55.0,918272.0,547.0
150.39377356,1.78910538,1.417,-22.19,29.87,11,52.0,329281.0,405.0
149.82256483,1.90623481,1.418,-22.02,29.49,13,59.0,404332.0,193.0
150.19682075,1.85762854,1.4191,-22.34,29.56,10,52.0,372867.0,511.0
149.718426,1.97383046,1.4218,-20.94,29.17,10,55.0,445612.0,357.0
149.95663725,2.34992398,1.4225,-22.93,29.79,9,50.0,692995.0,219.0
150.17755802,1.94862333,1.423,-21.43,29.39,9,57.0,430196.0,344.0
149.89866707,2.73028271,1.4233,-22.84,30.09,8,50.0,941488.0,444.0
149.85579746,2.13018286,1.4239,-23.46,30.31,20,74.0,546379.0,98.0
149.72829804,2.70967002,1.4259,-21.74,29.91,8,51.0,929554.0,368.0
149.80972294,1.9982857,1.4264,-23.25,30.43,9,51.0,461172.0,265.0
150.44580416,2.6856785,1.43,-21.15,29.32,10,52.0,914020.0,46.0
150.33789632,2.34927543,1.4304,-22.11,29.56,13,50.0,692240.0,220.0
150.10211911,2.52404193,1.4328,-22.23,29.72,8,50.0,807431.0,431.0
150.55029919,2.31148704,1.4352,-22.65,29.85,10,52.0,667323.0,420.0
149.64816512,1.84186511,1.4397,-23.23,30.23,10,57.0,364931.0,374.0
149.51308277,2.12529625,1.4409,-23.18,30.13,10,54.0,542421.0,532.0
150.47210194,1.97387908,1.4426,-22.43,29.9,12,54.0,446330.0,416.0
149.91887557,1.9406266,1.4442,-21.83,29.75,9,52.0,425261.0,442.0
149.7729827,1.82039901,1.4479,-22.16,29.59,16,62.0,349597.0,6.0
150.04186381,2.65234086,1.4482,-23.75,30.09,10,58.0,891406.0,348.0
150.40844487,2.44328689,1.4488,-22.23,29.68,9,51.0,754349.0,53.0
150.51535495,2.17840426,1.4532,-21.99,29.8,12,52.0,577595.0,216.0
150.49496681,2.5753249,1.4536,-22.46,29.6,10,56.0,842485.0,495.0
149.95988872,2.32811063,1.4546,-23.21,29.89,14,73.0,678400.0,108.0
150.70698977,2.20657799,1.4598,-22.76,29.74,14,59.0,596967.0,324.0
149.87674502,2.59643441,1.4609,-21.5,29.18,12,51.0,854388.0,235.0
149.83432246,1.83817622,1.4612,-22.69,30.09,12,60.0,360976.0,256.0
149.7262611,2.54613023,1.4618,-21.24,29.32,9,51.0,821420.0,490.0
149.50829451,2.19879427,1.4622,-23.81,30.42,9,59.0,591889.0,428.0
150.55264477,2.21803535,1.465,-21.38,29.28,13,68.0,604265.0,195.0
150.18064485,1.77437332,1.4686,-23.62,30.37,9,53.0,319984.0,485.0
149.73304472,1.70995011,1.4701,-21.17,29.33,13,52.0,280015.0,488.0
150.40661326,2.08069716,1.4714,-21.5,29.63,11,52.0,513227.0,516.0
150.49330465,2.47778831,1.4716,-21.65,29.51,8,52.0,776971.0,403.0
150.41384977,2.17795512,1.4721,-21.78,29.67,17,57.0,577713.0,155.0
149.97462261,2.59898143,1.4726,-22.56,30.03,10,53.0,856443.0,282.0
150.07558177,2.60170113,1.4733,-21.55,29.49,11,50.0,858012.0,228.0
150.15631315,1.95046077,1.4747,-22.79,30.18,13,57.0,431761.0,319.0
149.76973601,2.15295276,1.4748,-22.37,30.15,10,63.0,560683.0,316.0
149.89224216,2.60147378,1.4776,-22.58,29.83,12,52.0,858270.0,313.0
149.80802209,1.91737726,1.4825,-22.02,29.91,17,58.0,411107.0,151.0
149.87272544,2.28463016,1.4836,-23.26,30.61,14,55.0,649541.0,12.0
149.70938302,1.91352993,1.4857,-22.43,30.03,12,56.0,408554.0,253.0
150.55794047,1.94055608,1.4896,-22.26,29.92,14,56.0,425712.0,171.0
150.46973162,1.99381093,1.4899,-21.72,29.76,12,54.0,457865.0,326.0
149.9628056,2.67438255,1.4905,-21.5,29.42,8,54.0,905106.0,329.0
149.84757515,2.1065996,1.4978,-21.66,29.68,12,62.0,529368.0,298.0
149.76687617,2.02936098,1.4979,-21.61,29.36,11,52.0,480137.0,472.0
149.8168788,1.77861605,1.4992,-21.58,29.3,10,56.0,322379.0,295.0
150.63519467,2.16031127,1.5005,-21.65,29.57,12,57.0,565281.0,233.0
149.52314142,1.88574999,1.503,-22.08,29.97,10,53.0,391470.0,273.0
149.49136639,1.82484648,1.5039,-23.57,30.07,12,54.0,352866.0,288.0
149.78145934,2.46858965,1.5059,-22.59,29.68,14,59.0,770881.0,15.0
149.85862691,2.21482388,1.5207,-22.89,30.19,8,56.0,603917.0,391.0
150.62646922,2.15179189,1.5236,-23.2,29.94,11,52.0,561362.0,283.0
150.459762,1.95713431,1.5238,-21.04,29.19,10,50.0,436005.0,397.0
150.13129543,1.82786835,1.5259,-22.62,30.44,11,52.0,354363.0,392.0
149.65572684,1.90292897,1.5299,-23.64,30.43,8,53.0,402015.0,476.0
149.51439161,1.90336136,1.5337,-21.68,29.8,13,50.0,401568.0,22.0
149.9053282,2.34850266,1.5349,-22.47,29.77,11,65.0,691866.0,482.0
149.49678885,2.51146951,1.5396,-23.34,30.34,15,55.0,799850.0,257.0
149.74175248,1.90135303,1.5404,-22.65,29.97,12,55.0,401049.0,31.0
149.74676807,2.53429188,1.5452,-21.64,29.44,14,55.0,813577.0,183.0
149.78401096,2.71272211,1.5489,-22.26,29.94,10,54.0,931455.0,384.0
150.42455627,1.78929313,1.5489,-22.49,30.37,8,51.0,329387.0,417.0
149.83538917,2.5943828,1.5493,-22.41,30.12,9,56.0,853989.0,390.0
149.74631601,1.89187376,1.5511,-22.59,29.71,11,53.0,394632.0,328.0
149.85673175,2.60490479,1.5525,-21.87,29.74,13,56.0,859910.0,170.0
150.4466193,2.53113591,1.5538,-22.01,29.95,10,50.0,811419.0,331.0
150.1233176,1.79698975,1.5567,-22.23,29.89,11,52.0,334782.0,451.0
149.59991773,2.65041188,1.5585,-21.58,29.47,9,51.0,889742.0,523.0
150.28473278,2.12350561,1.5587,-22.38,29.58,10,51.0,540737.0,500.0
150.13270327,1.72625218,1.5635,-22.18,29.49,12,51.0,289943.0,271.0
149.82488866,2.17874901,1.5644,-23.37,30.0,14,66.0,578421.0,147.0
149.64685287,1.83510006,1.5659,-22.67,29.7,11,52.0,358647.0,38.0
150.13980166,2.27964172,1.5663,-23.52,30.28,13,56.0,646396.0,281.0
149.83668679,2.31507279,1.5678,-20.97,29.03,12,54.0,668533.0,323.0
150.33476082,2.19957927,1.5692,-22.81,30.4,11,52.0,592295.0,427.0
150.3993363,2.11996337,1.5702,-21.81,29.38,9,50.0,538028.0,54.0
149.9803549,2.33597381,1.5765,-24.47,30.76,10,51.0,683931.0,332.0
150.46925183,1.99435477,1.5767,-22.26,30.04,11,63.0,459461.0,182.0
150.27157884,2.10766876,1.5775,-21.88,29.82,11,50.0,529797.0,433.0
150.10431261,2.53199808,1.5776,-20.77,29.48,14,54.0,811554.0,185.0
150.35901375,2.37898872,1.5784,-23.09,30.12,9,56.0,712858.0,272.0
150.04485233,2.23389839,1.5801,-21.84,29.87,9,50.0,614956.0,541.0
150.13544653,2.26538329,1.5839,-20.76,29.01,8,55.0,635948.0,412.0
149.75489089,2.49686289,1.5939,-21.9,30.09,11,52.0,788659.0,435.0
150.22677866,1.810612,1.5941,-21.8,29.65,9,52.0,343155.0,380.0
150.58547766,2.19414672,1.5944,-21.49,29.58,10,61.0,587867.0,252.0
150.33573015,1.92289447,1.5999,-22.33,29.96,10,54.0,414425.0,513.0
149.88489118,2.53298252,1.6003,-22.06,29.74,12,54.0,813123.0,487.0
150.04281633,2.35014992,1.6013,-22.64,30.39,9,52.0,693623.0,454.0
149.95848459,2.73791237,1.6026,-23.71,30.44,10,50.0,946519.0,506.0
150.17625084,1.93781879,1.6029,-22.05,29.39,12,50.0,423369.0,362.0
149.52783201,1.94082598,1.6033,-23.56,30.45,11,53.0,425742.0,230.0
150.12117271,1.75691527,1.6042,-22.25,29.95,17,67.0,308931.0,133.0
150.4653957,1.99863226,1.6078,-22.14,30.39,12,55.0,461056.0,221.0
149.85298821,2.66058931,1.6083,-20.64,28.95,8,52.0,895734.0,59.0
150.2907863,2.23170887,1.6125,-23.11,30.04,8,50.0,613797.0,458.0
150.55630197,2.03031935,1.6139,-22.49,30.25,10,52.0,481628.0,349.0
149.83408612,1.91364531,1.6158,-21.96,29.41,8,50.0,408407.0,480.0
150.50831158,2.73104975,1.6237,-21.41,29.43,9,54.0,941824.0,321.0
150.19473718,2.37959424,1.6243,-23.59,30.44,11,52.0,715117.0,312.0
149.68684376,1.93638901,1.6257,-22.78,30.13,15,52.0,423436.0,255.0
149.49226387,1.88631834,1.6272,-23.08,29.85,12,59.0,391488.0,163.0
149.82653872,2.15066139,1.6308,-23.65,30.57,9,52.0,558433.0,481.0
150.1517653,2.20887298,1.6309,-22.27,30.07,15,63.0,597683.0,8.0
150.20597235,1.71502053,1.6336,-21.64,29.51,12,53.0,282760.0,345.0
149.53381892,2.06120293,1.6351,-24.5,30.57,8,50.0,496136.0,520.0
