ra,dec,redshift,brightness,LR,gal_id,cluster_id
150.20034678,1.95589601,1.2117,-20.15,28.75,435140.0,36.0
150.22508751,1.97945536,1.2263,-20.79,29.23,448965.0,36.0
150.22740104,1.99428818,1.2318,-22.21,29.5,458582.0,36.0
150.2364374,1.9754923,1.224,-21.02,29.24,447647.0,36.0
150.16154701,1.94571502,1.2142,-19.57,28.76,427932.0,36.0
150.15649249,1.945353,1.2256,-20.33,28.9,428055.0,36.0
150.22830846,2.01436244,1.2138,-19.54,28.59,470609.0,36.0
150.13936504,1.96585011,1.2112,-20.1,29.09,440543.0,36.0
150.15342054,1.95465352,1.23,-21.34,29.46,433920.0,36.0
150.1648714,2.04760716,1.221,-20.22,28.71,492088.0,36.0
150.19423559,2.05372009,1.2153,-21.38,29.57,496149.0,36.0
150.14297298,2.03481172,1.2127,-19.57,29.03,482904.0,36.0
150.12697753,2.00311875,1.2124,-22.31,29.82,463706.0,36.0
150.18772452,2.04904963,1.2271,-21.43,29.51,493030.0,36.0
150.14331267,1.95015597,1.2281,-23.36,29.96,432034.0,36.0
150.23703542,2.02485368,1.2289,-20.26,28.95,477087.0,36.0
150.19228485,2.05345224,1.2078,-20.94,29.27,495553.0,36.0
150.11928238,2.00639049,1.2236,-19.95,29.29,465071.0,36.0
150.2096401,2.05753121,1.218,-20.91,28.99,497998.0,36.0
150.23767185,1.95170165,1.2299,-21.67,29.59,431971.0,36.0
150.246912,1.96323614,1.2306,-19.75,29.1,438745.0,36.0
150.14135691,2.04561555,1.2166,-22.45,30.01,490835.0,36.0
150.24115618,1.96143385,1.2163,-20.63,29.11,437932.0,36.0
150.18882556,2.05867276,1.2319,-20.44,28.88,498961.0,36.0
150.14175417,1.93501103,1.2306,-20.3,28.89,421726.0,36.0
150.44898893,2.69517047,1.6526,-22.78,29.9,920847.0,37.0
150.44527842,2.69683252,1.6376,-23.17,30.1,921435.0,37.0
150.43785673,2.69031272,1.6433,-20.69,29.29,915098.0,37.0
150.43817188,2.7002127,1.6432,-21.13,29.05,921821.0,37.0
150.43549391,2.70782432,1.6398,-20.81,29.47,926618.0,37.0
150.45226369,2.70117261,1.6395,-21.26,29.31,922581.0,37.0
150.44713853,2.68198629,1.6527,-20.43,28.77,909299.0,37.0
150.43257506,2.67813522,1.6238,-21.46,29.46,907211.0,37.0
150.46261817,2.70913642,1.623,-21.17,29.56,927652.0,37.0
150.45239188,2.68289241,1.6227,-21.55,29.89,910418.0,37.0
150.4274652,2.7007664,1.6273,-20.05,28.63,921900.0,37.0
150.44409192,2.66922966,1.6301,-20.91,29.33,901086.0,37.0
150.43763164,2.67246453,1.6297,-21.33,29.32,903503.0,37.0
150.43646467,2.67357703,1.6275,-19.73,28.63,903682.0,37.0
150.43342806,2.67582887,1.647,-20.57,28.75,905277.0,37.0
150.46040913,2.67545781,1.6266,-22.49,30.08,905906.0,37.0
150.46033519,2.6791282,1.6489,-20.63,28.96,907713.0,37.0
150.46971596,2.68774684,1.6489,-20.45,28.91,913580.0,37.0
150.47488152,2.68676517,1.6278,-22.57,29.84,913442.0,37.0
150.4016977,2.69910702,1.6333,-20.58,28.93,920697.0,37.0
150.44512349,2.6564432,1.6324,-21.48,29.41,893093.0,37.0
150.46168333,2.73452439,1.6366,-20.42,28.76,943127.0,37.0
150.41432822,2.72377366,1.626,-19.91,28.91,936553.0,37.0
150.4306307,2.65447402,1.6429,-22.25,29.89,892149.0,37.0
150.42075552,2.64896355,1.6291,-22.26,30.09,888700.0,37.0
150.49299165,2.67765364,1.6263,-20.55,28.84,906837.0,37.0
150.47333902,2.73549511,1.6338,-20.1,28.55,943697.0,37.0
150.392586,2.72108498,1.6279,-19.9,28.83,935005.0,37.0
150.50539032,2.71001357,1.6381,-20.79,29.44,928002.0,37.0
150.40288657,2.73085323,1.6264,-19.99,29.07,940812.0,37.0
150.44740298,2.75209563,1.6395,-20.14,28.6,953602.0,37.0
150.48552807,2.65426727,1.6233,-20.54,29.26,891676.0,37.0
150.49900144,2.68917775,1.6201,-20.16,28.56,914064.0,37.0
150.45177635,2.63693357,1.6545,-21.69,29.45,881653.0,37.0
150.44215169,2.76438403,1.636,-21.57,29.46,962035.0,37.0
150.39156281,2.6638379,1.6342,-20.72,29.39,897654.0,37.0
150.43905713,2.76386858,1.6325,-20.68,28.93,961109.0,37.0
150.49685613,2.73897597,1.6262,-19.64,28.62,945704.0,37.0
150.3807133,2.71569444,1.6468,-20.14,29.12,931592.0,37.0
150.38053828,2.71895232,1.6249,-21.53,29.36,934047.0,37.0
150.44918469,2.76190553,1.648,-20.72,29.12,959980.0,37.0
150.51321915,2.7013317,1.6233,-20.6,29.11,922422.0,37.0
150.37984718,2.71915357,1.651,-21.64,29.48,934029.0,37.0
150.51458618,2.70059383,1.6213,-19.78,28.64,921737.0,37.0
150.28891746,2.0696133,0.8601,-22.47,30.12,507690.0,38.0
150.31382369,2.07238067,0.8596,-22.76,29.71,509300.0,38.0
150.30600455,2.08211785,0.8616,-22.15,29.54,515703.0,38.0
150.31009195,2.07663041,0.8573,-22.68,29.98,512281.0,38.0
150.30775461,2.07529133,0.8569,-20.58,29.09,509896.0,38.0
150.30340443,2.08126109,0.8562,-21.81,29.74,514132.0,38.0
150.30882677,2.08215249,0.8559,-22.93,30.2,515836.0,38.0
150.26710924,2.0789028,0.8542,-22.3,29.64,513059.0,38.0
150.26639427,2.08129992,0.867,-19.67,28.6,513517.0,38.0
150.3018562,2.05575694,0.8679,-20.12,28.83,497067.0,38.0
150.2691892,2.05445494,0.8699,-21.39,29.97,496064.0,38.0
150.31083267,2.07519024,0.8725,-20.38,29.24,509650.0,38.0
150.27409264,2.08910117,0.8477,-20.01,28.6,518483.0,38.0
150.30470848,2.0410733,0.8679,-19.95,29.12,487371.0,38.0
150.3210736,2.08063971,0.8691,-21.56,29.92,513839.0,38.0
150.29847834,2.10845897,0.8625,-20.37,29.43,530590.0,38.0
150.2566691,2.08812685,0.855,-21.74,29.32,518379.0,38.0
150.2925651,2.10773646,0.8536,-21.85,29.66,530634.0,38.0
150.33008086,2.07806891,0.8533,-21.32,29.32,512641.0,38.0
150.25339358,2.0486635,0.8684,-20.61,28.84,492295.0,38.0
150.3197351,2.04190486,0.8685,-20.05,28.71,488180.0,38.0
150.33158547,2.09329271,0.8541,-21.04,29.16,522466.0,38.0
150.32987133,2.08491879,0.8536,-22.68,29.77,517211.0,38.0
150.33934626,2.10079313,0.8601,-21.83,29.53,526684.0,38.0
150.34337135,2.0588491,0.8568,-21.48,29.3,499537.0,38.0
150.34106456,2.07356838,0.8519,-20.41,28.94,508632.0,38.0
150.30797588,2.01906713,0.8675,-22.02,29.92,474168.0,38.0
150.25975924,2.01894772,0.8478,-21.43,29.19,474452.0,38.0
150.23516554,2.06094307,0.8707,-19.85,28.73,500274.0,38.0
150.22804539,2.04115945,0.862,-20.05,28.69,487788.0,38.0
150.33125556,2.02311263,0.8673,-21.35,29.22,477345.0,38.0
150.27944062,2.13318565,0.8571,-19.82,28.73,546913.0,38.0
150.29166171,2.13104007,0.8696,-22.45,29.59,546849.0,38.0
150.3559124,2.06572235,0.8711,-20.63,29.38,504013.0,38.0
150.23170058,2.10239672,0.851,-20.04,28.83,526649.0,38.0
150.3283136,2.00628111,0.86,-21.22,29.24,466300.0,38.0
150.36386077,2.05905779,0.863,-20.52,29.0,499170.0,38.0
150.33687481,2.01830734,0.8651,-20.81,29.62,473367.0,38.0
150.23264126,2.02680888,0.8671,-20.87,29.24,478793.0,38.0
150.35854462,2.06546936,0.868,-20.84,29.9,503981.0,38.0
150.27082434,2.14096462,0.8534,-22.83,30.37,553635.0,38.0
150.21836878,2.05050688,0.8531,-20.57,28.85,493833.0,38.0
150.32710924,2.00712902,0.8527,-19.74,28.84,465933.0,38.0
150.21815037,2.04351339,0.8704,-21.68,29.55,490162.0,38.0
150.36203023,2.08633323,0.8709,-21.34,29.24,517028.0,38.0
150.25169389,2.13037379,0.8494,-22.01,29.72,546104.0,38.0
150.26558216,1.99606576,0.8629,-20.05,28.83,459083.0,38.0
150.64668518,1.98483956,1.9289,-21.68,29.63,452275.0,39.0
150.63587909,1.98718689,1.9168,-20.64,29.17,453368.0,39.0
150.634827,1.98007502,1.9433,-21.59,29.6,449193.0,39.0
150.6600283,1.97715464,1.9457,-20.83,29.21,447162.0,39.0
150.64600553,1.99425524,1.9102,-20.32,28.62,457495.0,39.0
150.66697742,1.97420819,1.9225,-20.95,28.87,445678.0,39.0
150.62680228,1.99364447,1.9194,-21.26,29.65,457154.0,39.0
150.64298874,2.00643591,1.931,-21.01,29.37,465459.0,39.0
150.64439633,1.96534944,1.917,-20.88,29.34,439896.0,39.0
150.64816583,2.00560055,1.9143,-22.19,30.1,465013.0,39.0
150.65299419,2.00581003,1.9136,-20.65,29.17,464753.0,39.0
150.6575531,1.96877988,1.9366,-21.23,29.37,442133.0,39.0
150.64647792,1.9638808,1.9386,-21.16,29.43,439178.0,39.0
150.65479268,1.94787992,1.9367,-20.95,29.52,429671.0,39.0
150.67905212,1.9977777,1.9334,-20.45,28.8,459799.0,39.0
150.67357938,1.96642764,1.9469,-21.06,29.36,440766.0,39.0
150.67130645,1.96232915,1.9302,-21.0,29.04,438271.0,39.0
150.67215793,2.01064587,1.9479,-21.31,29.43,468247.0,39.0
150.62757688,1.94972155,1.9218,-20.61,29.02,430427.0,39.0
150.61932931,1.94932148,1.921,-21.0,28.97,429916.0,39.0
150.62289819,2.01584298,1.9263,-21.43,29.46,471512.0,39.0
150.68766938,1.98656792,1.9263,-20.46,28.76,452877.0,39.0
150.67871546,1.95527859,1.9205,-21.64,29.57,434341.0,39.0
150.68669246,1.98196565,1.9145,-22.58,29.9,450539.0,39.0
150.68150921,2.01499394,1.9348,-19.8,28.49,470732.0,39.0
150.66087809,2.03478385,1.9269,-21.12,29.28,482847.0,39.0
150.61109622,2.02404948,1.9259,-19.8,28.66,476240.0,39.0
150.6365514,1.93185881,1.9245,-19.7,28.68,419156.0,39.0
150.60745301,2.01053729,1.9357,-20.73,29.2,467948.0,39.0
150.59617874,1.98521025,1.9243,-21.68,29.57,452620.0,39.0
150.69110185,2.01527714,1.9411,-20.93,29.14,471120.0,39.0
150.63083355,2.02892751,1.9174,-22.4,30.15,479646.0,39.0
150.66409251,2.03141888,1.9445,-21.74,29.65,481143.0,39.0
150.60909505,1.93994459,1.9341,-20.89,28.9,424166.0,39.0
150.6589665,1.93132108,1.9262,-20.61,29.04,418996.0,39.0
150.61806801,1.93815365,1.9414,-21.44,29.99,423310.0,39.0
150.67438521,2.03994159,1.9445,-19.58,28.51,486503.0,39.0
150.70235844,1.96946179,1.9154,-19.6,28.6,442349.0,39.0
150.60323318,2.02044245,1.9477,-20.47,28.9,474130.0,39.0
150.65403429,2.04183413,1.9094,-21.38,29.37,487580.0,39.0
150.68345489,1.93266932,1.9395,-20.23,28.56,419703.0,39.0
150.62901378,2.0473635,1.9421,-21.71,29.83,491479.0,39.0
150.71171316,2.00427779,1.9431,-21.74,29.75,464038.0,39.0
150.70666422,1.96256984,1.9267,-21.49,29.5,438421.0,39.0
150.64892761,2.04934721,1.9442,-20.63,28.84,492384.0,39.0
150.71172736,1.97709184,1.9444,-21.56,29.95,447300.0,39.0
150.70428193,1.95533456,1.9445,-20.81,29.09,433758.0,39.0
150.70994546,2.00859306,1.9237,-21.08,29.21,467109.0,39.0
150.70999062,1.98602128,1.9234,-20.62,28.94,452513.0,39.0
150.68630702,1.93012935,1.9203,-20.95,28.98,418141.0,39.0
150.62026934,2.04951018,1.9314,-21.89,29.58,492667.0,39.0
149.48972318,2.66602301,1.6188,-22.57,29.79,899699.0,40.0
149.49493638,2.67086103,1.6165,-20.96,29.22,902160.0,40.0
149.49511791,2.66864138,1.6153,-21.86,29.85,901224.0,40.0
149.48970691,2.66702443,1.6239,-21.65,29.26,900537.0,40.0
149.50366721,2.66946731,1.616,-20.66,29.08,901767.0,40.0
149.49234371,2.67729446,1.6108,-20.15,28.84,906128.0,40.0
149.49234464,2.6776795,1.6195,-20.65,29.13,906609.0,40.0
149.4899592,2.67838652,1.6088,-22.13,29.82,907550.0,40.0
149.48022588,2.65993086,1.6035,-19.7,28.05,894998.0,40.0
149.474745,2.6670039,1.6312,-21.01,29.23,900113.0,40.0
149.48863314,2.64629298,1.6269,-20.01,28.51,886727.0,40.0
149.49544563,2.64375677,1.6292,-21.37,29.39,885376.0,40.0
149.47044087,2.67029568,1.6037,-19.8,28.25,901716.0,40.0
149.50128373,2.68740196,1.6327,-19.65,28.33,912884.0,40.0
149.50058785,2.691644,1.6343,-19.73,28.24,915730.0,40.0
149.46597663,2.66929538,1.6301,-21.17,29.41,902044.0,40.0
149.48334309,2.63452175,1.6165,-21.54,29.64,879856.0,40.0
149.49316176,2.70437863,1.6197,-19.5,28.61,924263.0,40.0
149.48133601,2.63419162,1.6029,-21.71,29.57,879945.0,40.0
149.53238016,2.66046392,1.6203,-22.66,30.08,896373.0,40.0
149.44747747,2.64330889,1.6166,-20.86,29.3,885059.0,40.0
149.47332192,2.61792108,1.6189,-21.4,29.77,868616.0,40.0
149.54302239,2.66208444,1.6193,-23.49,29.99,897611.0,40.0
149.44347494,2.6428079,1.621,-21.95,29.45,885260.0,40.0
149.4741323,2.62023681,1.6075,-20.32,28.94,869408.0,40.0
149.45707262,2.70765028,1.6305,-22.23,29.68,927078.0,40.0
149.45301337,2.70185926,1.6016,-21.03,29.22,922900.0,40.0
149.48816103,2.61054646,1.6214,-20.37,28.81,863486.0,40.0
149.45764659,2.612884,1.6305,-21.98,29.43,866232.0,40.0
149.54553949,2.68522085,1.6315,-20.51,28.86,911782.0,40.0
149.54718687,2.68398647,1.6053,-20.08,28.84,910732.0,40.0
149.48609906,2.60595619,1.6046,-19.95,28.95,860163.0,40.0
149.47256951,2.72004783,1.6346,-21.24,29.47,934649.0,40.0
149.53892238,2.63467386,1.6017,-20.88,29.09,879888.0,40.0
149.47462524,2.72702849,1.6188,-19.86,28.58,938937.0,40.0
149.46173434,2.72565919,1.6297,-20.66,29.58,938011.0,40.0
149.45000338,2.61461972,1.6058,-21.75,29.44,866742.0,40.0
149.44344678,2.70858117,1.6029,-22.02,29.49,928170.0,40.0
149.53927331,2.61913737,1.6347,-21.98,29.82,869140.0,40.0
149.48337635,2.59615231,1.6083,-20.35,28.59,854037.0,40.0
150.50432636,2.28637975,1.0852,-19.58,28.61,649409.0,41.0
150.50522866,2.28370969,1.0909,-21.22,29.35,648252.0,41.0
150.49604851,2.2955748,1.0881,-20.34,28.92,656001.0,41.0
150.51432679,2.28960654,1.0858,-20.27,28.84,652516.0,41.0
150.49709829,2.29726249,1.0853,-19.68,28.83,656564.0,41.0
150.51419642,2.2858631,1.094,-20.78,29.34,649614.0,41.0
150.49230007,2.2673614,1.0931,-20.86,29.24,637280.0,41.0
150.52546891,2.27402941,1.0996,-20.61,28.97,641638.0,41.0
150.52478805,2.27995623,1.1022,-19.78,28.86,645347.0,41.0
150.52514723,2.27349458,1.1045,-21.43,29.43,641980.0,41.0
150.49841353,2.29960115,1.0782,-20.2,28.95,658390.0,41.0
150.52460414,2.27814747,1.0771,-20.21,28.93,643946.0,41.0
150.48202434,2.27137786,1.0783,-20.41,29.2,640631.0,41.0
150.49239783,2.31934403,1.0826,-20.22,28.73,671343.0,41.0
150.49357755,2.23881194,1.0984,-23.6,30.78,620185.0,41.0
150.47648437,2.32259679,1.1,-21.49,29.52,674067.0,41.0
150.48086098,2.24635711,1.1025,-22.19,29.91,623813.0,41.0
150.52849481,2.32033566,1.0916,-21.02,29.3,672323.0,41.0
150.53489546,2.25415936,1.1035,-21.45,29.43,629654.0,41.0
150.53306559,2.32046807,1.0868,-19.51,28.56,671959.0,41.0
150.5232134,2.32919782,1.0867,-19.72,28.3,678125.0,41.0
150.50592801,2.2271493,1.0935,-21.13,29.75,611508.0,41.0
150.52281887,2.33591383,1.0839,-22.59,29.65,685060.0,41.0
150.47492733,2.32277744,1.0829,-21.15,29.51,673985.0,41.0
150.56132111,2.27897007,1.0818,-20.18,29.23,645747.0,41.0
150.5421805,2.25156098,1.0789,-20.01,29.0,626616.0,41.0
150.54762793,2.25657831,1.0991,-19.95,28.89,630111.0,41.0
150.5353751,2.23843993,1.1032,-21.77,29.58,618589.0,41.0
150.52798891,2.22753422,1.0965,-22.58,30.06,611692.0,41.0
150.55539167,2.24694037,1.1026,-19.7,28.47,623949.0,41.0
150.56439298,2.29139419,1.1044,-20.61,29.1,653355.0,41.0
150.52278587,2.22710766,1.0794,-20.11,29.13,610228.0,41.0
150.47962613,2.34729089,1.0954,-22.41,30.02,694120.0,41.0
150.53972741,2.22335166,1.0909,-21.4,29.73,608538.0,41.0
150.57076814,2.31513357,1.0985,-20.7,29.18,670847.0,41.0
150.54056076,2.22786412,1.0864,-19.67,28.58,610771.0,41.0
150.54960739,2.33186206,1.1012,-19.5,28.92,679799.0,41.0
150.47012137,2.34033838,1.1015,-20.0,29.07,685947.0,41.0
150.55865781,2.24364054,1.0793,-23.82,30.16,623465.0,41.0
150.53301737,2.3509928,1.102,-20.35,29.33,693257.0,41.0
149.71607398,1.86485356,1.7508,-20.71,29.24,376902.0,42.0
149.71274573,1.85013516,1.7537,-19.5,28.37,367131.0,42.0
149.71831024,1.872567,1.7483,-20.12,27.43,381759.0,42.0
149.71010201,1.87081067,1.7482,-20.19,29.15,380821.0,42.0
149.70599581,1.86372313,1.7564,-20.23,28.9,375745.0,42.0
149.7324432,1.85138556,1.7549,-21.6,29.58,368567.0,42.0
149.71676788,1.84864823,1.7491,-19.52,28.37,366218.0,42.0
149.7002955,1.86889394,1.766,-20.37,28.9,379284.0,42.0
149.69965493,1.8544543,1.7688,-20.81,29.4,370573.0,42.0
149.72225844,1.88669257,1.7341,-20.1,28.42,390919.0,42.0
149.6903668,1.87213429,1.7557,-21.1,29.33,381675.0,42.0
149.7414701,1.8545811,1.762,-20.29,29.03,370309.0,42.0
149.72998639,1.84636212,1.7625,-21.99,29.71,365435.0,42.0
149.70134654,1.88311752,1.7665,-19.67,29.14,388465.0,42.0
149.74207593,1.86414059,1.7668,-21.79,30.16,376480.0,42.0
149.73952121,1.85549422,1.7672,-19.7,28.68,370510.0,42.0
149.69146968,1.85892651,1.7369,-21.32,29.45,372874.0,42.0
149.71339429,1.83587986,1.7329,-22.09,29.49,358949.0,42.0
149.74592238,1.84357293,1.7442,-21.89,30.33,363601.0,42.0
149.73363887,1.89465743,1.7603,-21.4,29.45,396049.0,42.0
149.67407199,1.87544243,1.7469,-22.8,30.13,384325.0,42.0
149.67783662,1.88730149,1.7431,-19.72,28.9,391128.0,42.0
149.67125644,1.86391182,1.7413,-20.36,28.89,376079.0,42.0
149.6807445,1.8872949,1.7413,-21.14,29.5,392951.0,42.0
149.69255057,1.90117175,1.7553,-21.21,29.2,400061.0,42.0
149.75745294,1.87297654,1.7601,-21.22,29.52,382432.0,42.0
149.67656881,1.88666741,1.7602,-21.92,29.8,391039.0,42.0
149.72133711,1.9099714,1.7613,-21.86,29.84,406056.0,42.0
149.69027668,1.83349822,1.7346,-22.4,30.13,357669.0,42.0
149.75526512,1.84419867,1.734,-21.89,29.69,363867.0,42.0
149.67632464,1.87248169,1.7336,-22.35,29.98,382920.0,42.0
149.68074296,1.84165853,1.7658,-20.4,29.04,362268.0,42.0
149.75961519,1.84296845,1.7548,-19.6,28.65,362730.0,42.0
149.67621915,1.8314723,1.7519,-21.68,29.82,356369.0,42.0
149.73437363,1.82040594,1.7489,-21.99,29.84,349320.0,42.0
149.76408254,1.88620641,1.7652,-21.44,29.44,390599.0,42.0
149.68438988,1.90760342,1.7656,-20.83,29.21,404233.0,42.0
149.75227527,1.83623069,1.7397,-20.84,29.34,358676.0,42.0
149.72162015,1.91872481,1.7543,-21.5,29.88,411270.0,42.0
149.74822054,1.81709337,1.7567,-21.09,29.23,346885.0,42.0
149.66476291,1.84274403,1.758,-21.11,29.65,362813.0,42.0
149.77061708,1.86155583,1.7584,-21.17,29.38,374699.0,42.0
149.77315535,1.87351298,1.7446,-21.79,29.76,382938.0,42.0
149.65850244,1.8540333,1.7405,-22.11,30.09,370585.0,42.0
149.67647888,1.90322792,1.7649,-21.97,29.84,401986.0,42.0
149.77348412,1.86008422,1.7349,-20.71,29.07,373842.0,42.0
149.66924306,1.82002401,1.7461,-20.52,28.94,348377.0,42.0
149.68782318,1.92757545,1.7523,-20.64,29.03,416896.0,42.0
149.76482494,1.82012575,1.7528,-19.58,28.62,348330.0,42.0
149.68136722,1.81037499,1.7442,-20.33,28.98,342371.0,42.0
149.7783979,1.89059951,1.7549,-20.42,28.98,393296.0,42.0
149.75403091,1.81218089,1.7572,-20.43,28.71,343482.0,42.0
149.77919876,1.87582118,1.7599,-19.91,28.9,383756.0,42.0
149.77830259,1.89351556,1.7367,-20.48,29.08,395548.0,42.0
149.74389571,1.80959242,1.736,-20.19,28.77,341768.0,42.0
149.76309608,1.81785981,1.7325,-21.43,29.75,347255.0,42.0
149.74666743,1.81022079,1.7665,-21.81,29.87,343190.0,42.0
149.77629986,1.83079764,1.7568,-20.35,28.95,355445.0,42.0
149.64397368,1.93478954,1.9645,-20.8,28.98,420915.0,43.0
149.64690978,1.93889431,1.9749,-21.83,29.48,423816.0,43.0
149.65341146,1.95075337,1.9936,-19.68,28.42,430793.0,43.0
149.64793042,1.92724436,1.9628,-21.31,29.13,416431.0,43.0
149.66263678,1.94809666,1.9681,-21.46,29.56,429457.0,43.0
149.62703249,1.9376301,1.9669,-21.39,29.7,422825.0,43.0
149.66067543,1.92124894,1.9666,-19.76,28.83,412462.0,43.0
149.63633943,1.9207826,1.9786,-20.66,29.17,412172.0,43.0
149.62577461,1.94493246,1.959,-21.28,29.31,427629.0,43.0
149.62970606,1.94381279,1.958,-21.49,29.69,426786.0,43.0
149.62677174,1.93715031,1.9858,-22.15,30.27,422779.0,43.0
149.66332703,1.92333149,1.988,-19.88,28.58,413881.0,43.0
149.61732005,1.94409435,1.9815,-21.31,29.66,426884.0,43.0
149.63228378,1.9580088,1.9875,-20.54,29.2,435245.0,43.0
149.64822568,1.91257387,1.9931,-21.46,29.81,407009.0,43.0
149.65876901,1.96510472,1.9937,-21.62,29.6,440135.0,43.0
149.67559685,1.94388245,1.9663,-20.19,28.8,426653.0,43.0
149.64631613,1.9742409,1.9604,-19.8,28.62,445371.0,43.0
149.66803027,1.91595113,1.9571,-20.23,28.73,409090.0,43.0
149.63131932,1.90664747,1.9684,-19.62,28.56,403336.0,43.0
149.63169425,1.90199667,1.976,-21.88,29.73,400811.0,43.0
149.6427088,1.89746185,1.9624,-21.13,29.16,397677.0,43.0
149.62417573,1.9727746,1.9886,-20.3,29.06,444610.0,43.0
149.68774007,1.94870763,1.9891,-19.79,28.83,429534.0,43.0
149.64603462,1.9000114,1.9584,-21.95,30.05,399533.0,43.0
149.67548688,1.97445463,1.9931,-20.93,29.32,445822.0,43.0
149.62234363,1.97268027,1.9566,-19.72,28.58,444379.0,43.0
149.61374816,1.90405331,1.9703,-20.07,28.72,401645.0,43.0
149.61695581,1.97642241,1.9822,-21.2,29.09,446934.0,43.0
149.69616174,1.92488827,1.9688,-21.19,29.4,415429.0,43.0
149.59788398,1.95831215,1.9832,-21.69,29.48,436166.0,43.0
149.62282165,1.89435369,1.9868,-22.54,29.68,395832.0,43.0
149.69317491,1.94055845,1.9647,-21.26,29.13,424999.0,43.0
149.70087708,1.91354895,1.9806,-20.74,29.08,407888.0,43.0
149.59092091,1.95440257,1.9863,-21.59,30.25,433026.0,43.0
149.59261619,1.91149844,1.9882,-20.7,29.19,406382.0,43.0
149.59438277,1.91890258,1.9748,-21.15,29.2,411613.0,43.0
149.69546258,1.97235008,1.9886,-20.93,29.56,444744.0,43.0
149.69820542,1.96194223,1.99,-20.86,28.99,438011.0,43.0
149.59163183,1.9335702,1.971,-20.22,28.88,420223.0,43.0
149.62939634,1.99321498,1.9942,-21.09,29.37,457030.0,43.0
149.59863817,1.97647611,1.9944,-23.12,30.49,447605.0,43.0
149.6386338,1.88294221,1.9662,-21.78,29.49,388659.0,43.0
149.67627669,1.98898155,1.9635,-21.65,29.56,454598.0,43.0
149.6675235,1.99849184,1.9734,-20.14,28.74,460175.0,43.0
149.65482559,2.00506451,1.9704,-21.44,29.3,464878.0,43.0
149.69282415,1.89282224,1.9683,-20.65,29.07,394637.0,43.0
149.63138669,1.87504034,1.968,-21.23,29.54,384334.0,43.0
149.61404544,1.99666011,1.9802,-22.57,30.04,459853.0,43.0
149.58741218,1.96395348,1.9658,-19.77,28.75,439058.0,43.0
149.59029363,1.97399954,1.9658,-20.19,28.87,445302.0,43.0
149.6764345,1.88170815,1.9858,-20.39,29.18,387613.0,43.0
149.6445004,1.87264593,1.9597,-21.03,29.39,381824.0,43.0
149.67619164,1.87872704,1.9588,-21.06,29.31,386084.0,43.0
149.69432392,1.98681324,1.9584,-20.3,28.58,453090.0,43.0
149.70011782,1.90469527,1.9574,-19.65,28.44,401927.0,43.0
149.61504789,1.99347498,1.9566,-20.21,28.9,457013.0,43.0
149.65429076,1.87670969,1.9923,-21.39,30.19,384342.0,43.0
149.59236073,1.9065922,1.9933,-21.5,29.53,403488.0,43.0
149.59036212,1.96595081,1.9937,-21.3,29.34,440458.0,43.0
149.58560996,1.95968822,1.9942,-20.57,29.0,436393.0,43.0
149.63975195,1.87037332,1.9801,-20.15,28.83,380244.0,43.0
149.61315568,2.66811172,1.955,-22.57,30.37,900722.0,44.0
149.60894983,2.65440489,1.9583,-19.7,28.68,891482.0,44.0
149.60494436,2.66584766,1.9549,-20.05,28.93,899000.0,44.0
149.62598485,2.66043235,1.9669,-21.71,29.53,895758.0,44.0
149.59820463,2.65298051,1.9571,-19.81,28.57,890634.0,44.0
149.60462409,2.64803567,1.962,-19.66,28.52,887652.0,44.0
149.59399374,2.67650083,1.9552,-22.54,30.1,906303.0,44.0
149.63431753,2.67453287,1.9475,-20.41,28.63,905018.0,44.0
149.60110246,2.65512745,1.972,-21.04,29.21,892187.0,44.0
149.62486311,2.68210686,1.9449,-19.61,28.48,909272.0,44.0
149.62882943,2.6841412,1.9736,-19.95,28.57,910670.0,44.0
149.6346654,2.67588737,1.959,-20.37,28.9,905443.0,44.0
149.622672,2.64263322,1.945,-20.84,29.28,884551.0,44.0
149.63147938,2.64916982,1.9358,-21.44,29.28,888730.0,44.0
149.61785907,2.6971227,1.9701,-20.98,28.8,919305.0,44.0
149.61936775,2.70223404,1.9586,-20.93,29.0,922972.0,44.0
149.64664927,2.66129469,1.9486,-21.27,29.55,896323.0,44.0
149.64824508,2.65602916,1.9655,-22.09,30.11,892852.0,44.0
149.64765054,2.66039393,1.968,-21.36,29.18,895604.0,44.0
149.58249751,2.68850307,1.9426,-19.59,28.81,913578.0,44.0
149.6387702,2.64981376,1.9412,-19.94,28.83,888807.0,44.0
149.64391154,2.65509325,1.9736,-22.35,29.87,892754.0,44.0
149.58770732,2.63298145,1.9545,-20.5,28.8,878626.0,44.0
149.65337409,2.67831366,1.9555,-20.98,29.01,906856.0,44.0
149.57420173,2.67122904,1.9559,-19.69,28.64,902239.0,44.0
149.64934687,2.69241885,1.9381,-19.7,28.81,916188.0,44.0
149.65563359,2.68391609,1.9367,-21.1,29.58,910573.0,44.0
149.64842349,2.70693239,1.9545,-19.97,28.89,925871.0,44.0
149.62391286,2.62251991,1.9746,-20.96,28.98,870831.0,44.0
149.61187421,2.61703192,1.9746,-21.11,29.31,867540.0,44.0
149.62026747,2.61963867,1.9396,-19.99,28.87,868777.0,44.0
149.6684491,2.69083879,1.9455,-20.36,29.41,915298.0,44.0
149.62539082,2.72064332,1.9439,-21.68,29.55,934628.0,44.0
