ra,dec,redshift,brightness,LR,N(0.5),total_N,gal_id,cluster_id
149.99701394,2.14962698,1.2241,-23.88,30.46,33,105,559750.0,593.0
149.79749183,2.32347411,1.2243,-22.38,30.08,42,150,674956.0,133.0
149.87682485,2.47243512,1.225,-22.64,29.67,28,89,774705.0,751.0
150.6770376,2.22507324,1.2303,-23.24,30.32,21,66,610576.0,870.0
149.76983763,2.56618268,1.2305,-21.99,29.61,23,70,837869.0,892.0
150.00273521,2.67487618,1.2309,-23.85,30.42,70,167,907103.0,78.0
149.52931825,1.91317834,1.2325,-22.85,30.16,35,119,408898.0,92.0
150.55425969,2.32905354,1.2352,-22.68,29.69,14,61,679303.0,804.0
150.22369304,2.36557037,1.2355,-22.05,30.15,37,106,703919.0,235.0
149.69718317,2.20576169,1.2358,-23.22,29.9,40,117,598305.0,295.0
150.54722923,2.12402333,1.2364,-22.47,29.92,41,116,541664.0,243.0
149.90472219,1.65100028,1.2418,-22.73,29.71,20,50,243560.0,560.0
150.0956654,1.73800135,1.2431,-23.74,30.09,39,115,297360.0,450.0
150.46082709,1.74916825,1.2447,-23.33,29.95,25,90,305086.0,525.0
150.72611306,2.25427153,1.2473,-22.19,29.93,27,71,629632.0,753.0
150.19554629,2.12398966,1.2523,-24.01,30.93,21,86,541686.0,478.0
150.61600286,2.35270702,1.2563,-21.75,29.34,14,71,694753.0,926.0
150.53884672,2.07924726,1.2599,-22.95,30.03,29,103,514090.0,404.0
149.4639656,1.88926682,1.261,-23.06,30.72,33,79,394460.0,603.0
150.42649161,2.71924257,1.261,-23.69,30.63,33,131,935680.0,163.0
149.69246955,1.72368966,1.2656,-22.79,29.71,33,82,289468.0,338.0
149.93896476,2.6412693,1.2662,-23.23,29.9,51,136,885034.0,80.0
150.27812636,2.54862138,1.2673,-23.28,29.91,35,112,823616.0,140.0
150.49279925,2.2674551,1.2696,-22.54,29.62,25,60,638901.0,650.0
150.50886123,1.97593611,1.2723,-23.56,30.05,43,134,448526.0,123.0
149.97865014,2.47373803,1.2756,-23.05,30.55,23,74,774808.0,807.0
149.84326577,1.96620425,1.2778,-23.46,30.01,23,85,442412.0,796.0
149.96872418,1.85959488,1.2839,-23.12,30.46,25,65,374386.0,829.0
149.46225969,2.10012107,1.2919,-22.83,30.03,30,83,526131.0,448.0
149.65889475,2.07575009,1.2993,-23.71,30.09,48,172,509993.0,48.0
150.71639266,2.41242649,1.3036,-23.65,30.08,17,57,735110.0,888.0
149.57045576,2.42725734,1.304,-23.36,29.97,28,74,744547.0,552.0
150.70995526,1.98699842,1.3068,-23.25,29.9,29,85,454375.0,14.0
150.58948171,2.75861217,1.3094,-22.24,29.96,36,101,958577.0,253.0
149.87350451,2.66850897,1.3106,-23.03,30.37,46,135,901921.0,298.0
149.98365922,2.00899213,1.3106,-23.56,30.01,32,76,468717.0,384.0
150.09010031,2.71498435,1.3121,-23.62,30.46,51,129,933177.0,47.0
149.49742799,1.78851585,1.3194,-22.16,29.88,25,70,329332.0,572.0
149.61405323,2.49181136,1.3213,-22.48,29.61,15,55,785656.0,957.0
150.54967505,2.72476394,1.3327,-22.66,29.68,32,101,939178.0,335.0
150.70586044,2.36317925,1.3327,-23.77,30.06,16,69,702930.0,678.0
150.28758743,2.00463527,1.3346,-23.43,30.65,32,96,465513.0,741.0
150.20008315,2.56192563,1.3396,-25.06,30.62,49,143,834346.0,65.0
150.55397394,2.58791859,1.3432,-23.62,30.08,41,122,851305.0,443.0
150.22206266,1.80705419,1.3433,-22.62,30.37,47,133,341487.0,248.0
149.77302833,2.7086912,1.3454,-22.99,30.35,29,131,929125.0,343.0
149.94335513,1.820866,1.3459,-22.5,29.81,31,88,349841.0,549.0
149.60042271,2.6582578,1.346,-23.45,29.99,37,99,895815.0,240.0
150.40493898,1.729687,1.3488,-23.95,30.19,26,82,292370.0,457.0
150.1909865,1.85469805,1.3496,-23.18,30.11,37,109,371989.0,302.0
150.32631702,1.75211132,1.3496,-23.2,30.18,27,87,306308.0,665.0
149.54432082,2.03106746,1.3504,-22.84,30.05,23,88,481439.0,627.0
149.97622184,2.53974613,1.3506,-23.38,29.97,21,93,818410.0,260.0
150.16472069,1.94900341,1.3518,-23.27,29.96,49,137,431725.0,181.0
150.15477636,2.02962311,1.353,-23.92,30.51,35,97,478401.0,387.0
150.42591341,2.47737593,1.3548,-23.04,30.17,40,124,776967.0,361.0
150.25510723,2.29012035,1.3566,-22.91,30.15,24,83,652292.0,270.0
149.73938003,1.80729482,1.3576,-23.5,30.15,41,138,342972.0,165.0
150.32526507,2.5732069,1.3592,-23.08,30.23,30,110,840964.0,131.0
150.12561467,2.62133248,1.3617,-23.62,30.61,41,107,872523.0,216.0
149.74537451,1.71096327,1.3677,-22.62,30.01,28,106,280612.0,460.0
150.03708366,2.07363651,1.3745,-22.86,29.76,27,84,509201.0,673.0
150.41778535,2.18319926,1.3759,-23.23,29.91,29,112,581798.0,487.0
150.26735924,1.87304065,1.3838,-22.71,29.99,23,87,382770.0,729.0
149.63441938,1.81023609,1.3845,-23.29,30.35,38,130,343682.0,234.0
150.08001444,2.57722347,1.3884,-22.49,30.38,47,138,844470.0,238.0
149.6630648,2.29631829,1.3902,-22.92,29.76,29,90,657265.0,725.0
149.99876812,2.18922505,1.3908,-22.66,29.71,28,101,584842.0,389.0
150.53697035,2.34397107,1.3941,-23.45,29.95,38,102,689616.0,198.0
149.84280739,1.80074819,1.3961,-22.65,29.97,47,141,338217.0,86.0
150.06459658,2.26403332,1.3968,-22.5,29.97,19,60,636373.0,823.0
150.58616393,2.08936395,1.403,-23.27,30.34,40,108,519470.0,284.0
150.21262884,2.23036779,1.4035,-23.03,29.94,14,63,613051.0,924.0
150.68098939,2.67878062,1.4052,-23.19,29.93,19,76,908663.0,819.0
150.19242819,1.72534862,1.4055,-23.5,29.97,34,116,290733.0,261.0
150.33931942,2.74473282,1.406,-24.16,30.8,22,80,950628.0,662.0
150.13934416,2.12477856,1.4093,-23.58,30.06,24,74,542358.0,716.0
149.45893686,2.31981451,1.4126,-23.41,29.99,36,88,672955.0,9.0
150.64851272,2.15399818,1.4137,-24.09,30.26,53,128,562612.0,162.0
150.29760005,2.39427326,1.4172,-23.09,29.9,32,78,722851.0,12.0
150.07307764,1.6511563,1.4183,-22.91,30.45,23,77,243365.0,542.0
149.97129126,2.35919486,1.4195,-23.18,30.19,55,169,699781.0,59.0
150.28478426,1.72864761,1.4211,-22.96,30.71,29,88,291400.0,471.0
149.97422319,2.49679719,1.4218,-23.26,30.31,50,121,789424.0,73.0
149.85579746,2.13018286,1.4239,-23.46,30.31,61,158,546379.0,54.0
149.75178952,2.66948715,1.4281,-22.78,29.73,36,109,904113.0,422.0
150.72970328,2.55262897,1.4282,-22.22,30.34,18,51,826011.0,955.0
150.43510683,2.72489157,1.43,-23.58,30.03,39,114,938538.0,274.0
149.65433536,2.66440258,1.4305,-23.67,29.97,30,94,901388.0,507.0
149.87567178,1.67773816,1.4366,-23.0,29.79,34,79,259385.0,206.0
150.19837874,2.39095421,1.4369,-22.05,29.71,25,83,720343.0,718.0
150.70417758,2.74649949,1.4377,-23.35,30.63,31,88,951104.0,480.0
150.34101376,2.30098584,1.438,-23.04,30.63,30,104,659927.0,313.0
150.45203823,1.75934925,1.444,-23.86,30.1,34,123,312081.0,472.0
150.68408782,2.30191853,1.4446,-22.46,30.01,18,69,660938.0,844.0
150.56354928,1.99810657,1.446,-22.08,29.7,25,118,460806.0,211.0
150.55782052,2.22126304,1.4464,-23.7,30.05,38,130,607414.0,188.0
150.23466296,2.32720477,1.4466,-22.86,30.35,24,84,677360.0,610.0
149.77282784,2.55482846,1.4474,-22.61,30.09,37,137,827343.0,272.0
150.34981058,1.87459934,1.4478,-23.18,30.52,42,121,384461.0,255.0
149.59509508,2.60123676,1.4486,-23.57,30.65,37,103,858873.0,210.0
150.27328861,2.67944165,1.4492,-24.28,30.93,18,94,910187.0,800.0
149.81551103,1.92965192,1.4504,-23.32,29.95,47,168,418667.0,64.0
150.3534101,1.65423316,1.4513,-23.17,30.12,27,65,245483.0,582.0
149.94102515,1.76001993,1.4526,-23.46,30.05,28,133,311439.0,201.0
149.84347822,2.08251311,1.4536,-23.2,29.9,43,152,515248.0,83.0
149.94671718,1.92213453,1.4561,-22.53,30.0,30,113,414253.0,290.0
150.54774925,2.60792802,1.4561,-23.06,29.86,36,103,862415.0,381.0
150.12276254,1.99674522,1.457,-22.77,29.95,34,105,460341.0,6.0
150.37409718,1.77172672,1.4579,-22.63,29.85,31,104,318232.0,615.0
150.07347939,2.780417,1.4597,-23.38,30.35,19,58,973755.0,854.0
149.49991744,1.65408111,1.4601,-23.78,30.66,35,97,246401.0,553.0
149.71952502,2.77561675,1.4601,-23.13,30.37,19,85,969422.0,301.0
150.63139751,2.47696382,1.4603,-23.2,30.4,19,62,776292.0,822.0
150.13508455,1.69104296,1.4614,-23.99,30.16,30,96,268932.0,370.0
150.02564128,1.92742972,1.4629,-22.78,30.12,30,93,417324.0,436.0
149.62986073,2.30887784,1.4637,-23.34,30.14,25,70,666360.0,658.0
150.23343595,2.45644977,1.4638,-23.92,30.26,18,59,761103.0,914.0
149.50461314,1.80091188,1.4647,-23.35,30.34,38,109,338532.0,230.0
150.71872538,2.43883263,1.4656,-23.29,30.31,26,85,752053.0,599.0
150.31089183,2.1583471,1.4659,-23.41,30.46,37,123,564536.0,469.0
149.46625326,2.72315359,1.4714,-23.3,30.44,33,87,937393.0,726.0
150.0985692,2.17478044,1.4762,-22.48,30.27,22,70,575764.0,720.0
150.53482936,2.17340454,1.4763,-23.03,30.12,44,136,576037.0,108.0
149.7995201,2.15121796,1.4794,-23.27,30.13,44,146,559759.0,231.0
150.13583196,2.30182414,1.4833,-22.93,30.17,28,89,660437.0,561.0
149.57141596,2.77974674,1.4836,-22.27,29.82,18,61,971603.0,750.0
149.56288888,2.41679054,1.4845,-23.24,30.34,26,65,738000.0,749.0
149.66539936,2.35705164,1.4854,-22.72,30.06,15,63,698012.0,762.0
150.42292793,2.19795844,1.4855,-22.8,29.79,35,126,591210.0,132.0
150.70998862,2.2071169,1.4873,-23.32,30.51,52,133,597673.0,110.0
150.59068705,1.95088353,1.4881,-23.33,30.49,39,132,432307.0,69.0
149.58547039,1.8374393,1.4893,-22.83,30.2,31,117,360447.0,407.0
149.52303944,2.56184268,1.4898,-23.2,30.44,32,110,833360.0,292.0
150.31116838,1.99588627,1.4914,-23.22,30.59,38,95,459384.0,467.0
149.75509203,2.04358326,1.492,-23.08,29.86,40,122,490269.0,311.0
149.99079458,1.81988562,1.4922,-23.36,30.35,19,76,349563.0,706.0
149.49412265,2.67823679,1.4935,-23.11,29.9,39,103,908358.0,273.0
150.24988966,1.99852983,1.4935,-22.43,30.31,30,107,460851.0,466.0
149.95930761,2.57639087,1.494,-22.82,30.17,42,117,842272.0,200.0
150.47341847,2.37977982,1.4952,-23.35,30.3,25,78,714954.0,522.0
149.72340341,2.46812793,1.4991,-22.74,29.73,26,100,770366.0,455.0
149.53132828,2.18848161,1.5081,-23.4,29.94,33,122,584701.0,394.0
150.44270133,2.05269327,1.5096,-22.28,29.64,31,108,497499.0,490.0
150.38976609,1.91837681,1.5098,-23.82,30.54,50,132,412286.0,151.0
150.19639086,2.35418416,1.5109,-23.2,29.92,32,101,695991.0,600.0
149.7727491,2.20542345,1.5133,-22.52,29.91,31,101,596030.0,458.0
149.80070449,1.70759953,1.5136,-22.86,30.12,28,85,278449.0,608.0
150.62282128,2.46483755,1.5156,-23.03,30.11,27,69,768471.0,824.0
149.45158209,2.4871549,1.5157,-23.69,30.39,26,113,783376.0,259.0
150.49795485,2.63953669,1.5168,-23.27,30.04,34,118,884430.0,263.0
150.08336028,2.50556505,1.5196,-23.15,30.71,27,101,795893.0,220.0
150.3102799,2.31345628,1.52,-22.9,30.14,31,84,667497.0,577.0
149.92684289,2.36055713,1.5237,-23.92,30.19,40,159,700859.0,76.0
149.51611008,2.53208906,1.5246,-24.13,30.26,25,121,815523.0,330.0
150.45354599,2.56682068,1.5264,-22.8,29.72,29,105,837690.0,511.0
149.83827961,2.77507616,1.5278,-23.8,30.83,35,86,969259.0,280.0
149.65572684,1.90292897,1.5299,-23.64,30.43,34,119,402015.0,314.0
150.07080691,2.3569333,1.5308,-23.0,29.89,35,92,698715.0,413.0
149.63209395,1.83571446,1.5331,-24.23,30.3,51,136,360852.0,152.0
150.01256113,1.89139025,1.5344,-23.09,29.88,21,86,394328.0,821.0
149.89854114,2.72993204,1.5347,-23.15,29.89,30,87,940670.0,651.0
149.5023717,2.3369831,1.5349,-23.43,29.95,24,93,684461.0,768.0
149.81572727,2.36611567,1.5362,-24.21,30.16,32,98,701836.0,597.0
150.20959373,2.77304308,1.5383,-22.67,30.35,22,49,967263.0,932.0
149.91230767,2.28161353,1.5387,-23.64,30.38,35,142,647614.0,193.0
150.13520822,1.80864466,1.5415,-23.47,30.01,45,128,342968.0,146.0
150.38130765,2.4152856,1.5431,-22.72,30.65,37,101,735995.0,360.0
150.47926655,1.97577157,1.5432,-23.95,30.19,61,149,447757.0,135.0
150.71185628,2.12451702,1.5434,-22.71,29.7,32,96,541131.0,383.0
149.78076682,1.99898712,1.5543,-23.01,29.85,29,78,461837.0,634.0
149.72175248,1.96549389,1.5544,-23.3,30.29,32,104,442090.0,399.0
149.57964237,1.85207012,1.5561,-22.51,29.84,37,119,369313.0,541.0
149.50984965,2.10519374,1.5572,-22.9,29.99,38,106,529562.0,410.0
149.88094867,2.60174975,1.56,-23.82,30.14,52,133,858883.0,112.0
150.64329759,2.00733162,1.5602,-23.06,29.89,21,67,466826.0,881.0
150.4574036,1.67565669,1.561,-23.27,29.95,26,92,259079.0,638.0
149.53794395,2.0813922,1.5635,-23.51,30.68,22,77,514643.0,699.0
149.65104825,1.71026882,1.5642,-22.76,30.39,30,85,279824.0,626.0
150.2875187,2.74034694,1.5642,-22.71,30.33,24,84,947500.0,656.0
150.13980166,2.27964172,1.5663,-23.52,30.28,41,106,646396.0,191.0
149.63303141,2.28564576,1.567,-23.16,29.87,20,58,649352.0,904.0
149.5728872,1.70255501,1.5674,-22.8,30.13,23,93,275414.0,647.0
150.36250802,1.66476959,1.5691,-24.94,30.54,38,84,252793.0,621.0
149.9416692,1.67604389,1.5704,-23.19,30.13,27,80,258608.0,689.0
150.65027767,2.53761568,1.5713,-22.61,29.71,23,78,815741.0,722.0
150.12870054,2.52862366,1.574,-22.61,29.92,29,111,809843.0,414.0
150.55536307,2.08300538,1.5778,-23.1,29.81,35,112,515674.0,329.0
149.66328635,1.99435544,1.5795,-22.61,29.63,25,84,458266.0,685.0
150.25197113,2.09815363,1.5804,-22.69,30.36,32,109,524444.0,412.0
150.2360842,2.14532453,1.5826,-23.54,30.72,36,120,556487.0,415.0
149.52225301,1.88807545,1.5837,-23.27,30.53,40,136,392915.0,170.0
150.17016682,2.48112834,1.5888,-24.33,30.32,35,94,779600.0,766.0
149.98350828,2.2793052,1.5893,-23.89,30.28,33,95,640094.0,567.0
150.15889913,1.751876,1.5898,-22.85,30.02,34,150,305737.0,84.0
149.47849273,1.9669134,1.5907,-23.32,29.95,28,96,441711.0,426.0
149.48503516,1.88254577,1.5943,-23.78,30.69,52,139,389873.0,114.0
150.25028855,2.71805557,1.5951,-23.79,30.02,28,99,934444.0,761.0
149.77659311,2.45429612,1.5957,-23.47,30.62,44,124,762527.0,124.0
149.83693232,2.52890763,1.6023,-23.0,29.84,39,139,810315.0,174.0
149.95848459,2.73791237,1.6026,-23.71,30.44,28,69,946519.0,645.0
150.7334052,2.55590935,1.6026,-21.97,30.18,24,49,827889.0,940.0
149.46344442,1.8121849,1.6027,-23.69,30.06,37,93,344977.0,2.0
149.60950075,1.92600334,1.6034,-23.08,29.84,24,116,416793.0,556.0
149.58024982,1.70782299,1.6061,-23.02,30.22,25,99,278349.0,616.0
149.72748628,1.88881401,1.6089,-23.43,30.01,49,166,393336.0,166.0
150.34953042,2.3695795,1.6092,-23.42,30.49,40,107,706714.0,161.0
149.53610352,1.92932595,1.6112,-23.33,30.43,44,112,418805.0,196.0
150.55630197,2.03031935,1.6139,-22.49,30.25,31,110,481628.0,417.0
150.44089315,2.54240518,1.6139,-23.55,30.26,27,105,819713.0,701.0
150.61379741,2.61059068,1.6145,-22.61,30.08,21,74,863768.0,856.0
150.11809639,2.21923371,1.6157,-23.22,30.57,27,125,605408.0,164.0
150.48445076,2.23564769,1.6158,-23.35,30.09,18,59,618312.0,907.0
150.03421871,2.03795661,1.62,-22.89,30.36,28,93,485791.0,418.0
149.77554172,2.25160287,1.6209,-23.12,30.38,27,99,627827.0,551.0
149.81740202,2.3799981,1.6227,-24.23,30.29,31,110,715444.0,366.0
149.98212781,2.102419,1.6232,-23.22,30.19,35,120,526965.0,350.0
150.19473718,2.37959424,1.6243,-23.59,30.44,28,105,715117.0,425.0
150.2387719,1.88547463,1.6245,-22.5,30.0,25,106,390952.0,531.0
150.72921168,2.09150549,1.6253,-23.08,29.86,32,64,520491.0,19.0
149.47634352,2.58077771,1.6262,-23.6,30.72,35,116,845598.0,269.0
150.19493503,2.52799365,1.6262,-22.67,29.88,27,91,810212.0,18.0
149.69655884,2.35718577,1.6265,-24.01,30.75,23,56,699146.0,879.0
149.97059728,2.57654467,1.6275,-23.35,30.34,42,126,842239.0,180.0
149.5765239,1.98528964,1.63,-22.89,30.16,40,128,453017.0,499.0
150.67281744,2.34340921,1.6315,-23.19,29.97,33,101,689654.0,604.0
150.02162431,2.70130703,1.6371,-22.93,30.13,27,101,923045.0,488.0
150.44527842,2.69683252,1.6376,-23.17,30.1,35,114,921435.0,213.0
149.60132116,2.25419647,1.6398,-23.7,30.61,22,57,629957.0,910.0
150.39625142,2.16886814,1.6417,-22.74,30.07,33,120,571759.0,195.0
149.67117762,2.45593286,1.6418,-23.12,30.21,21,86,764381.0,625.0
149.58529537,2.68409207,1.6421,-22.71,30.32,27,94,911217.0,328.0
150.29149306,2.37151564,1.6423,-23.47,30.02,35,94,707486.0,427.0
149.98005052,1.81029064,1.6472,-23.28,30.5,25,85,343468.0,15.0
150.4357625,1.75570231,1.6503,-23.71,30.12,36,118,309297.0,546.0
149.73665324,2.08152754,1.6532,-22.71,30.16,37,114,516306.0,11.0
150.55664634,2.33270018,1.6565,-24.27,30.32,38,139,681885.0,176.0
150.41627059,2.15304006,1.6592,-22.63,29.65,36,127,560389.0,496.0
150.18595108,1.93151494,1.6677,-23.25,30.58,31,106,420926.0,283.0
149.76615488,2.53452205,1.6684,-24.05,30.19,36,117,814765.0,276.0
149.90446738,1.89221864,1.6726,-23.56,30.36,23,101,397028.0,559.0
150.11167377,2.45428063,1.6728,-23.01,30.2,26,89,761934.0,641.0
150.11696261,2.11578821,1.6768,-23.31,30.74,36,98,536654.0,416.0
149.93715105,2.41799796,1.6799,-23.66,30.43,26,92,738382.0,288.0
150.16450681,2.55682965,1.6859,-22.41,30.27,26,92,828669.0,730.0
150.28500994,2.22250221,1.6871,-23.13,30.3,42,106,607531.0,409.0
149.86879618,2.74745955,1.6895,-23.0,29.83,25,83,951052.0,624.0
150.68653341,2.42768674,1.69,-22.92,30.12,35,110,744425.0,668.0
149.82394538,2.15772966,1.6926,-24.08,30.25,51,132,565211.0,97.0
150.53668723,2.74466687,1.693,-23.5,30.57,37,109,950492.0,345.0
150.21999356,2.26764341,1.6931,-23.17,30.46,26,103,637945.0,355.0
150.0528332,2.07774037,1.6952,-22.92,29.79,37,107,511512.0,504.0
149.55841174,1.71335562,1.696,-23.36,30.49,31,99,282120.0,528.0
150.16158484,2.69351893,1.7016,-22.6,30.07,24,62,918354.0,754.0
150.33895414,1.7178123,1.7046,-23.55,30.03,24,102,285031.0,423.0
150.07941953,2.69369614,1.7054,-23.59,30.05,40,104,918503.0,315.0
150.52827935,2.43290822,1.7065,-22.99,30.02,18,80,747947.0,803.0
150.5134195,2.55540223,1.7082,-23.11,29.86,34,109,829666.0,494.0
150.26265652,2.01778376,1.7084,-23.89,30.5,30,112,473454.0,619.0
150.25483532,1.81029447,1.7089,-23.09,30.14,34,120,343118.0,308.0
149.59410943,2.61396051,1.7114,-24.36,30.87,28,72,866962.0,618.0
149.49249134,2.75431558,1.7124,-23.1,30.71,25,65,955948.0,23.0
150.15740093,2.58040526,1.7155,-23.19,29.91,38,120,845732.0,505.0
149.68473031,2.37969932,1.7194,-22.57,29.92,29,77,713087.0,445.0
150.24004296,2.46038911,1.72,-22.79,29.76,24,67,764968.0,661.0
149.75530977,1.83468294,1.7231,-23.3,30.48,38,126,360093.0,474.0
150.5525896,2.07116962,1.725,-23.08,29.84,36,101,507442.0,447.0
149.78381582,1.78026035,1.7258,-22.98,30.04,36,108,324699.0,419.0
150.13863269,2.01222103,1.7264,-23.55,30.34,49,135,471523.0,107.0
149.48060704,2.41962504,1.729,-22.7,30.12,35,102,738599.0,503.0
149.68291267,2.55763033,1.7299,-22.8,30.12,27,68,829722.0,848.0
149.49512535,2.25230647,1.7323,-23.3,30.26,46,122,627824.0,205.0
150.45723092,1.69692914,1.7327,-22.51,30.04,30,68,271665.0,373.0
149.54678392,2.03019005,1.7355,-23.67,30.62,38,97,481268.0,388.0
150.39178713,2.5269671,1.7369,-23.03,29.81,34,81,808631.0,723.0
149.8398377,2.25953877,1.7371,-23.56,30.04,30,114,633317.0,212.0
149.63367198,2.0698366,1.7372,-23.16,30.41,20,78,506622.0,876.0
149.96613247,1.8639791,1.7378,-23.07,30.27,31,104,377573.0,491.0
150.1754953,1.88844095,1.7387,-23.84,30.72,23,76,393704.0,758.0
149.64259786,2.64511981,1.7502,-22.59,30.2,22,62,886270.0,847.0
149.82681406,2.10038309,1.7519,-22.92,30.49,27,112,525898.0,731.0
150.32567325,2.59550444,1.7523,-23.27,30.28,34,80,854470.0,666.0
149.57807326,2.68728564,1.7565,-23.15,30.07,28,100,913622.0,277.0
149.58651743,2.50451148,1.7606,-23.45,30.02,31,86,793595.0,669.0
150.10458622,2.11763831,1.7672,-23.32,30.23,31,103,537251.0,395.0
150.3331731,2.75457559,1.7678,-23.34,30.22,28,80,955865.0,22.0
150.32615155,2.60546267,1.7699,-22.91,30.35,33,76,860202.0,769.0
149.69355566,2.05714685,1.7706,-23.33,30.38,27,112,498469.0,348.0
150.50516504,2.03066309,1.773,-22.92,30.05,22,64,481353.0,826.0
150.13357149,2.3703815,1.7733,-23.22,30.31,37,115,707472.0,362.0
150.47696868,2.64676137,1.7753,-23.23,30.1,34,104,887557.0,244.0
149.82780159,1.78749688,1.7792,-22.84,30.01,37,134,328089.0,319.0
149.97051823,2.57787841,1.7825,-23.77,30.67,22,71,843777.0,920.0
150.62749221,2.56682485,1.7843,-22.67,30.2,26,65,835609.0,851.0
149.95576006,1.97645047,1.7914,-24.27,30.33,35,113,448017.0,391.0
149.52603826,2.27974994,1.7917,-22.51,30.18,26,100,645236.0,595.0
149.97993833,2.44926037,1.7953,-22.53,30.16,23,90,758168.0,24.0
149.64749814,1.86928052,1.7959,-23.33,30.24,24,106,381351.0,536.0
150.14942662,2.73571407,1.7981,-22.62,29.91,29,91,944936.0,617.0
150.65517036,2.17204874,1.7993,-23.23,30.12,44,124,573530.0,299.0
150.13776993,2.16629028,1.8028,-23.03,30.27,36,131,569923.0,169.0
150.10909687,2.29432429,1.8037,-22.99,30.66,33,127,655219.0,353.0
150.07587695,2.21166954,1.8047,-23.4,30.72,33,140,600465.0,136.0
149.61823443,2.5483608,1.8063,-22.31,29.73,21,89,822683.0,540.0
150.13878263,1.81090828,1.8091,-23.42,30.56,30,81,344206.0,585.0
150.58335373,2.08903201,1.8119,-24.28,30.32,44,133,519343.0,354.0
149.60026246,2.27511295,1.8122,-23.55,30.2,24,120,642628.0,341.0
149.87690444,1.84730832,1.815,-23.53,30.44,44,147,366248.0,119.0
150.57550435,2.69930796,1.8162,-22.16,30.09,31,78,921472.0,748.0
149.45801766,1.70642191,1.8166,-23.56,30.26,30,84,278073.0,590.0
150.26863844,2.21797402,1.817,-22.99,29.81,41,121,603866.0,304.0
149.92018439,2.3737832,1.8194,-23.58,30.06,28,108,709054.0,356.0
150.5666149,2.28594406,1.8233,-22.64,29.94,38,141,649798.0,130.0
149.48584951,2.00578474,1.8254,-22.53,30.36,28,81,465402.0,764.0
150.35010966,1.66751331,1.8263,-22.2,30.43,26,92,252886.0,763.0
150.34275291,2.40012694,1.8263,-22.96,29.82,34,141,725739.0,224.0
149.62441285,2.72654839,1.8267,-23.55,30.5,23,92,939174.0,635.0
149.53225057,1.80719307,1.8289,-22.76,30.31,33,109,341498.0,408.0
150.51474055,2.41978367,1.8315,-23.61,30.24,46,126,739907.0,307.0
150.32475467,2.30417438,1.8332,-23.31,30.41,43,147,662957.0,98.0
149.65104945,1.73965362,1.8335,-23.01,30.29,25,101,298824.0,396.0
150.2769622,2.74040496,1.8339,-23.01,29.84,30,94,946953.0,506.0
149.67003097,1.88767692,1.838,-23.19,30.33,28,105,392334.0,513.0
150.03728725,2.66959586,1.847,-23.38,30.43,30,96,902320.0,581.0
149.90791074,2.13515742,1.8514,-22.66,30.35,32,128,548370.0,306.0
149.645939,2.41810793,1.8525,-23.5,30.04,21,92,737722.0,632.0
150.21126633,2.69470693,1.8548,-22.9,29.81,38,97,918873.0,332.0
150.32847394,2.73406956,1.8567,-23.13,30.32,34,100,943833.0,563.0
150.59364283,2.16827111,1.8575,-22.7,30.54,26,95,570908.0,835.0
150.3531366,2.03280059,1.8598,-22.49,29.62,33,109,481893.0,242.0
150.04426842,2.33537313,1.8615,-23.38,30.23,39,134,682993.0,118.0
150.61848052,2.46150111,1.8627,-22.29,29.95,21,83,765815.0,765.0
149.48106492,2.20546916,1.8637,-23.25,29.93,29,104,595764.0,492.0
149.94044589,1.66591193,1.8671,-22.62,30.61,23,49,251978.0,938.0
150.49634673,2.35883435,1.8682,-23.05,30.2,32,112,699168.0,433.0
150.45067921,1.84807919,1.8697,-23.42,30.7,24,66,367043.0,734.0
150.38213736,1.86956695,1.8745,-23.58,30.43,36,107,380884.0,300.0
150.15529449,2.29484732,1.8747,-22.76,29.99,43,133,655480.0,325.0
150.26484477,2.57177375,1.8756,-22.92,30.48,24,74,838459.0,752.0
150.18925592,2.46059051,1.8787,-23.2,30.59,37,100,765794.0,377.0
150.29215479,2.67862263,1.8812,-22.85,29.77,29,97,907608.0,465.0
150.02764551,1.88377498,1.8816,-23.43,29.99,30,90,389430.0,473.0
149.82411757,1.69595875,1.883,-23.02,29.83,26,86,271180.0,500.0
149.75302513,1.97387299,1.8848,-23.16,30.26,15,76,446221.0,897.0
150.67462672,2.34408862,1.8849,-23.04,30.34,39,120,688891.0,372.0
150.4058679,1.72704865,1.8862,-24.84,30.54,34,74,288024.0,817.0
150.06563597,2.26100743,1.8915,-23.71,30.36,48,155,634164.0,127.0
149.90833761,2.05659512,1.8928,-22.96,30.4,33,113,498027.0,451.0
150.32546299,1.70772527,1.8941,-22.78,30.12,33,103,277863.0,463.0
150.40193492,1.68158147,1.8946,-23.69,30.12,26,99,262092.0,682.0
149.98975277,2.29164242,1.8983,-23.48,30.58,41,144,653553.0,75.0
149.76197808,2.64866835,1.8992,-22.77,30.07,28,88,888871.0,767.0
149.88984015,2.42445766,1.9003,-22.82,29.74,35,106,741691.0,8.0
149.58359774,2.73493446,1.9034,-23.29,29.94,46,142,943892.0,190.0
149.77231627,2.08577149,1.9035,-23.51,30.44,43,124,517007.0,173.0
150.61623715,2.04349216,1.9038,-23.21,30.27,33,131,489348.0,324.0
149.95300623,1.81286224,1.9043,-22.43,30.58,23,88,344242.0,649.0
149.92294927,1.66501188,1.9079,-23.65,30.66,29,73,251984.0,755.0
150.49263264,2.51508865,1.9088,-23.14,30.33,45,137,802092.0,156.0
