ra,dec,redshift,brightness,LR,N(0.5),total_N,gal_id,cluster_id
150.36828588,2.15425932,0.8147,-23.07,29.94,11,50,563904.0,252.0
150.39077663,1.78912306,0.8196,-21.65,29.67,10,42,329797.0,415.0
150.36932356,1.99948478,0.8224,-23.43,29.96,23,69,463397.0,148.0
149.48428812,2.26208971,0.8245,-21.97,29.7,8,40,634863.0,428.0
150.50503624,2.22506954,0.825,-23.98,30.19,28,92,611604.0,144.0
149.55284532,2.42821548,0.8251,-22.5,30.13,19,70,745476.0,163.0
150.33672932,1.89986145,0.8274,-21.49,29.21,11,51,399876.0,329.0
150.68423832,2.40765001,0.8277,-22.87,29.77,15,55,732178.0,13.0
150.21844026,2.05774908,0.83,-23.79,30.12,16,42,498357.0,7.0
150.11858002,2.22309668,0.8351,-22.23,29.59,8,43,609077.0,289.0
150.20878049,2.28280297,0.8402,-21.38,29.52,15,43,648809.0,186.0
150.00204485,2.33226322,0.8411,-22.33,29.65,8,41,681845.0,399.0
150.41722064,1.97600944,0.8424,-22.91,29.77,19,53,446194.0,181.0
150.14262759,2.19698973,0.8568,-22.41,30.08,13,44,591055.0,342.0
150.28891746,2.0696133,0.8601,-22.47,30.12,11,44,507690.0,38.0
150.45340362,2.14294435,0.8613,-22.76,29.71,14,63,555663.0,228.0
150.2148294,2.28668901,0.8623,-22.99,29.9,16,64,651583.0,184.0
149.7162557,2.71096013,0.8628,-21.99,29.79,12,43,930844.0,268.0
150.30541743,1.87956793,0.8632,-22.64,29.67,9,45,388514.0,608.0
149.47364251,2.26618958,0.8655,-22.94,30.08,12,41,638421.0,411.0
150.53690147,2.07603675,0.8699,-23.39,29.95,12,48,512320.0,272.0
150.54220983,2.48667963,0.8705,-22.61,29.64,16,42,783666.0,274.0
150.5373701,2.66977258,0.8736,-23.03,29.81,12,40,902760.0,263.0
149.92928346,2.40897988,0.8778,-23.52,30.01,15,51,733907.0,180.0
150.45032121,2.14266703,0.8799,-22.98,29.9,21,50,555599.0,161.0
149.91578217,2.66231579,0.8875,-23.25,30.3,26,112,899129.0,143.0
149.75677571,2.57382186,0.889,-22.09,29.68,9,42,841146.0,527.0
150.4451785,1.84540541,0.8905,-22.81,29.72,20,43,366169.0,195.0
149.79258779,2.22739091,0.8907,-22.76,29.72,11,42,612481.0,748.0
150.42003156,2.51410005,0.9001,-22.46,29.6,17,44,801102.0,165.0
150.48947929,2.40282746,0.9002,-22.0,29.68,11,53,728557.0,234.0
150.16191446,2.60126126,0.9034,-22.86,29.75,22,64,859951.0,156.0
150.28914872,2.21545632,0.905,-22.6,30.15,13,44,603680.0,260.0
150.21565489,2.39564389,0.9073,-22.52,29.61,28,82,724007.0,146.0
150.09869127,2.54065043,0.9076,-22.69,30.2,27,92,819831.0,141.0
149.46608568,1.97199821,0.911,-22.33,29.81,16,40,446332.0,202.0
150.23332247,1.76011342,0.9136,-22.77,30.23,15,41,311817.0,6.0
150.48354705,2.58074645,0.9169,-21.49,29.85,9,40,846331.0,449.0
149.52618695,2.2905829,0.9172,-22.15,29.47,10,42,653375.0,338.0
149.67515405,2.25768681,0.9178,-23.31,30.25,17,62,632848.0,154.0
150.41224364,2.73737227,0.9184,-23.06,30.14,14,45,946877.0,190.0
150.22871459,2.31604931,0.9192,-22.69,29.92,11,45,670548.0,297.0
149.92949909,2.11062988,0.9268,-22.87,29.86,15,50,533277.0,362.0
150.15173234,2.18868711,0.93,-22.81,30.25,25,73,586264.0,147.0
150.07133659,2.63569351,0.9308,-23.16,30.6,17,45,882552.0,196.0
149.8940368,2.21576634,0.9327,-22.22,29.81,17,80,603127.0,188.0
150.3563819,1.7900913,0.9349,-22.82,30.04,13,42,330901.0,278.0
149.98778494,2.31570279,0.9374,-23.16,29.87,34,130,671284.0,142.0
150.19485524,2.07344069,0.9375,-23.48,29.99,17,80,509626.0,169.0
150.29329688,2.0115088,0.9386,-22.8,29.72,20,75,470997.0,0.0
149.50676383,2.61886243,0.9424,-22.33,30.22,10,45,869989.0,352.0
150.02981877,2.20741551,0.9447,-22.99,29.81,34,105,598223.0,140.0
149.5103104,2.26011034,0.9472,-23.03,29.83,16,52,634563.0,192.0
150.41059221,2.07982573,0.9494,-22.48,30.01,12,71,513930.0,204.0
149.75529759,2.27057977,0.9496,-22.36,30.26,14,53,640478.0,246.0
150.13383721,2.02009596,0.95,-22.95,29.99,13,45,475935.0,472.0
149.6462508,2.43801641,0.957,-21.83,30.0,12,43,750737.0,310.0
149.59094789,2.53384455,0.9579,-22.6,30.16,10,60,814122.0,525.0
149.61761683,2.11578398,0.9586,-23.66,30.45,22,87,537719.0,145.0
150.3687439,1.96479977,0.9612,-23.08,29.85,14,53,441581.0,368.0
149.7668221,2.29499445,0.9613,-21.22,29.11,17,66,655911.0,205.0
149.64156452,2.33341567,0.9628,-23.44,29.99,27,104,682941.0,151.0
149.82986382,2.57331111,0.9636,-22.66,30.29,19,53,842330.0,149.0
149.65079521,2.21077102,0.9646,-22.08,29.44,22,86,599854.0,158.0
149.8511295,1.93933883,0.9657,-21.72,29.48,11,43,424695.0,50.0
150.39164842,2.72178663,0.9664,-21.19,29.74,10,48,935919.0,355.0
149.57957957,2.48518352,0.9672,-21.2,29.17,10,43,781699.0,258.0
149.75849387,2.02291807,0.9682,-20.78,28.68,8,49,476164.0,726.0
150.71776315,2.43731399,0.9689,-20.88,29.04,15,49,750296.0,168.0
149.48146525,2.00626635,0.9713,-23.58,30.03,30,70,468056.0,139.0
150.39520894,1.83964846,0.9718,-22.53,29.62,12,44,361953.0,172.0
150.41356154,2.49796987,0.9724,-21.45,29.71,12,57,789648.0,361.0
150.10490959,2.70481796,0.9729,-21.46,29.38,8,56,925296.0,614.0
150.6632509,2.20074148,0.9729,-22.41,30.09,14,61,593228.0,223.0
150.49592305,2.45526167,0.9742,-22.01,29.43,15,55,762638.0,286.0
149.94638894,2.6872318,0.9747,-22.94,29.76,12,56,914639.0,201.0
150.29564681,2.0349543,0.9761,-22.96,29.79,14,54,484128.0,276.0
150.23298623,1.73956539,0.9783,-23.31,29.91,12,52,299267.0,269.0
150.08609377,2.60038177,0.979,-23.51,30.02,14,44,859691.0,339.0
149.47879246,2.14907847,0.9794,-23.46,30.49,13,44,560377.0,238.0
149.67579885,1.86687045,0.9799,-21.74,29.59,8,43,378994.0,522.0
150.67960883,2.22264058,0.981,-23.13,29.86,17,59,609702.0,2.0
150.46863419,1.9368,0.9814,-23.06,29.84,15,42,424484.0,3.0
149.93952337,2.39644588,0.984,-21.15,29.07,10,43,723900.0,453.0
149.85360769,2.5854975,0.9861,-23.57,30.04,16,59,848867.0,11.0
150.66242081,2.38039387,0.9876,-22.27,30.18,14,48,713613.0,251.0
150.1250261,2.71547326,0.99,-22.7,29.7,10,54,932982.0,283.0
149.7525381,2.21403636,1.0038,-23.59,30.55,14,70,603983.0,171.0
149.89922325,2.32828583,1.0049,-22.51,29.61,14,62,679197.0,259.0
149.78002124,2.30235775,1.0068,-23.59,30.05,21,85,663215.0,183.0
149.76247079,2.64098739,1.0093,-21.15,29.72,10,43,884036.0,59.0
150.64460482,2.67797101,1.05,-23.41,29.98,14,45,910452.0,325.0
149.48032491,2.23918595,1.0678,-21.23,29.2,14,40,618829.0,790.0
150.66383728,2.36778447,1.082,-23.67,30.19,9,51,706876.0,461.0
150.68677121,2.27923449,1.0932,-22.42,29.7,12,47,645595.0,476.0
150.34387201,1.9642587,1.0941,-22.58,29.65,16,40,440509.0,10.0
149.847678,2.30134808,1.1001,-22.63,29.87,10,41,661122.0,89.0
150.26581652,2.73737587,1.1052,-21.83,29.63,11,44,946208.0,489.0
150.21072168,2.11728879,1.1142,-22.99,30.35,12,46,537810.0,334.0
149.90963199,2.66517436,1.1195,-22.41,29.8,18,52,899579.0,166.0
149.46240531,2.47325022,1.1222,-22.64,29.96,13,42,774649.0,433.0
150.43946061,2.54351824,1.1223,-22.47,30.2,13,46,820975.0,26.0
149.75642079,2.29050348,1.1247,-21.86,29.86,9,50,652749.0,422.0
149.82397406,2.07040913,1.1259,-22.28,30.1,9,43,506640.0,520.0
149.98584723,2.66655856,1.1263,-22.97,30.06,12,43,902379.0,770.0
150.2768228,2.27564387,1.1279,-22.68,29.7,14,43,643589.0,175.0
150.33277832,2.75013133,1.1336,-23.13,30.16,16,53,954095.0,294.0
150.34811758,1.96449555,1.1406,-21.2,29.28,19,72,439981.0,167.0
150.56589042,2.49644973,1.1427,-23.89,30.17,15,74,790959.0,8.0
149.69007592,2.03020472,1.143,-21.98,29.72,12,49,480994.0,301.0
150.01378225,2.22025556,1.1437,-20.94,29.83,9,41,605527.0,71.0
150.67253822,2.30343729,1.1439,-21.87,29.82,11,48,661459.0,52.0
150.10307925,2.22324666,1.1468,-22.47,30.05,11,44,609185.0,281.0
150.15102381,1.77348227,1.1508,-22.33,29.54,9,40,320217.0,113.0
150.29362133,2.0770874,1.151,-23.18,29.89,9,40,512175.0,396.0
149.63994819,1.91578884,1.1516,-21.74,29.88,12,52,409950.0,588.0
149.82843633,2.72362092,1.1542,-22.53,30.23,8,40,937926.0,108.0
149.64834326,2.10716506,1.1557,-21.29,29.18,9,42,530038.0,737.0
149.84903087,2.29927697,1.1578,-23.14,29.88,13,60,660085.0,242.0
150.36097761,1.95433704,1.1662,-23.58,30.04,18,68,435503.0,157.0
150.35805158,2.08853146,1.1746,-23.34,29.95,11,47,519324.0,193.0
149.62169258,2.12263913,1.1816,-22.99,29.79,13,54,540746.0,211.0
150.44547333,2.03352228,1.1829,-23.27,29.92,11,44,484285.0,500.0
149.63780421,2.01061426,1.1845,-21.84,29.66,13,40,468784.0,216.0
150.25336045,2.04778551,1.1851,-22.76,30.02,10,46,492241.0,478.0
149.98610649,2.68575053,1.1897,-22.98,30.2,12,44,913748.0,605.0
150.12317301,1.99741022,1.1903,-24.51,30.42,20,79,462521.0,176.0
149.63668527,2.34184113,1.1907,-22.79,29.73,13,57,687614.0,293.0
150.21138631,1.79487327,1.1909,-21.87,30.06,11,40,334304.0,872.0
149.79428925,2.31298695,1.1921,-22.33,30.11,12,49,668494.0,332.0
149.69123494,2.27125337,1.1946,-22.05,29.44,11,46,640569.0,799.0
149.53819267,2.27602213,1.1958,-21.93,29.9,12,58,643933.0,261.0
149.89265042,2.26904484,1.1962,-23.34,29.96,11,61,639828.0,194.0
150.15047414,1.99640668,1.1962,-22.37,30.27,13,62,459712.0,179.0
150.15708603,2.06684089,1.2116,-23.55,30.06,9,51,506684.0,567.0
150.24764367,2.08870273,1.2123,-21.79,29.33,9,43,518518.0,309.0
149.86927632,2.06560208,1.2181,-23.63,30.07,17,79,505112.0,155.0
150.33450034,2.57300209,1.2189,-22.33,29.95,14,49,839620.0,365.0
150.18504433,1.99142099,1.2189,-22.57,29.74,12,41,457254.0,36.0
149.56116561,1.90565691,1.224,-21.85,29.62,9,46,403534.0,207.0
150.38219912,1.92836169,1.2256,-22.19,29.49,14,50,417745.0,363.0
149.81048958,1.91873511,1.2274,-22.64,29.85,9,40,412820.0,837.0
150.46218105,1.76631639,1.228,-22.04,29.84,15,45,314828.0,312.0
150.00273521,2.67487618,1.2309,-23.85,30.42,18,71,907103.0,177.0
150.48824223,2.01403905,1.2339,-23.06,30.13,11,58,472152.0,212.0
149.50433133,2.11068641,1.2369,-23.65,30.16,13,62,534031.0,17.0
150.40044591,2.23899385,1.2383,-22.19,29.5,9,42,618331.0,597.0
150.32940993,2.27313354,1.2403,-22.55,29.92,10,50,641834.0,450.0
149.88744453,2.23699822,1.2403,-22.63,30.24,14,59,617416.0,383.0
149.65979334,2.07504178,1.242,-23.43,29.99,19,98,511570.0,150.0
150.30385296,2.55967206,1.2423,-22.76,29.7,14,54,831521.0,199.0
150.61349817,1.99946221,1.2538,-23.26,29.91,18,52,462463.0,210.0
150.0347435,2.23278186,1.2551,-21.69,30.13,8,47,614546.0,586.0
150.47648825,2.05624374,1.2556,-22.25,29.56,12,49,497346.0,346.0
150.25709639,2.37747812,1.2565,-21.91,29.76,15,53,711308.0,341.0
150.55397956,2.06319725,1.2587,-21.99,29.74,14,66,502618.0,20.0
150.54330274,2.70810944,1.259,-21.34,29.44,10,48,928776.0,530.0
150.25753196,2.68660912,1.2605,-22.87,29.78,20,61,913907.0,162.0
150.38366851,2.48265156,1.2621,-22.17,29.5,15,56,779799.0,364.0
150.39741668,2.65065911,1.2692,-22.47,29.99,11,53,890125.0,236.0
150.63047474,2.55632864,1.2719,-22.87,30.08,14,50,829141.0,495.0
149.69621974,1.98797562,1.2726,-23.3,30.33,10,42,456366.0,758.0
150.08702739,2.69489422,1.2856,-22.92,29.77,14,48,919851.0,189.0
150.25146679,2.70474395,1.2896,-22.79,29.95,17,68,925669.0,224.0
149.94653916,2.66313341,1.2941,-21.98,29.8,17,54,898248.0,200.0
150.42730026,2.69866777,1.302,-21.61,29.56,11,45,921094.0,377.0
149.7139234,1.77361803,1.3104,-21.97,29.87,10,40,319716.0,871.0
149.87350451,2.66850897,1.3106,-23.03,30.37,9,43,901921.0,885.0
150.09010031,2.71498435,1.3121,-23.62,30.46,14,50,933177.0,237.0
150.45224134,2.73718454,1.3187,-23.6,30.04,9,46,946503.0,391.0
149.92728848,2.66025057,1.337,-22.45,29.59,9,50,895774.0,264.0
150.20008315,2.56192563,1.3396,-25.06,30.62,10,41,834346.0,54.0
149.98438567,2.67015397,1.3419,-23.23,30.51,10,53,902618.0,222.0
150.10114539,2.70645391,1.3432,-23.12,29.96,11,41,927298.0,218.0
150.1909865,1.85469805,1.3496,-23.18,30.11,12,45,371989.0,429.0
150.32526507,2.5732069,1.3592,-23.08,30.23,17,56,840964.0,170.0
149.82153565,1.90698821,1.3685,-22.73,29.72,18,58,404563.0,220.0
149.98225879,1.71177561,1.3731,-22.69,29.74,9,41,281504.0,633.0
150.30769159,2.44583337,1.3791,-22.54,29.69,10,40,755837.0,760.0
149.88208376,2.67518342,1.3933,-22.85,29.76,11,45,905475.0,56.0
149.89142393,2.32730946,1.3953,-22.72,30.42,9,44,677237.0,266.0
149.84280739,1.80074819,1.3961,-22.65,29.97,10,53,338217.0,241.0
150.21025938,2.56551221,1.4008,-23.85,30.83,16,50,835513.0,1.0
150.10359973,2.69771926,1.4045,-23.25,29.88,12,41,921223.0,420.0
150.46163595,1.7491768,1.4047,-23.38,29.92,11,42,305183.0,494.0
149.86660502,2.06429647,1.4052,-22.46,29.57,16,58,503954.0,203.0
150.08128433,2.52719154,1.4099,-21.91,29.92,10,41,809849.0,77.0
150.00207983,2.09550637,1.4125,-21.71,29.59,11,44,522476.0,812.0
150.39377356,1.78910538,1.417,-22.19,29.87,11,41,329281.0,670.0
149.82256483,1.90623481,1.418,-22.02,29.49,12,49,404332.0,284.0
149.718426,1.97383046,1.4218,-20.94,29.17,8,48,445612.0,570.0
150.17755802,1.94862333,1.423,-21.43,29.39,9,47,430196.0,540.0
149.85579746,2.13018286,1.4239,-23.46,30.31,20,62,546379.0,178.0
150.50239017,1.97912112,1.4262,-22.69,29.77,9,41,449434.0,797.0
149.73601591,2.30956353,1.4296,-22.46,29.59,8,42,664923.0,1065.0
150.33789632,2.34927543,1.4304,-22.11,29.56,11,48,692240.0,323.0
149.51839231,2.55533947,1.4327,-23.07,30.5,11,41,828425.0,805.0
150.52919342,2.32097715,1.4383,-22.8,30.02,12,47,673843.0,382.0
149.64816512,1.84186511,1.4397,-23.23,30.23,9,54,364931.0,602.0
150.47210194,1.97387908,1.4426,-22.43,29.9,11,42,446330.0,486.0
150.22550418,1.78891774,1.4454,-22.11,29.6,11,43,329409.0,53.0
150.34981058,1.87459934,1.4478,-23.18,30.52,11,47,384461.0,742.0
149.7729827,1.82039901,1.4479,-22.16,29.59,16,60,349597.0,12.0
150.04186381,2.65234086,1.4482,-23.75,30.09,10,50,891406.0,547.0
150.51535495,2.17840426,1.4532,-21.99,29.8,12,48,577595.0,318.0
149.91602063,1.94542328,1.4542,-22.63,30.25,8,48,428827.0,771.0
150.17724161,2.31303454,1.4543,-22.18,29.69,10,40,667690.0,568.0
149.95988872,2.32811063,1.4546,-23.21,29.89,14,62,678400.0,187.0
149.54383694,2.14253018,1.4599,-21.09,29.22,10,40,553207.0,561.0
149.87674502,2.59643441,1.4609,-21.5,29.18,12,46,854388.0,350.0
149.83432246,1.83817622,1.4612,-22.69,30.09,12,57,360976.0,379.0
150.13508455,1.69104296,1.4614,-23.99,30.16,9,40,268932.0,544.0
149.7262611,2.54613023,1.4618,-21.24,29.32,8,42,821420.0,891.0
150.55264477,2.21803535,1.465,-21.38,29.28,13,56,604265.0,285.0
149.50548624,2.47054795,1.4704,-22.19,29.69,13,42,771968.0,349.0
150.49330465,2.47778831,1.4716,-21.65,29.51,8,41,776971.0,710.0
150.41384977,2.17795512,1.4721,-21.78,29.67,15,49,577713.0,240.0
150.07558177,2.60170113,1.4733,-21.55,29.49,10,41,858012.0,335.0
150.15631315,1.95046077,1.4747,-22.79,30.18,11,51,431761.0,503.0
149.76973601,2.15295276,1.4748,-22.37,30.15,10,55,560683.0,498.0
150.41735492,1.7249145,1.4748,-23.05,30.19,10,42,289660.0,76.0
149.89224216,2.60147378,1.4776,-22.58,29.83,11,42,858270.0,488.0
149.92373937,1.8979471,1.4791,-22.0,29.67,8,40,398311.0,407.0
149.80802209,1.91737726,1.4825,-22.02,29.91,15,54,411107.0,235.0
149.87272544,2.28463016,1.4836,-23.26,30.61,14,53,649541.0,19.0
149.70938302,1.91352993,1.4857,-22.43,30.03,10,43,408554.0,373.0
150.40428164,1.8957343,1.4876,-21.72,30.27,10,40,396743.0,394.0
150.55794047,1.94055608,1.4896,-22.26,29.92,12,48,425712.0,257.0
150.46973162,1.99381093,1.4899,-21.72,29.76,11,48,457865.0,509.0
149.9628056,2.67438255,1.4905,-21.5,29.42,8,43,905106.0,512.0
149.75509203,2.04358326,1.492,-23.08,29.86,9,40,490269.0,634.0
149.84757515,2.1065996,1.4978,-21.66,29.68,11,53,529368.0,462.0
149.59853879,1.87444381,1.4992,-21.18,29.22,9,42,383311.0,923.0
149.8168788,1.77861605,1.4992,-21.58,29.3,10,47,322379.0,459.0
150.63519467,2.16031127,1.5005,-21.65,29.57,10,49,565281.0,344.0
149.52314142,1.88574999,1.503,-22.08,29.97,10,42,391470.0,406.0
149.49136639,1.82484648,1.5039,-23.57,30.07,12,43,352866.0,460.0
150.37666104,1.70175084,1.5043,-23.24,29.91,9,41,274739.0,882.0
149.78145934,2.46858965,1.5059,-22.59,29.68,14,54,770881.0,23.0
149.85862691,2.21482388,1.5207,-22.89,30.19,8,44,603917.0,635.0
149.89000787,2.62193794,1.5219,-22.86,30.25,12,42,871106.0,938.0
150.459762,1.95713431,1.5238,-21.04,29.19,10,42,436005.0,648.0
149.65572684,1.90292897,1.5299,-23.64,30.43,8,47,402015.0,853.0
149.63209395,1.83571446,1.5331,-24.23,30.3,9,42,360852.0,804.0
150.4054378,2.17785617,1.5393,-22.38,29.6,11,44,577738.0,57.0
149.49678885,2.51146951,1.5396,-23.34,30.34,14,50,799850.0,380.0
149.74175248,1.90135303,1.5404,-22.65,29.97,12,54,401049.0,58.0
150.13520822,1.80864466,1.5415,-23.47,30.01,11,42,342968.0,468.0
149.78401096,2.71272211,1.5489,-22.26,29.94,8,41,931455.0,621.0
149.83538917,2.5943828,1.5493,-22.41,30.12,9,51,853989.0,629.0
149.74631601,1.89187376,1.5511,-22.59,29.71,11,44,394632.0,511.0
149.85673175,2.60490479,1.5525,-21.87,29.74,12,51,859910.0,256.0
149.59991773,2.65041188,1.5585,-21.58,29.47,9,43,889742.0,1009.0
150.28473278,2.12350561,1.5587,-22.38,29.58,10,49,540737.0,921.0
149.82488866,2.17874901,1.5644,-23.37,30.0,12,54,578421.0,231.0
149.83668679,2.31507279,1.5678,-20.97,29.03,10,46,668533.0,506.0
150.41791436,2.13050679,1.5724,-21.88,29.46,9,40,546644.0,427.0
150.46925183,1.99435477,1.5767,-22.26,30.04,11,61,459461.0,270.0
150.10431261,2.53199808,1.5776,-20.77,29.48,14,52,811554.0,275.0
150.35901375,2.37898872,1.5784,-23.09,30.12,8,40,712858.0,404.0
149.75489089,2.49686289,1.5939,-21.9,30.09,10,44,788659.0,756.0
150.22677866,1.810612,1.5941,-21.8,29.65,8,40,343155.0,612.0
150.58547766,2.19414672,1.5944,-21.49,29.58,10,48,587867.0,372.0
149.98980731,2.35813933,1.6018,-23.52,30.03,8,41,698891.0,722.0
150.17625084,1.93781879,1.6029,-22.05,29.39,13,44,423369.0,16.0
149.52783201,1.94082598,1.6033,-23.56,30.45,9,40,425742.0,340.0
150.12117271,1.75691527,1.6042,-22.25,29.95,16,66,308931.0,215.0
149.81149681,2.72653396,1.6109,-21.44,29.43,9,43,938863.0,896.0
150.55630197,2.03031935,1.6139,-22.49,30.25,8,47,481628.0,548.0
149.53377681,2.03867118,1.6168,-21.88,29.71,11,42,485782.0,862.0
149.60053346,1.97306602,1.6192,-22.87,30.0,11,40,445250.0,571.0
150.34205461,1.93210531,1.6211,-23.0,30.2,10,44,420118.0,81.0
150.41949515,2.19655155,1.6212,-21.44,29.77,11,41,589202.0,328.0
149.98212781,2.102419,1.6232,-23.22,30.19,10,44,526965.0,448.0
150.19473718,2.37959424,1.6243,-23.59,30.44,11,47,715117.0,487.0
150.5295873,2.75297962,1.625,-23.41,30.49,13,48,955739.0,15.0
149.68684376,1.93638901,1.6257,-22.78,30.13,12,43,423436.0,378.0
149.47634352,2.58077771,1.6262,-23.6,30.72,12,40,845598.0,49.0
150.46040913,2.67545781,1.6266,-22.49,30.08,8,44,905906.0,854.0
149.78370759,2.28089056,1.6267,-22.21,29.68,10,40,646241.0,721.0
149.49226387,1.88631834,1.6272,-23.08,29.85,12,47,391488.0,248.0
150.20597235,1.71502053,1.6336,-21.64,29.51,12,47,282760.0,545.0
150.42691895,1.81069769,1.6355,-23.11,30.38,9,43,343395.0,1013.0
150.07448059,2.57149535,1.6357,-22.01,29.51,11,47,838489.0,21.0
149.85718524,2.30840151,1.6359,-21.27,29.26,9,44,664016.0,719.0
150.44527842,2.69683252,1.6376,-23.17,30.1,13,40,921435.0,37.0
150.27025114,2.04676274,1.6381,-22.61,30.33,10,41,491035.0,776.0
149.63635788,1.79210663,1.6422,-23.7,30.54,12,42,332040.0,315.0
150.34372435,2.34929512,1.6425,-23.29,30.18,11,49,693095.0,659.0
150.21568487,2.17245202,1.644,-22.13,30.1,12,63,573807.0,578.0
149.69547438,2.1082952,1.6487,-21.64,29.26,9,58,531276.0,78.0
149.92453418,2.15084799,1.6507,-22.45,30.09,10,40,558949.0,603.0
150.15950155,2.4837618,1.6516,-22.31,30.05,12,43,780253.0,563.0
150.13918983,2.22757411,1.6595,-22.42,29.96,10,41,611000.0,306.0
149.76672795,1.74401517,1.6623,-21.4,29.54,9,40,300487.0,780.0
149.56496321,1.95124822,1.6822,-22.51,30.16,13,47,431812.0,24.0
150.07095572,2.25216212,1.6887,-22.78,30.13,8,41,627630.0,560.0
149.63963898,1.84549491,1.6896,-22.58,29.65,11,50,364918.0,661.0
150.15045177,2.03699563,1.6933,-21.88,29.95,10,45,484544.0,557.0
149.87597645,2.5747644,1.6943,-23.05,29.83,9,41,842955.0,877.0
150.23085421,2.04258172,1.7068,-21.89,30.07,9,41,488374.0,784.0
150.49840583,2.58417191,1.708,-21.06,29.16,11,40,847054.0,669.0
150.27352879,2.31645706,1.722,-22.51,30.08,8,45,669532.0,842.0
150.19273292,2.20807428,1.729,-23.18,30.3,10,46,597370.0,581.0
150.05947493,1.98982175,1.7323,-22.48,29.71,13,55,455633.0,28.0
149.79635321,1.83803048,1.7346,-21.78,30.19,10,50,360297.0,667.0
150.09580563,2.16511702,1.7494,-22.38,30.29,11,41,568638.0,701.0
149.71607398,1.86485356,1.7508,-20.71,29.24,12,58,376902.0,42.0
150.09320795,2.18162322,1.7727,-21.83,30.25,11,41,579303.0,295.0
149.69733611,2.07843848,1.7747,-22.95,30.1,11,53,512400.0,618.0
150.12750781,1.7076221,1.7762,-22.39,29.88,10,46,278573.0,777.0
150.15027338,2.19495588,1.7803,-22.91,30.63,11,45,588765.0,627.0
149.99881256,2.04594214,1.7833,-21.63,29.94,8,40,490099.0,623.0
150.06115122,2.19804386,1.7856,-22.9,30.49,13,47,591188.0,244.0
149.9434748,2.05536829,1.7929,-21.89,30.14,10,40,496437.0,630.0
150.39729082,2.15689983,1.7952,-23.01,30.04,12,46,563825.0,504.0
150.66155542,2.22591683,1.7952,-21.36,29.61,10,42,609327.0,517.0
149.86078379,1.83662287,1.7958,-22.83,30.19,9,41,360637.0,616.0
150.21638124,2.12365028,1.8037,-21.36,29.48,11,44,540344.0,696.0
150.03629547,2.34528519,1.8083,-22.83,30.76,15,54,689636.0,9.0
150.50054054,2.52228412,1.809,-21.76,29.75,14,49,805630.0,265.0
149.55112508,2.03855483,1.8103,-21.29,29.59,8,40,485470.0,115.0
150.1260093,2.30807413,1.8169,-21.99,29.86,8,40,664099.0,924.0
150.11300881,1.9819572,1.827,-22.15,30.28,13,44,450628.0,475.0
150.58436238,2.02845603,1.8282,-22.31,30.02,13,57,479607.0,29.0
149.99744506,2.1287878,1.8288,-21.61,29.69,9,42,543716.0,802.0
150.32475467,2.30417438,1.8332,-23.31,30.41,17,64,662957.0,208.0
150.15599273,2.17063349,1.8342,-22.73,29.72,12,52,572496.0,400.0
149.85863069,2.52594438,1.8386,-21.15,29.38,9,43,807600.0,671.0
150.17924562,2.23369228,1.8476,-21.58,29.95,10,48,614898.0,296.0
150.10803483,2.04678124,1.8491,-22.74,30.09,10,41,491149.0,590.0
150.09406298,2.24590497,1.8547,-22.39,29.94,13,44,623330.0,371.0
