ra,dec,redshift,brightness,richness,total_N,gal_id,cluster_id,cluster_redshift
149.5743332206895,2.109461985172172,0.6911,-22.189,10.0,119.0,533018.0,95.0,0.6922
150.66089326507833,2.711122898517456,0.6915,-20.616999999999997,8.0,48.0,929482.0,96.0,0.69035
149.69157779105575,1.7629859483709425,0.6916,-21.235,8.0,81.0,313215.0,97.0,0.6905
149.64389332622974,2.0776849019627956,0.6941,-20.834,10.0,70.0,511703.0,98.0,0.6961
149.8557000265494,1.7079322175424194,0.6944,-22.155,8.0,81.0,279484.0,99.0,0.6940000000000001
149.53954182446816,2.0114260839500537,0.6948,-22.081999999999997,12.0,90.0,470180.0,100.0,0.7001
150.5287194555999,2.1193850234300675,0.6954,-21.12,14.0,114.0,538696.0,101.0,0.69645
150.21526123334013,1.7312659265514752,0.6964,-21.275,8.0,81.0,294536.0,102.0,0.6931
149.96968788792972,2.7674442823603482,0.6986,-20.776999999999997,8.0,98.0,964234.0,103.0,0.6983
150.40938496075276,1.9813697260654504,0.6989,-21.908,10.0,64.0,451544.0,104.0,0.69925
150.37274692323464,2.3982365489655804,0.6990000000000001,-20.889,8.0,111.0,724965.0,105.0,0.6995
150.28664172158497,2.4438322530024728,0.6993,-21.561999999999998,9.0,106.0,755079.0,106.0,0.69775
149.89565958698645,1.6349520586168222,0.7,-20.625,10.0,55.0,233575.0,107.0,0.6963
150.0683380081062,2.4743867106102533,0.7003,-22.273000000000003,13.0,149.0,775925.0,108.0,0.7028
149.96107624278363,2.2387638514417505,0.7004,-21.218000000000004,10.0,100.0,619895.0,109.0,0.70225
150.13329440462076,2.1591842592390265,0.7019,-21.451999999999998,8.0,126.0,566125.0,110.0,0.7011499999999999
150.27308553433446,1.8552401040780773,0.7031,-22.509,8.0,83.0,373099.0,111.0,0.7012
150.14632399820462,2.1878272667897742,0.7032,-22.263,10.0,142.0,585828.0,112.0,0.7027
149.7547504204851,2.4824789469254407,0.7034,-20.781999999999996,9.0,113.0,780074.0,113.0,0.7069
149.84240333284848,2.576462597897024,0.7057,-20.519000000000002,8.0,149.0,842450.0,114.0,0.7041
150.10423659528425,1.809008515347168,0.7063,-21.945999999999998,8.0,51.0,343874.0,115.0,0.7063
149.57057159134345,2.618054324003995,0.7089,-21.204,9.0,109.0,869066.0,116.0,0.711
149.79270882767074,2.301330138804216,0.7093,-22.807,8.0,85.0,661700.0,117.0,0.7114
150.16522265819935,1.6208311802929771,0.7094,-21.515,10.0,57.0,224912.0,118.0,0.7094
149.4624867639362,2.147229108499239,0.7097,-22.38,8.0,86.0,558276.0,119.0,0.70965
150.11195124965366,1.8764725207517752,0.7099,-21.823,11.0,33.0,386125.0,120.0,0.7114
150.13453774508082,2.466740033533352,0.711,-23.049,8.0,67.0,770581.0,121.0,0.7093
149.51145352053348,2.4061386362963746,0.7120000000000001,-21.561999999999998,12.0,76.0,731189.0,122.0,0.7113
149.43817968143733,2.635502165332269,0.7121,-20.514,8.0,73.0,881177.0,123.0,0.7113
149.6181917298546,2.721985562787544,0.7123,-21.561999999999998,10.0,89.0,936600.0,124.0,0.7123
150.63081277008638,1.9989170242062542,0.7124,-21.809,13.0,97.0,462336.0,125.0,0.7102
149.9906856089279,2.343864184976236,0.7139,-20.938000000000002,11.0,145.0,690603.0,126.0,0.7163
150.27391092778663,2.7385257915468264,0.7148,-21.445,8.0,86.0,946699.0,127.0,0.71665
150.44038631706619,2.07253930836126,0.7182,-22.538,11.0,55.0,509937.0,128.0,0.7169
150.07427762827734,1.697477744211617,0.7189,-20.699,8.0,45.0,272132.0,129.0,0.7193
150.01055635444774,2.2925673255504404,0.7196,-22.66,10.0,168.0,656362.0,130.0,0.72285
149.67320407726342,2.5830791571690885,0.7205,-23.483,9.0,37.0,848282.0,131.0,0.7181
150.56059543519365,2.7872639684328253,0.7208,-20.839000000000002,9.0,64.0,976354.0,132.0,0.72045
150.21202059589726,2.1840272339862903,0.721,-20.68,9.0,28.0,581702.0,133.0,0.7222
150.70296534636788,1.935012480964828,0.722,-22.003,8.0,73.0,423072.0,134.0,0.7245
150.13353231555573,2.5140682539985137,0.7223,-21.531999999999996,8.0,130.0,801268.0,135.0,0.70735
149.83028123919888,2.5747326005704734,0.7231,-21.493000000000002,10.0,148.0,841237.0,136.0,0.72305
149.69961407867447,2.720847519914181,0.7241,-21.563000000000002,8.0,100.0,935936.0,137.0,0.7257
150.1487250041951,2.5981726012271547,0.7241,-20.816,11.0,123.0,857134.0,138.0,0.725
150.49748608230098,1.945163716973404,0.7252,-20.823,10.0,83.0,429006.0,139.0,0.7255
149.57289116305037,2.110439667896124,0.7274,-20.645,9.0,55.0,532129.0,140.0,0.7243
150.59134280787566,2.0307886138987525,0.7285,-20.98,9.0,87.0,481190.0,141.0,0.7267
150.0438838673609,2.20717538612944,0.7288,-22.000999999999998,10.0,127.0,598560.0,142.0,0.7268
149.67578815717786,2.6694400305450907,0.7298,-21.165,9.0,81.0,903277.0,143.0,0.7311
150.54480334626098,2.104872986399258,0.73,-20.528000000000002,10.0,113.0,529585.0,144.0,0.7306
150.05264914864262,2.675756970476764,0.7301,-21.193,10.0,146.0,906923.0,145.0,0.7323999999999999
150.51605000264877,2.6784148873285503,0.7304,-20.607,12.0,114.0,908508.0,146.0,0.7319
149.83728876218834,1.9859041182805057,0.7314,-22.127,9.0,69.0,455156.0,147.0,0.731
150.2254228001229,1.7718611512036515,0.732,-22.084,9.0,26.0,318995.0,148.0,0.7316
149.7515651696076,1.887554421175285,0.7329,-21.485,16.0,68.0,393441.0,149.0,0.73335
149.56072609065674,2.398888533945398,0.7332,-21.776,10.0,22.0,726444.0,150.0,0.7329
150.16417539026656,2.5838737987358096,0.7334,-20.546999999999997,10.0,30.0,846998.0,151.0,0.73255
150.08047480231647,2.5332183599881564,0.7338,-21.265,12.0,140.0,814141.0,152.0,0.7339
149.63021713128626,2.251310949555336,0.7341,-20.579,8.0,82.0,626950.0,153.0,0.73285
150.69477555825526,2.1155406051087757,0.7343,-21.17,9.0,87.0,535578.0,154.0,0.7356
149.9344134490304,1.9006834858297983,0.7348,-20.59,9.0,87.0,400330.0,155.0,0.7368
150.62611912115332,1.975175262801622,0.7349,-22.098000000000003,9.0,105.0,447356.0,156.0,0.7363
150.34044887084704,2.76454470715067,0.7359,-16.804000000000002,14.0,48.0,961364.0,473.0,0.7200500000000001
150.16150691452464,2.3624873549281267,0.7369,-21.241999999999997,10.0,108.0,701891.0,157.0,0.73735
150.70706092645338,2.1658428913253425,0.7372,-21.840999999999998,8.0,99.0,569777.0,158.0,0.738
150.23370944258386,2.250699716970066,0.7375,-20.899,8.0,93.0,628298.0,159.0,0.7394
150.32679231453298,2.3307265398132038,0.7376,-21.759,8.0,103.0,680371.0,160.0,0.7372
150.24418733440814,2.404046922398551,0.7377,-20.78,10.0,73.0,728548.0,161.0,0.7385
149.95343048925923,2.6690661764622834,0.7378,-20.524,13.0,134.0,901300.0,162.0,0.7403
150.0177163362054,1.6455027885880142,0.7385,-21.224,9.0,67.0,240131.0,163.0,0.74
150.26402340276925,2.385088660958532,0.7388,-21.059,12.0,46.0,717120.0,164.0,0.73935
150.1284229259679,2.1271273992896433,0.7389,-22.873,8.0,124.0,546249.0,165.0,0.7363500000000001
149.8727023651441,2.127263123544558,0.7391,-21.927,8.0,51.0,545769.0,166.0,0.7391
149.90376015900262,2.4171505266653432,0.7397,-21.421,14.0,156.0,737328.0,167.0,0.7384999999999999
150.56605462024226,1.9578928636093291,0.7402,-20.664,10.0,94.0,437123.0,168.0,0.74
150.34499727021876,2.361312714354027,0.7403,-21.726999999999997,11.0,125.0,701449.0,169.0,0.7403
150.55475908918746,2.7489814299318893,0.7413,-20.528000000000002,10.0,102.0,952594.0,170.0,0.7417499999999999
150.64587017399552,1.9131840336419077,0.7415,-21.945999999999998,10.0,43.0,408884.0,171.0,0.7462
149.76001652046753,1.9085522457986828,0.7417,-21.436999999999998,11.0,69.0,405739.0,172.0,0.7413
150.44114915944374,2.7572897130720486,0.7418,-22.144000000000002,11.0,137.0,959789.0,173.0,0.7413
149.66942345976136,1.6852750329009587,0.7424,-21.819000000000003,10.0,63.0,265627.0,174.0,0.7421
149.56410578737098,2.2500360164769635,0.7429,-21.09,8.0,74.0,626191.0,175.0,0.74225
150.48319408855394,2.4554618043415277,0.7429,-21.393,10.0,86.0,764607.0,176.0,0.7465
149.53500621630494,1.9740710084053128,0.7429,-21.261999999999997,8.0,86.0,446269.0,177.0,0.7434000000000001
149.91297244713232,2.380093995446856,0.743,-23.072,11.0,147.0,714287.0,178.0,0.7415
149.66538716483544,1.890896455298572,0.7432,-21.967,9.0,102.0,395717.0,179.0,0.7442
149.84915586972602,1.654151495960761,0.7439,-21.107,8.0,90.0,247135.0,180.0,0.74405
150.71387028878038,2.7818619514932683,0.7441,-21.846,9.0,76.0,973687.0,181.0,0.74565
