ra,dec,redshift,brightness,LR,N(0.5),total_N,gal_id,cluster_id
150.65267477,1.94107809,0.7954,-22.63,30.4,11,29,426913.0,555.0
150.73534729,2.66946094,0.7969,-21.86,29.76,8,26,902509.0,1537.0
150.10376023,2.23766408,0.8008,-22.51,30.13,8,31,619015.0,1619.0
150.03505518,2.65224417,0.801,-23.02,29.81,11,28,892922.0,453.0
150.67071186,2.13280869,0.8013,-20.87,29.5,8,35,547130.0,1289.0
150.45631191,2.57139658,0.8021,-20.99,29.24,17,40,838920.0,4.0
150.55976543,2.6533078,0.8051,-22.59,29.62,18,63,892536.0,281.0
150.63149832,2.46831687,0.8061,-21.78,29.61,11,39,771212.0,450.0
150.45762372,1.92159978,0.8108,-22.02,29.95,9,33,415081.0,1029.0
150.23783579,2.05116252,0.8123,-20.17,28.67,9,38,494017.0,1078.0
150.3942398,1.85228419,0.8129,-21.4,29.56,9,28,370432.0,800.0
150.01978923,2.20067984,0.8142,-22.13,29.73,12,29,593223.0,506.0
149.98319776,2.31890971,0.8145,-21.97,29.51,8,34,672310.0,882.0
150.36828588,2.15425932,0.8147,-23.07,29.94,11,50,563904.0,372.0
150.53186793,2.33379331,0.8173,-21.57,29.34,11,32,682537.0,65.0
150.39077663,1.78912306,0.8196,-21.65,29.67,10,42,329797.0,554.0
150.36932356,1.99948478,0.8224,-23.43,29.96,23,69,463397.0,265.0
149.48428812,2.26208971,0.8245,-21.97,29.7,8,40,634863.0,570.0
150.50503624,2.22506954,0.825,-23.98,30.19,28,92,611604.0,261.0
149.55284532,2.42821548,0.8251,-22.5,30.13,19,70,745476.0,280.0
150.33672932,1.89986145,0.8274,-21.49,29.21,11,51,399876.0,455.0
150.68423832,2.40765001,0.8277,-22.87,29.77,15,55,732178.0,12.0
150.13676125,1.88049967,0.8278,-22.65,29.67,11,37,389394.0,39.0
149.57425483,2.20155099,0.8299,-23.11,29.84,10,36,595730.0,1070.0
150.21844026,2.05774908,0.83,-23.79,30.12,16,42,498357.0,6.0
150.66156888,1.92556291,0.8309,-23.1,29.85,13,33,417713.0,366.0
150.72458927,2.67439838,0.8312,-21.14,29.57,10,26,905695.0,1559.0
150.11858002,2.22309668,0.8351,-22.23,29.59,8,43,609077.0,412.0
150.33777804,2.27081367,0.8361,-21.68,29.14,8,25,640816.0,107.0
149.97922133,1.81432475,0.839,-21.33,29.14,8,25,345922.0,1506.0
150.20878049,2.28280297,0.8402,-21.38,29.52,15,43,648809.0,303.0
150.11325539,2.01424287,0.8405,-22.6,29.64,10,31,472975.0,917.0
150.00204485,2.33226322,0.8411,-22.33,29.65,8,41,681845.0,539.0
149.89925378,1.91783496,0.8418,-22.06,29.93,8,28,411647.0,1601.0
150.41722064,1.97600944,0.8424,-22.91,29.77,19,53,446194.0,298.0
150.33207967,2.61701401,0.8426,-22.46,29.58,13,37,869046.0,829.0
149.71306298,2.70647696,0.8449,-22.13,29.46,9,26,928066.0,459.0
149.84038154,2.16410468,0.8534,-21.87,29.37,8,33,568990.0,1329.0
150.19085747,2.40869542,0.8537,-22.33,29.84,10,34,733200.0,437.0
150.01265366,2.19829836,0.8538,-22.24,29.63,12,39,591397.0,710.0
149.47986408,2.72923123,0.8559,-23.01,29.82,12,27,942345.0,17.0
150.14262759,2.19698973,0.8568,-22.41,30.08,13,44,591055.0,471.0
150.28891746,2.0696133,0.8601,-22.47,30.12,11,44,507690.0,42.0
150.45340362,2.14294435,0.8613,-22.76,29.71,14,63,555663.0,345.0
150.2148294,2.28668901,0.8623,-22.99,29.9,16,64,651583.0,301.0
149.7162557,2.71096013,0.8628,-21.99,29.79,12,43,930844.0,388.0
150.0075478,2.31948544,0.8631,-21.95,29.8,10,33,671995.0,649.0
150.30541743,1.87956793,0.8632,-22.64,29.67,9,45,388514.0,823.0
150.43263552,2.68713026,0.8637,-21.33,29.27,10,36,914460.0,457.0
150.16000165,2.59545542,0.8646,-23.59,30.03,12,36,856782.0,413.0
150.14946378,1.8783927,0.865,-21.45,29.61,11,38,386803.0,1009.0
149.47364251,2.26618958,0.8655,-22.94,30.08,10,30,638421.0,550.0
150.53690147,2.07603675,0.8699,-23.39,29.95,12,48,512320.0,393.0
149.54958473,1.99398867,0.8703,-23.63,30.05,17,37,459784.0,291.0
150.54220983,2.48667963,0.8705,-22.61,29.64,16,42,783666.0,395.0
150.24211401,1.79995156,0.8734,-21.74,29.42,9,35,336767.0,1214.0
150.5373701,2.66977258,0.8736,-23.03,29.81,12,40,902760.0,383.0
149.92928346,2.40897988,0.8778,-23.52,30.01,15,51,733907.0,297.0
149.88515409,2.29750496,0.8786,-22.21,29.48,9,30,658132.0,937.0
149.83824514,2.768685,0.8788,-23.19,30.02,11,39,966343.0,562.0
150.45032121,2.14266703,0.8799,-22.98,29.9,21,50,555599.0,278.0
150.55366482,2.58831545,0.8852,-21.57,29.41,9,26,850001.0,1408.0
150.32189329,2.12848958,0.8853,-21.23,29.21,8,37,544229.0,846.0
150.05087837,2.29419734,0.8862,-21.87,29.49,9,37,655668.0,905.0
150.07750695,2.39457781,0.8865,-22.75,30.01,9,27,724736.0,836.0
149.91578217,2.66231579,0.8875,-23.25,30.3,26,112,899129.0,260.0
150.33535898,2.5755861,0.8882,-21.74,29.98,8,26,841880.0,1303.0
149.75677571,2.57382186,0.889,-22.09,29.68,9,42,841146.0,701.0
150.4451785,1.84540541,0.8905,-22.81,29.72,20,43,366169.0,312.0
149.79258779,2.22739091,0.8907,-22.76,29.72,9,29,612481.0,1085.0
150.26027867,1.96648157,0.8908,-22.25,29.92,11,36,442079.0,535.0
149.77121398,2.32838674,0.893,-21.37,29.16,8,26,678004.0,1510.0
150.20423688,1.84523673,0.898,-22.52,29.61,10,37,365971.0,89.0
150.64531693,2.59748128,0.8994,-22.74,30.0,8,26,857408.0,238.0
149.98172694,2.04837771,0.9001,-22.41,29.94,10,25,492981.0,1144.0
150.42003156,2.51410005,0.9001,-22.46,29.6,17,44,801102.0,282.0
150.48947929,2.40282746,0.9002,-22.0,29.68,11,53,728557.0,353.0
150.11866628,1.8665763,0.9003,-21.84,29.52,8,30,379245.0,1079.0
150.03050076,1.67051946,0.9005,-21.88,29.74,10,25,255385.0,49.0
150.16191446,2.60126126,0.9034,-22.86,29.75,22,64,859951.0,273.0
149.73304014,1.88749475,0.9041,-21.95,29.9,9,28,392308.0,133.0
150.28914872,2.21545632,0.905,-22.6,30.15,13,44,603680.0,380.0
150.21565489,2.39564389,0.9073,-22.52,29.61,28,82,724007.0,263.0
150.09869127,2.54065043,0.9076,-22.69,30.2,27,92,819831.0,258.0
149.51531958,2.12443062,0.91,-22.69,29.95,8,37,542181.0,496.0
150.09223089,2.08932038,0.9119,-22.1,30.28,8,27,519725.0,787.0
150.31109674,2.48106863,0.9125,-21.48,29.39,8,32,779298.0,780.0
150.23332247,1.76011342,0.9136,-22.77,30.23,15,41,311817.0,5.0
150.48354705,2.58074645,0.9169,-21.49,29.85,9,40,846331.0,595.0
149.67515405,2.25768681,0.9178,-23.31,30.25,17,62,632848.0,271.0
150.41224364,2.73737227,0.9184,-23.06,30.14,14,45,946877.0,307.0
150.22871459,2.31604931,0.9192,-22.69,29.92,11,45,670548.0,420.0
150.56334863,2.20603198,0.9201,-23.0,29.83,10,33,597400.0,572.0
150.22679799,2.7350587,0.9205,-22.71,29.69,11,35,945377.0,614.0
149.92949909,2.11062988,0.9268,-22.87,29.86,15,50,533277.0,498.0
150.42648439,2.51566904,0.9288,-22.6,29.96,10,31,803290.0,997.0
149.89661036,1.92621472,0.9297,-21.75,29.62,8,25,416726.0,1372.0
150.67458068,2.1318988,0.9299,-21.66,29.62,9,36,546483.0,1092.0
150.15173234,2.18868711,0.93,-22.81,30.25,25,73,586264.0,264.0
150.66513291,1.98476869,0.93,-22.53,29.91,8,31,453135.0,1531.0
150.07133659,2.63569351,0.9308,-23.16,30.6,17,45,882552.0,313.0
149.8940368,2.21576634,0.9327,-22.22,29.81,17,80,603127.0,305.0
149.6699029,1.94730134,0.9341,-22.39,30.19,8,27,429936.0,1189.0
150.3563819,1.7900913,0.9349,-22.82,30.04,13,42,330901.0,400.0
149.99943878,2.5087705,0.9358,-22.69,29.68,10,33,798287.0,868.0
150.67112368,2.73362157,0.937,-21.32,29.62,11,32,943191.0,465.0
149.98778494,2.31570279,0.9374,-23.16,29.87,34,130,671284.0,259.0
150.19485524,2.07344069,0.9375,-23.48,29.99,17,80,509626.0,286.0
149.63425687,2.71804537,0.9384,-22.4,29.66,10,25,935243.0,663.0
150.29329688,2.0115088,0.9386,-22.8,29.72,20,75,470997.0,0.0
149.44764759,2.49781014,0.9399,-21.91,29.77,9,34,790054.0,1183.0
149.50676383,2.61886243,0.9424,-22.33,30.22,10,45,869989.0,486.0
149.778477,2.00846061,0.9424,-21.98,29.77,10,33,468023.0,114.0
150.02981877,2.20741551,0.9447,-22.99,29.81,34,105,598223.0,257.0
150.38664386,1.66269181,0.9454,-22.05,30.02,11,36,250980.0,810.0
149.97878442,1.68703101,0.9469,-21.84,29.74,9,28,266092.0,1028.0
149.5103104,2.26011034,0.9472,-23.03,29.83,16,52,634563.0,309.0
149.49202703,2.35924297,0.9484,-21.71,29.77,8,31,699797.0,957.0
150.41059221,2.07982573,0.9494,-22.48,30.01,12,71,513930.0,320.0
149.75529759,2.27057977,0.9496,-22.36,30.26,14,53,640478.0,365.0
150.22031219,1.74320788,0.9496,-21.55,29.34,9,33,300904.0,325.0
150.13383721,2.02009596,0.95,-22.95,29.99,13,45,475935.0,625.0
149.6462508,2.43801641,0.957,-21.83,30.0,12,43,750737.0,432.0
149.59094789,2.53384455,0.9579,-22.6,30.16,10,60,814122.0,697.0
149.61761683,2.11578398,0.9586,-23.66,30.45,22,87,537719.0,262.0
150.3687439,1.96479977,0.9612,-23.08,29.85,14,53,441581.0,504.0
149.7668221,2.29499445,0.9613,-21.22,29.11,17,66,655911.0,321.0
149.64156452,2.33341567,0.9628,-23.44,29.99,27,104,682941.0,268.0
149.82986382,2.57331111,0.9636,-22.66,30.29,19,53,842330.0,266.0
149.65079521,2.21077102,0.9646,-22.08,29.44,22,86,599854.0,275.0
149.8511295,1.93933883,0.9657,-21.72,29.48,11,43,424695.0,58.0
150.39164842,2.72178663,0.9664,-21.19,29.74,10,48,935919.0,490.0
150.20173979,2.58871303,0.9666,-23.11,29.95,11,30,851888.0,551.0
149.57957957,2.48518352,0.9672,-21.2,29.17,10,43,781699.0,378.0
149.75849387,2.02291807,0.9682,-20.78,28.68,8,49,476164.0,994.0
150.71776315,2.43731399,0.9689,-20.88,29.04,15,49,750296.0,285.0
149.669803,1.90169778,0.9704,-22.36,29.71,9,34,401880.0,747.0
149.48146525,2.00626635,0.9713,-23.58,30.03,30,70,468056.0,256.0
150.39520894,1.83964846,0.9718,-22.53,29.62,12,44,361953.0,289.0
150.41356154,2.49796987,0.9724,-21.45,29.71,12,57,789648.0,497.0
149.82322554,2.21751288,0.9727,-21.87,29.49,8,27,604736.0,1025.0
150.10490959,2.70481796,0.9729,-21.46,29.38,8,56,925296.0,832.0
150.6632509,2.20074148,0.9729,-22.41,30.09,14,61,593228.0,340.0
150.62887427,2.49856418,0.9733,-21.31,29.36,12,27,789977.0,367.0
150.49592305,2.45526167,0.9742,-22.01,29.43,15,55,762638.0,408.0
149.94638894,2.6872318,0.9747,-22.94,29.76,12,56,914639.0,318.0
150.29564681,2.0349543,0.9761,-22.96,29.79,14,54,484128.0,397.0
150.41282493,1.67770763,0.9781,-23.62,30.07,12,34,261495.0,37.0
150.23298623,1.73956539,0.9783,-23.31,29.91,12,52,299267.0,390.0
150.30496487,2.26698481,0.9788,-22.73,30.0,14,36,638737.0,13.0
150.08609377,2.60038177,0.979,-23.51,30.02,14,44,859691.0,466.0
149.47879246,2.14907847,0.9794,-23.46,30.49,13,44,560377.0,357.0
150.63256441,2.64078529,0.9794,-21.46,29.6,9,25,884171.0,81.0
149.67579885,1.86687045,0.9799,-21.74,29.59,8,43,378994.0,692.0
149.64388334,2.72219509,0.9805,-21.78,29.38,9,30,936685.0,1241.0
150.67960883,2.22264058,0.981,-23.13,29.86,17,59,609702.0,2.0
150.71510163,2.71316577,0.9813,-21.34,29.49,8,30,931179.0,1344.0
150.46863419,1.9368,0.9814,-23.06,29.84,15,42,424484.0,3.0
149.45843793,2.59409253,0.9816,-21.69,29.96,12,38,854521.0,565.0
150.55259082,2.28939214,0.9818,-23.42,29.98,10,39,654535.0,592.0
149.4722886,2.44899992,0.9836,-22.94,29.8,12,26,758801.0,389.0
149.93952337,2.39644588,0.984,-21.15,29.07,10,43,723900.0,602.0
149.85360769,2.5854975,0.9861,-23.57,30.04,16,59,848867.0,10.0
150.66242081,2.38039387,0.9876,-22.27,30.18,14,48,713613.0,371.0
150.11957951,2.11718222,0.9876,-23.51,30.0,10,30,538394.0,92.0
150.33561607,1.86116107,0.9882,-22.62,29.94,10,39,375860.0,580.0
150.1250261,2.71547326,0.99,-22.7,29.7,10,54,932982.0,405.0
149.58242178,2.42922449,0.9911,-21.91,29.88,13,37,745665.0,616.0
149.80520203,2.65868068,0.9912,-23.08,30.23,11,36,896603.0,845.0
149.9362317,1.94192904,0.993,-22.5,29.61,8,30,426701.0,1247.0
150.55059065,2.55973548,0.9987,-22.2,29.78,9,28,831180.0,115.0
150.03361533,1.73421764,1.0008,-21.95,29.67,12,35,296199.0,849.0
149.76866548,2.01364886,1.0017,-22.29,29.88,11,31,471425.0,1110.0
150.65478699,2.37124994,1.0018,-20.78,29.17,10,38,707304.0,850.0
149.85048435,2.14280913,1.0031,-22.68,29.7,11,39,555344.0,401.0
149.7525381,2.21403636,1.0038,-23.59,30.55,14,70,603983.0,288.0
149.83992595,1.92794419,1.004,-22.3,29.92,9,27,417913.0,124.0
149.89922325,2.32828583,1.0049,-22.51,29.61,14,62,679197.0,379.0
149.94595633,1.68047099,1.0065,-22.78,30.09,12,32,261996.0,440.0
149.78002124,2.30235775,1.0068,-23.59,30.05,21,85,663215.0,300.0
149.76247079,2.64098739,1.0093,-21.15,29.72,10,43,884036.0,67.0
150.19879585,2.61953799,1.0188,-23.1,29.87,9,31,870907.0,125.0
150.20607958,2.11814157,1.02,-20.83,29.16,10,25,537788.0,128.0
150.64460482,2.67797101,1.05,-23.41,29.98,14,45,910452.0,448.0
150.11952799,2.72503131,1.0502,-22.63,29.8,8,35,939057.0,1215.0
150.04163665,1.72118525,1.0546,-21.83,29.46,10,31,287772.0,835.0
150.29113459,2.04788662,1.0643,-22.55,29.63,11,32,492731.0,582.0
150.72102632,1.92920201,1.0652,-21.25,29.38,8,28,418504.0,129.0
150.10493366,2.70928289,1.0662,-21.78,29.48,11,26,928564.0,1098.0
150.32461278,2.28404093,1.067,-20.19,28.96,12,28,647694.0,534.0
149.48032491,2.23918595,1.0678,-21.23,29.2,12,35,618829.0,31.0
150.72403662,2.15109188,1.0718,-22.2,29.8,8,36,559993.0,548.0
150.73476195,2.44494046,1.08,-21.65,29.28,9,29,755124.0,840.0
150.74671116,2.3251279,1.0804,-23.58,30.05,11,36,676723.0,456.0
150.66383728,2.36778447,1.082,-23.67,30.19,9,51,706876.0,609.0
150.50522866,2.28370969,1.0909,-21.22,29.35,9,32,648252.0,45.0
150.68677121,2.27923449,1.0932,-22.42,29.7,12,47,645595.0,628.0
150.34387201,1.9642587,1.0941,-22.58,29.65,16,40,440509.0,9.0
149.49053987,2.74714819,1.0964,-22.51,29.61,14,28,951642.0,350.0
150.51996055,2.73081942,1.0975,-22.39,29.58,8,27,942174.0,1584.0
150.26900738,2.02778358,1.0976,-22.15,29.57,8,25,479238.0,690.0
149.71794366,2.26593923,1.099,-22.0,29.23,9,32,637447.0,1419.0
149.46339848,2.27448174,1.0993,-22.61,29.97,15,34,643020.0,348.0
149.78474726,2.67971328,1.0995,-21.86,29.36,8,31,908765.0,1406.0
149.847678,2.30134808,1.1001,-22.63,29.87,10,41,661122.0,143.0
150.26581652,2.73737587,1.1052,-21.83,29.63,11,44,946208.0,647.0
149.95406367,2.31019443,1.108,-22.77,30.02,10,39,666110.0,677.0
149.57089295,2.42522666,1.1097,-21.8,29.73,8,30,742911.0,229.0
149.84787009,2.76684822,1.1125,-21.25,29.55,9,31,963996.0,1294.0
150.21072168,2.11728879,1.1142,-22.99,30.35,12,46,537810.0,462.0
150.23259337,1.7582093,1.1154,-21.82,29.75,8,33,309724.0,1004.0
149.64630575,2.06954981,1.1155,-22.15,29.5,8,26,507074.0,147.0
149.94109981,1.96359443,1.1159,-22.26,29.92,9,25,440106.0,1463.0
150.10971478,2.43917262,1.1192,-22.06,29.45,10,33,751833.0,913.0
149.90963199,2.66517436,1.1195,-22.41,29.8,18,52,899579.0,283.0
150.70660632,2.33544504,1.1204,-22.48,29.62,9,31,683862.0,632.0
149.46240531,2.47325022,1.1222,-22.64,29.96,13,42,774649.0,576.0
150.43946061,2.54351824,1.1223,-22.47,30.2,13,46,820975.0,28.0
150.30095307,2.04160999,1.1231,-22.3,29.62,9,31,488263.0,864.0
149.75642079,2.29050348,1.1247,-21.86,29.86,9,50,652749.0,563.0
149.82397406,2.07040913,1.1259,-22.28,30.1,9,43,506640.0,688.0
149.98584723,2.66655856,1.1263,-22.97,30.06,12,43,902379.0,1055.0
150.05810154,2.47559173,1.127,-20.75,28.92,11,39,774800.0,77.0
149.62564316,2.70160695,1.1272,-20.58,29.31,8,33,923233.0,940.0
150.2768228,2.27564387,1.1279,-22.68,29.7,14,43,643589.0,292.0
149.60398061,1.85162355,1.1286,-22.51,29.62,13,34,370341.0,693.0
149.57142668,1.68508285,1.1318,-22.02,30.16,8,27,264646.0,178.0
150.33277832,2.75013133,1.1336,-23.13,30.16,16,53,954095.0,417.0
150.48428549,2.36285877,1.1348,-22.7,29.99,11,35,702995.0,330.0
149.64623722,2.23354661,1.1389,-22.24,30.23,10,30,615130.0,673.0
150.34811758,1.96449555,1.1406,-21.2,29.28,19,72,439981.0,284.0
149.99667398,1.76212425,1.1408,-21.2,29.55,11,36,311958.0,59.0
150.26666608,1.85606511,1.1425,-21.82,29.75,10,31,372081.0,1010.0
150.56589042,2.49644973,1.1427,-23.89,30.17,15,74,790959.0,7.0
149.69007592,2.03020472,1.143,-21.98,29.72,12,49,480994.0,423.0
150.21012936,1.75523321,1.1434,-20.61,29.06,8,29,307484.0,1575.0
150.01378225,2.22025556,1.1437,-20.94,29.83,9,41,605527.0,93.0
150.67253822,2.30343729,1.1439,-21.87,29.82,11,48,661459.0,60.0
150.12914478,1.986779,1.1439,-22.8,29.84,8,29,454629.0,1086.0
150.25339337,2.71857754,1.1441,-22.92,29.87,9,37,935657.0,1060.0
150.53554652,2.05570238,1.1449,-22.78,29.73,8,36,498362.0,1450.0
150.10307925,2.22324666,1.1468,-22.47,30.05,11,44,609185.0,403.0
149.67378423,2.43689347,1.147,-22.82,29.72,12,32,750927.0,38.0
150.07742372,2.04286407,1.1471,-21.96,29.4,9,28,489010.0,557.0
150.52870624,2.24112729,1.15,-22.06,29.73,10,34,620024.0,369.0
150.15102381,1.77348227,1.1508,-22.33,29.54,9,40,320217.0,198.0
150.29362133,2.0770874,1.151,-23.18,29.89,9,40,512175.0,536.0
149.63994819,1.91578884,1.1516,-21.74,29.88,12,52,409950.0,793.0
149.92719832,2.39289326,1.1532,-21.63,29.0,9,33,721194.0,493.0
150.09938534,1.86010435,1.1537,-22.93,29.79,9,34,375295.0,201.0
149.64834326,2.10716506,1.1557,-21.29,29.18,9,42,530038.0,1006.0
149.84903087,2.29927697,1.1578,-23.14,29.88,13,60,660085.0,361.0
150.72452863,2.40902045,1.1646,-22.24,29.93,9,27,734259.0,1612.0
150.36097761,1.95433704,1.1662,-23.58,30.04,18,68,435503.0,274.0
150.33315951,2.53827613,1.1672,-21.2,29.37,10,27,816524.0,640.0
150.60562748,2.54845941,1.1691,-22.56,29.94,12,26,823824.0,811.0
149.62701735,2.62127664,1.1715,-22.75,29.71,12,33,870775.0,737.0
150.56980544,1.96693617,1.1725,-22.24,29.52,8,39,441964.0,561.0
150.35805158,2.08853146,1.1746,-23.34,29.95,11,47,519324.0,310.0
149.62169258,2.12263913,1.1816,-22.99,29.79,13,54,540746.0,327.0
150.44547333,2.03352228,1.1829,-23.27,29.92,11,44,484285.0,659.0
149.63780421,2.01061426,1.1845,-21.84,29.66,13,40,468784.0,333.0
149.82073595,2.49632018,1.1849,-21.89,29.68,9,33,788622.0,730.0
150.25336045,2.04778551,1.1851,-22.76,30.02,10,46,492241.0,631.0
150.43764131,2.19681239,1.1875,-21.97,29.83,8,27,589946.0,933.0
149.91307489,2.69573795,1.1877,-21.77,29.75,9,39,919308.0,1089.0
149.8126601,2.69093041,1.1887,-22.44,29.6,11,36,916585.0,668.0
149.54369836,2.55316928,1.1891,-22.45,30.01,12,36,826508.0,820.0
150.45128444,1.91018654,1.1895,-23.87,30.15,9,38,407699.0,599.0
149.98610649,2.68575053,1.1897,-22.98,30.2,12,44,913748.0,819.0
150.12317301,1.99741022,1.1903,-24.51,30.42,20,79,462521.0,293.0
149.63668527,2.34184113,1.1907,-22.79,29.73,13,57,687614.0,416.0
150.09624905,2.62271693,1.1909,-23.68,30.09,11,28,872325.0,447.0
150.21138631,1.79487327,1.1909,-21.87,30.06,11,40,334304.0,1209.0
149.79428925,2.31298695,1.1921,-22.33,30.11,12,49,668494.0,460.0
150.52561774,2.4980986,1.1942,-20.65,28.9,10,32,789269.0,86.0
149.69123494,2.27125337,1.1946,-22.05,29.44,11,46,640569.0,1093.0
149.53819267,2.27602213,1.1958,-21.93,29.9,12,58,643933.0,381.0
150.15047414,1.99640668,1.1962,-22.37,30.27,13,62,459712.0,296.0
149.89265042,2.26904484,1.1962,-23.34,29.96,11,61,639828.0,311.0
149.53099097,2.09459605,1.1968,-23.67,30.07,12,33,523478.0,507.0
149.74439151,1.89905495,1.1968,-22.2,29.5,9,35,399411.0,655.0
150.06045651,1.73868324,1.1973,-21.79,30.05,8,32,298384.0,911.0
149.88046534,2.59581146,1.1995,-21.99,29.52,10,28,854789.0,120.0
150.31459489,2.28891826,1.2,-23.03,29.93,10,29,652572.0,1069.0
150.15080052,2.26166485,1.205,-21.73,29.54,12,27,634312.0,1208.0
150.15708603,2.06684089,1.2116,-23.55,30.06,9,51,506684.0,755.0
150.24764367,2.08870273,1.2123,-21.79,29.33,9,43,518518.0,431.0
150.4465259,2.08876444,1.2142,-22.06,29.86,16,37,519458.0,342.0
149.6617929,2.42574956,1.2154,-22.35,29.61,9,30,743057.0,890.0
150.06544411,1.74596078,1.2168,-23.57,30.52,16,38,304234.0,308.0
149.4944524,2.67744607,1.218,-21.73,29.52,12,37,907055.0,442.0
149.86927632,2.06560208,1.2181,-23.63,30.07,17,79,505112.0,272.0
150.18504433,1.99142099,1.2189,-22.57,29.74,12,41,457254.0,41.0
150.33450034,2.57300209,1.2189,-22.33,29.95,14,49,839620.0,501.0
150.08517213,2.35733623,1.2235,-23.34,29.95,10,37,699347.0,1008.0
