ra,dec,redshift,brightness,LR,gal_id,cluster_id
149.75467716,2.27858871,1.0161,-22.65,30.28,646955.0,183.0
149.76043715,2.27887389,1.0168,-21.31,29.13,645308.0,183.0
149.76494917,2.24249643,1.0159,-19.99,28.9,620453.0,183.0
149.77772655,2.29836122,1.0162,-21.44,29.19,658300.0,183.0
149.77927429,2.30385981,1.0167,-20.78,29.44,661985.0,183.0
149.78666799,2.2532762,1.016,-19.56,28.71,627984.0,183.0
149.82192677,2.2904727,1.0161,-21.25,29.11,652673.0,183.0
149.82361507,2.27225912,1.0155,-20.13,28.78,640574.0,183.0
149.72272175,2.34640412,1.0156,-20.91,29.4,690303.0,183.0
149.73502928,2.33938939,1.0153,-21.38,29.37,685894.0,183.0
149.76060559,2.30575941,1.0165,-20.43,29.1,662268.0,183.0
149.7924039,2.35842419,1.0162,-19.51,28.51,698625.0,183.0
149.75332729,2.2392074,1.0194,-23.41,29.99,620726.0,183.0
149.79487826,2.28410257,1.0188,-21.64,30.22,649289.0,183.0
149.82068003,2.30431761,1.0194,-20.7,29.81,661552.0,183.0
149.7331513,2.35047407,1.0192,-23.28,29.93,694806.0,183.0
149.73799824,2.34500853,1.0202,-21.53,29.5,691107.0,183.0
149.76537504,2.32155299,1.0198,-21.04,29.66,673430.0,183.0
149.8162402,2.32823072,1.0187,-21.36,29.57,677677.0,183.0
149.8256847,2.35940501,1.0182,-21.15,28.96,702112.0,183.0
149.72708191,2.2528005,1.0224,-21.39,29.44,628257.0,183.0
149.75721203,2.25302701,1.0223,-20.1,28.81,627674.0,183.0
149.74816751,2.26342286,1.0223,-20.79,29.0,635369.0,183.0
149.76442391,2.28163145,1.0231,-20.85,29.04,647131.0,183.0
149.73153379,2.31873167,1.0235,-20.4,29.07,671864.0,183.0
149.73726672,2.34191559,1.0225,-20.19,28.65,687758.0,183.0
149.75458598,2.28250834,1.0267,-22.12,30.16,647699.0,183.0
149.83745035,2.28163662,1.0259,-20.69,29.29,647019.0,183.0
149.73821909,2.34427812,1.0243,-20.52,29.4,688839.0,183.0
149.800582,2.31211528,1.0252,-20.48,28.88,666666.0,183.0
149.76276192,2.30237672,1.027,-20.62,29.13,660382.0,183.0
149.76335135,2.29548964,1.0272,-19.8,28.47,655375.0,183.0
149.7883417,2.30087757,1.0291,-20.54,29.05,660144.0,183.0
149.83512612,2.25716614,1.0283,-19.82,28.92,631035.0,183.0
149.77137898,2.3597454,1.0297,-21.27,29.28,699513.0,183.0
150.20052392,2.21830322,0.8624,-22.29,29.81,605293.0,184.0
150.19088077,2.23540553,0.8603,-21.3,29.39,616784.0,184.0
150.16777971,2.2470905,0.8624,-22.08,29.83,624934.0,184.0
150.18296536,2.26127754,0.8615,-21.06,29.12,635080.0,184.0
150.18104559,2.29232176,0.861,-19.92,28.9,653701.0,184.0
150.20383495,2.29526904,0.8608,-21.08,29.12,656268.0,184.0
150.16717868,2.30196458,0.861,-19.66,28.87,659669.0,184.0
150.2148294,2.28668901,0.8623,-22.99,29.9,651583.0,184.0
150.21801619,2.28256853,0.8616,-20.64,28.86,647389.0,184.0
150.24871394,2.28573772,0.8624,-22.13,30.08,650175.0,184.0
150.26157907,2.27967103,0.8626,-20.36,28.92,645460.0,184.0
150.26175073,2.29816101,0.8601,-21.28,29.27,657996.0,184.0
150.14359033,2.26843719,0.8641,-21.39,29.76,638618.0,184.0
150.20864411,2.28464412,0.8642,-19.96,29.06,649418.0,184.0
150.24805998,2.28439537,0.864,-21.3,29.48,649120.0,184.0
150.25028494,2.2867717,0.8639,-21.22,29.52,650515.0,184.0
150.20017963,2.23736305,0.8655,-20.25,28.89,617182.0,184.0
150.18292943,2.31693937,0.8656,-19.65,28.85,669773.0,184.0
150.22992059,2.22639866,0.8662,-21.67,29.27,611403.0,184.0
150.20955751,2.27142286,0.8661,-20.71,29.1,640871.0,184.0
150.20394092,2.22566814,0.87,-23.09,29.83,612113.0,184.0
150.19411912,2.22916762,0.8695,-19.79,29.03,611512.0,184.0
150.2029378,2.25747105,0.8682,-19.86,28.77,630835.0,184.0
150.20377787,2.27274388,0.8687,-22.17,29.49,641913.0,184.0
150.23250303,2.22247361,0.8693,-21.75,29.4,608548.0,184.0
150.22030645,2.25480835,0.87,-22.39,29.67,630328.0,184.0
150.21508299,2.28251444,0.8699,-22.65,29.78,648904.0,184.0
150.1806252,2.25927822,0.8711,-20.91,29.53,632722.0,184.0
150.20053615,2.29747669,0.8731,-19.52,28.44,656763.0,184.0
150.19177758,2.32387358,0.8724,-20.01,28.64,676123.0,184.0
150.2660628,2.24674282,0.8712,-20.39,28.84,625130.0,184.0
150.21131496,2.27553807,0.8724,-19.77,28.93,642344.0,184.0
150.21658565,2.29411596,0.872,-19.56,28.56,654905.0,184.0
150.21714437,2.27998253,0.8733,-21.81,29.75,646764.0,184.0
150.27379828,2.28294301,0.8723,-22.84,29.84,648846.0,184.0
150.19960733,2.219268,0.8749,-21.75,29.61,606680.0,184.0
150.20669689,2.29853018,0.8748,-19.67,28.56,657379.0,184.0
150.19796518,2.32471071,0.8745,-19.5,28.62,676227.0,184.0
150.22816467,2.22563896,0.8751,-22.42,29.89,610905.0,184.0
150.28004747,2.24654623,0.8746,-20.13,28.78,623152.0,184.0
150.20449417,2.21999752,0.8782,-21.42,29.37,606856.0,184.0
150.18676603,2.30045742,0.8774,-20.95,29.16,659876.0,184.0
150.17259234,2.32089963,0.8771,-19.65,28.71,672208.0,184.0
150.23246833,2.22305541,0.8782,-19.59,28.62,607302.0,184.0
150.20709003,2.23041327,0.8761,-21.35,29.16,613226.0,184.0
150.2685275,2.24077778,0.8781,-21.03,29.07,619622.0,184.0
150.20959623,2.28754928,0.8767,-22.79,29.72,652286.0,184.0
150.199443,2.23072108,0.8805,-20.92,29.16,613487.0,184.0
150.17720354,2.26317638,0.881,-19.89,28.72,634540.0,184.0
150.19308626,2.33444167,0.8795,-19.76,28.61,681879.0,184.0
150.24747931,2.23180623,0.879,-19.96,28.91,613490.0,184.0
150.22150465,2.25861728,0.8792,-19.53,28.6,631298.0,184.0
150.20882527,2.27038515,0.8804,-21.17,29.49,640699.0,184.0
150.20778815,2.28158308,0.8802,-22.53,29.62,647336.0,184.0
150.24802155,2.28867753,0.8803,-20.61,29.14,651103.0,184.0
150.24951807,2.30269998,0.8794,-19.75,28.59,660279.0,184.0
150.1872877,2.26146055,0.883,-19.65,28.74,633534.0,184.0
150.14208788,2.27252909,0.8827,-20.05,28.61,641159.0,184.0
150.15151802,2.31671013,0.8832,-20.15,29.18,669626.0,184.0
150.18461561,2.31734593,0.8835,-20.09,29.03,669901.0,184.0
150.17293732,2.32840302,0.8822,-19.85,28.68,678872.0,184.0
150.2487109,2.27066912,0.882,-21.15,29.07,639747.0,184.0
150.20864491,2.27707718,0.8824,-21.2,29.09,644160.0,184.0
150.17754043,2.26122575,0.884,-21.65,29.47,634467.0,184.0
150.38892229,2.75092117,0.7813,-20.36,28.85,953947.0,185.0
150.40769078,2.76914029,0.7789,-20.85,29.38,965203.0,185.0
150.35363784,2.78151203,0.7812,-19.99,29.01,972563.0,185.0
150.42325492,2.70066627,0.7793,-21.7,29.6,923517.0,185.0
150.39086847,2.76840285,0.7821,-19.56,28.76,964350.0,185.0
150.41535167,2.71974463,0.7821,-20.53,29.17,934703.0,185.0
150.39916952,2.77098588,0.7846,-20.09,28.66,966339.0,185.0
150.39700553,2.77595327,0.7842,-20.64,28.89,969438.0,185.0
150.346585,2.77737989,0.7855,-21.28,29.45,970400.0,185.0
150.40952935,2.7809313,0.7856,-21.34,29.46,972546.0,185.0
150.42663175,2.76929937,0.7872,-20.24,28.85,965191.0,185.0
150.39892629,2.75142911,0.7903,-22.33,29.56,954661.0,185.0
150.39867063,2.75249384,0.79,-22.61,29.78,955578.0,185.0
150.35026263,2.76260837,0.791,-22.85,29.86,962540.0,185.0
150.39708921,2.76853572,0.7905,-22.68,29.69,965121.0,185.0
150.43251068,2.70843581,0.791,-22.0,29.84,928800.0,185.0
150.44687369,2.75090236,0.79,-22.92,29.79,955750.0,185.0
150.42540183,2.75287262,0.7907,-20.7,29.21,954854.0,185.0
150.44680183,2.75446909,0.79,-21.21,29.3,956474.0,185.0
150.43891491,2.7665042,0.7906,-22.24,29.82,964435.0,185.0
150.41534542,2.76875515,0.7895,-21.44,29.31,965276.0,185.0
150.42447032,2.77366279,0.7909,-23.36,30.09,969859.0,185.0
150.38944273,2.74316779,0.7935,-21.77,29.92,949203.0,185.0
150.35118912,2.76205898,0.7925,-21.55,29.63,961627.0,185.0
150.37768503,2.76755843,0.793,-21.3,29.28,964288.0,185.0
150.39644233,2.76762732,0.7929,-19.98,28.76,964191.0,185.0
150.42784276,2.69585622,0.7926,-20.43,29.11,919335.0,185.0
150.43655342,2.69714459,0.7914,-20.54,29.04,920742.0,185.0
150.46737504,2.72855977,0.7912,-20.26,28.64,940719.0,185.0
150.44818866,2.75047629,0.7931,-23.44,30.0,954709.0,185.0
150.43124997,2.77287206,0.7934,-21.48,29.44,968735.0,185.0
150.43396446,2.78034567,0.7934,-21.68,29.6,972361.0,185.0
150.398779,2.75875564,0.7957,-21.23,29.1,958983.0,185.0
150.4127334,2.76155709,0.7945,-20.08,29.01,960582.0,185.0
150.43001742,2.71670973,0.7944,-21.78,29.73,933791.0,185.0
150.46730417,2.7251324,0.7952,-19.67,28.56,938569.0,185.0
150.43104652,2.74437569,0.7955,-21.84,29.76,950608.0,185.0
150.43819551,2.76686782,0.7936,-21.52,29.53,964122.0,185.0
150.38171323,2.73117881,0.7982,-20.05,29.32,941605.0,185.0
150.4548128,2.71891177,0.7967,-21.28,29.42,934840.0,185.0
150.46213742,2.73396745,0.7972,-21.33,29.44,944113.0,185.0
150.46405482,2.74952565,0.7978,-21.7,29.28,953155.0,185.0
150.4086772,2.69959966,0.8,-23.41,29.96,923366.0,185.0
150.40448996,2.70004756,0.7997,-20.5,28.82,923251.0,185.0
150.37973539,2.71423529,0.7991,-21.95,29.68,932308.0,185.0
150.47527176,2.73316135,0.7992,-19.64,28.67,942729.0,185.0
150.44457915,2.75178447,0.8,-23.87,30.13,952997.0,185.0
150.48848248,2.7783953,0.7993,-20.7,29.04,971069.0,185.0
150.38332765,2.77458243,0.8009,-20.65,29.17,968453.0,185.0
150.21528189,2.31929205,0.835,-19.61,28.41,671178.0,186.0
150.27177422,2.27242507,0.8348,-20.24,28.76,640996.0,186.0
150.17700496,2.34690378,0.8373,-20.86,29.34,691142.0,186.0
150.23635003,2.26086318,0.8374,-21.27,29.25,634399.0,186.0
150.20857394,2.22488976,0.8414,-20.33,28.91,609502.0,186.0
150.20878049,2.28280297,0.8402,-21.38,29.52,648809.0,186.0
150.20276,2.34476149,0.841,-19.58,28.39,689262.0,186.0
150.24527547,2.24933383,0.8406,-19.7,28.62,625044.0,186.0
150.20974482,2.28371338,0.8424,-19.72,28.87,648902.0,186.0
150.20618175,2.28475252,0.8444,-20.85,29.48,649007.0,186.0
150.18070224,2.3176369,0.8441,-21.16,29.05,671062.0,186.0
150.18213586,2.31849157,0.8428,-20.04,28.89,670820.0,186.0
150.21873472,2.2797133,0.8419,-21.22,29.38,646033.0,186.0
150.22043425,2.28707895,0.8434,-21.35,29.3,650628.0,186.0
150.20733444,2.27791653,0.8455,-19.69,28.72,644057.0,186.0
150.1412196,2.30236663,0.8471,-21.14,29.25,661015.0,186.0
150.18352114,2.31698177,0.8466,-20.9,29.05,670362.0,186.0
150.22530527,2.22422932,0.8455,-20.89,29.29,609516.0,186.0
150.21896532,2.29918623,0.8455,-20.47,29.02,658173.0,186.0
150.21452437,2.28010007,0.8482,-22.82,29.84,647098.0,186.0
150.23450389,2.3446307,0.8482,-19.9,28.88,689236.0,186.0
150.20587821,2.2682577,0.8523,-19.95,28.98,638948.0,186.0
150.21315884,2.27954126,0.8506,-21.44,29.59,646666.0,186.0
150.21512559,2.27965901,0.8523,-20.99,29.14,645414.0,186.0
150.19729085,2.28626461,0.8513,-21.82,29.64,651083.0,186.0
150.21349002,2.29118493,0.8511,-19.58,28.76,652587.0,186.0
150.15835063,2.30623962,0.8516,-19.73,28.79,663027.0,186.0
150.26150915,2.24755259,0.8498,-22.87,29.86,625259.0,186.0
150.21590936,2.27759814,0.8502,-21.78,29.32,645103.0,186.0
150.23429189,2.27887984,0.8511,-19.85,28.84,644782.0,186.0
150.27633191,2.28336529,0.8517,-19.5,28.54,647662.0,186.0
150.2272525,2.31740317,0.8507,-20.53,28.77,670570.0,186.0
150.15881097,2.30556604,0.8534,-20.52,29.02,662735.0,186.0
150.16879738,2.3154702,0.8534,-22.78,29.71,669409.0,186.0
150.1520555,2.29649061,0.8566,-22.17,29.58,657616.0,186.0
150.20357422,2.31456952,0.8563,-20.3,29.02,669146.0,186.0
150.16890048,2.31621452,0.8567,-22.51,29.62,670463.0,186.0
150.25051426,2.24322455,0.8576,-20.45,28.98,621126.0,186.0
150.24906189,2.2527674,0.8565,-20.67,28.87,627908.0,186.0
150.23517762,2.25784159,0.8572,-20.71,28.9,631265.0,186.0
150.24230489,2.26147426,0.8567,-21.4,29.74,634192.0,186.0
150.24367139,2.29151627,0.8577,-19.53,28.58,653118.0,186.0
150.16157053,2.2673232,0.8578,-20.65,28.93,637814.0,186.0
149.91833833,2.32808557,1.4456,-20.93,29.07,677424.0,187.0
149.9370469,2.30341489,1.4486,-19.96,28.85,660459.0,187.0
150.01663857,2.31581889,1.4491,-20.42,28.7,668592.0,187.0
150.02056219,2.31879806,1.4468,-20.41,29.24,670677.0,187.0
149.9578661,2.35218082,1.446,-20.16,28.97,693633.0,187.0
149.97384617,2.3574101,1.4475,-22.8,29.77,698269.0,187.0
149.95608614,2.31885922,1.4519,-19.76,27.66,670391.0,187.0
149.96765308,2.32243843,1.4515,-21.63,29.57,673431.0,187.0
149.96895757,2.33426186,1.451,-20.91,29.27,681450.0,187.0
149.90816333,2.32984478,1.4544,-20.72,29.1,678159.0,187.0
149.91272241,2.32918618,1.4541,-21.78,30.09,678356.0,187.0
149.95988872,2.32811063,1.4546,-23.21,29.89,678400.0,187.0
149.9539806,2.32008341,1.4591,-20.36,28.74,671316.0,187.0
149.95574397,2.35972093,1.4586,-20.12,28.98,698813.0,187.0
150.0221592,2.30483363,1.4577,-20.27,28.93,661345.0,187.0
149.9706145,2.35872585,1.4583,-21.39,29.76,698671.0,187.0
149.89604331,2.33699743,1.4616,-22.44,30.13,684197.0,187.0
149.90313976,2.33577385,1.4613,-21.1,29.36,682748.0,187.0
149.90656509,2.32067497,1.4612,-21.55,29.28,672651.0,187.0
149.90576137,2.35041918,1.4619,-21.64,29.74,692790.0,187.0
149.94769251,2.36194445,1.4626,-21.05,29.47,700335.0,187.0
149.9641143,2.34236584,1.4615,-21.33,29.25,687632.0,187.0
149.99559335,2.34531894,1.4629,-20.99,29.41,689288.0,187.0
149.98068185,2.35665506,1.4605,-21.06,29.34,696948.0,187.0
149.91336595,2.34022823,1.4643,-20.33,28.98,685670.0,187.0
149.9554302,2.38714911,1.4651,-22.27,29.83,718171.0,187.0
149.9857094,2.34390734,1.464,-20.15,28.71,688284.0,187.0
149.97525998,2.39020747,1.4661,-20.14,28.92,719271.0,187.0
150.02001231,2.36183805,1.4651,-20.5,29.31,700292.0,187.0
149.89924683,2.31576849,1.4682,-21.69,30.06,668775.0,187.0
149.90072629,2.32624393,1.4703,-19.96,28.69,675679.0,187.0
149.91726016,2.30904162,1.4675,-22.1,29.7,665320.0,187.0
149.95574803,2.3327915,1.4678,-20.54,29.16,680274.0,187.0
149.94518417,2.34173679,1.4672,-22.26,30.08,687319.0,187.0
149.92026766,2.35826263,1.4691,-21.41,29.44,698311.0,187.0
149.95894166,2.34650744,1.469,-21.84,30.17,690377.0,187.0
150.0187603,2.31987065,1.4702,-20.12,28.22,671093.0,187.0
150.02293896,2.31536539,1.467,-20.17,28.83,668238.0,187.0
149.95606962,2.36744131,1.4675,-21.42,29.82,704628.0,187.0
149.96328998,2.35904314,1.4674,-21.05,29.23,698571.0,187.0
149.96433307,2.36721626,1.4693,-22.38,29.67,705726.0,187.0
149.97499119,2.39073087,1.4671,-21.77,29.89,719716.0,187.0
150.00705252,2.36380965,1.467,-20.65,28.99,701572.0,187.0
149.92861424,2.32131479,1.471,-20.28,29.41,672224.0,187.0
149.93777957,2.3229518,1.4724,-21.49,29.41,673992.0,187.0
149.95086116,2.33655051,1.4712,-21.91,30.15,683554.0,187.0
149.95497886,2.34333885,1.4738,-22.92,29.6,687985.0,187.0
149.92693051,2.36004431,1.471,-22.69,30.29,699215.0,187.0
149.93432488,2.36828937,1.4732,-20.23,28.64,704762.0,187.0
149.96273355,2.33772602,1.4709,-19.94,28.78,683686.0,187.0
149.98474272,2.30059066,1.4706,-19.67,28.82,658396.0,187.0
150.00316435,2.33000336,1.4736,-23.2,30.27,680053.0,187.0
150.00651174,2.37382029,1.4721,-20.35,28.73,708274.0,187.0
149.92391596,2.32993579,1.4774,-21.4,29.54,678854.0,187.0
149.95577248,2.3331233,1.4768,-20.63,29.03,680640.0,187.0
149.94548148,2.35498367,1.4767,-20.35,28.89,695657.0,187.0
149.93474051,2.37654787,1.4766,-20.14,28.87,710095.0,187.0
149.98315774,2.28594911,1.476,-22.88,29.78,651804.0,187.0
150.00223889,2.30401713,1.4768,-20.37,28.8,660960.0,187.0
149.9728739,2.3578266,1.4757,-21.78,29.56,697891.0,187.0
149.97324913,2.37235624,1.4768,-22.15,29.49,707727.0,187.0
149.919846,2.37149901,1.4776,-20.69,29.27,706864.0,187.0
149.839138,2.17207831,0.9327,-19.71,28.66,573311.0,188.0
149.86082635,2.22209543,0.9311,-21.77,29.61,607779.0,188.0
149.83613705,2.22270948,0.9326,-21.21,29.7,607995.0,188.0
149.83832999,2.23528366,0.9311,-22.3,30.04,617095.0,188.0
149.85316565,2.23674675,0.931,-20.28,28.76,616744.0,188.0
149.87482022,2.19910211,0.9319,-22.27,30.1,592613.0,188.0
149.89161718,2.21080695,0.9332,-20.69,29.2,599331.0,188.0
149.93260011,2.21552308,0.9304,-21.77,29.6,602746.0,188.0
149.8940368,2.21576634,0.9327,-22.22,29.81,603127.0,188.0
149.88119516,2.2420302,0.9316,-21.58,29.64,621146.0,188.0
149.88457842,2.22756067,0.9304,-21.77,29.48,611122.0,188.0
149.90745306,2.25482882,0.9313,-21.79,29.73,630055.0,188.0
149.93217478,2.24468155,0.9319,-21.61,29.89,622659.0,188.0
149.86693508,2.19869877,0.9343,-19.65,28.86,590455.0,188.0
149.85991853,2.24021346,0.9339,-21.54,29.23,620033.0,188.0
149.93131801,2.17414261,0.9341,-20.68,29.04,574767.0,188.0
149.93146282,2.17929407,0.9343,-22.6,29.94,580250.0,188.0
149.90456809,2.20406717,0.9338,-19.54,28.53,594205.0,188.0
149.9353062,2.20665149,0.934,-20.35,28.9,596595.0,188.0
149.88914751,2.23677818,0.9342,-20.56,28.93,617055.0,188.0
149.87383966,2.15396514,0.9372,-21.85,29.61,561553.0,188.0
149.86700171,2.18815171,0.9375,-21.02,29.22,584078.0,188.0
149.84755734,2.2340478,0.9363,-20.13,28.98,615360.0,188.0
149.87338385,2.23703558,0.938,-20.93,28.99,617211.0,188.0
149.8683777,2.26600534,0.9367,-20.9,29.37,636852.0,188.0
149.84537479,2.26741457,0.9365,-19.77,28.76,637460.0,188.0
149.89725134,2.23249072,0.9375,-20.0,28.95,613959.0,188.0
149.91501419,2.26240484,0.9372,-19.74,29.09,633817.0,188.0
149.95217736,2.22575675,0.9384,-19.69,28.65,609258.0,188.0
149.87249379,2.16209936,0.9406,-22.65,30.38,567905.0,188.0
149.85784452,2.1821656,0.9413,-19.98,28.8,580169.0,188.0
149.85995134,2.1933594,0.9395,-23.15,29.87,588407.0,188.0
149.93321516,2.16267264,0.9409,-19.94,28.68,566795.0,188.0
149.90401993,2.17731724,0.9408,-23.15,30.19,578274.0,188.0
149.87515088,2.24526929,0.9392,-19.77,28.67,622293.0,188.0
149.90536103,2.21783166,0.9412,-19.61,28.7,603720.0,188.0
149.90871106,2.23903059,0.9394,-20.07,28.54,617654.0,188.0
149.86572097,2.18176196,0.944,-20.75,29.42,580156.0,188.0
149.86019031,2.19038639,0.9432,-23.03,30.2,587903.0,188.0
149.84402326,2.22439026,0.9419,-22.38,29.56,609863.0,188.0
149.83917961,2.2261889,0.943,-22.78,29.72,611431.0,188.0
149.86428639,2.23086118,0.9422,-21.2,29.49,613150.0,188.0
149.86710496,2.24678927,0.9422,-22.15,29.47,624549.0,188.0
149.90203717,2.16288378,0.9433,-20.13,29.28,566843.0,188.0
149.91636255,2.19835548,0.944,-19.94,29.06,590130.0,188.0
149.93962201,2.19914082,0.9423,-20.56,28.81,591383.0,188.0
149.88557263,2.21864707,0.9432,-19.88,28.74,604367.0,188.0
149.88982713,2.21715623,0.9427,-20.82,28.93,603465.0,188.0
149.90543949,2.23690601,0.9433,-21.98,29.81,617405.0,188.0
149.91383165,2.21651143,0.9446,-21.23,29.52,603930.0,188.0
149.87367939,2.16125421,0.9473,-20.79,29.23,565944.0,188.0
149.86325681,2.17138845,0.9462,-21.32,29.31,573203.0,188.0
149.82503123,2.19320612,0.9469,-19.62,28.84,586996.0,188.0
149.89140466,2.14727934,0.9471,-21.29,29.33,557252.0,188.0
149.92478363,2.18814465,0.9465,-21.28,29.62,584008.0,188.0
149.89429609,2.22227268,0.9456,-21.76,29.82,607787.0,188.0
149.86047089,2.15124546,0.9477,-22.22,29.51,560155.0,188.0
149.83600151,2.18187217,0.948,-19.72,28.59,579868.0,188.0
149.87238942,2.18754654,0.9496,-21.02,29.16,583792.0,188.0
149.83726749,2.21825602,0.9494,-20.65,28.93,604444.0,188.0
149.87911957,2.20176813,0.9494,-19.6,28.49,592646.0,188.0
149.89581732,2.22630445,0.9494,-20.77,29.22,610387.0,188.0
149.9003637,2.21628312,0.9475,-19.65,28.45,602578.0,188.0
149.85032391,2.16668852,0.9511,-22.21,29.73,570593.0,188.0
149.86448579,2.19237624,0.9505,-19.65,28.46,586342.0,188.0
149.86096694,2.19850537,0.9522,-20.25,28.95,591705.0,188.0
149.85346876,2.2181167,0.9508,-19.87,28.81,604269.0,188.0
149.88479768,2.16040883,0.9527,-21.25,29.28,565776.0,188.0
149.88705609,2.18766707,0.9517,-21.8,29.48,584280.0,188.0
149.89210173,2.21601815,0.9524,-20.13,28.8,602482.0,188.0
149.89880517,2.22117919,0.952,-19.91,28.73,606142.0,188.0
149.85057095,2.19801964,0.9535,-21.6,29.75,591404.0,188.0
149.82601205,2.22783091,0.954,-21.83,29.75,611734.0,188.0
149.82102915,2.23420301,0.9549,-20.0,28.79,615465.0,188.0
149.91839406,2.15161481,0.9551,-20.09,29.54,558863.0,188.0
149.91843005,2.19439328,0.9551,-20.12,28.8,587730.0,188.0
149.93734512,2.20590914,0.9556,-20.4,28.99,595822.0,188.0
149.88276142,2.26619815,0.9543,-21.45,29.87,637003.0,188.0
149.91638339,2.27327698,0.9541,-20.23,28.9,641146.0,188.0
149.8632459,2.1773069,0.956,-21.18,29.37,577330.0,188.0
150.05915555,2.65330973,1.2661,-20.65,28.92,891990.0,189.0
150.06500481,2.65891051,1.2656,-20.97,29.29,895344.0,189.0
150.06964572,2.67991168,1.268,-20.81,29.3,908480.0,189.0
150.08261124,2.7005618,1.2688,-20.96,29.65,922187.0,189.0
150.09315101,2.729197,1.2687,-21.28,29.14,941191.0,189.0
150.06977799,2.74251016,1.2674,-20.27,29.01,948026.0,189.0
150.15730105,2.68952283,1.2687,-19.98,28.84,914628.0,189.0
150.10746751,2.706092,1.2685,-22.1,29.8,926589.0,189.0
150.08417817,2.69536344,1.2694,-20.76,29.23,918714.0,189.0
150.08046884,2.75572797,1.2694,-21.52,29.68,956332.0,189.0
150.03078005,2.70259824,1.2752,-20.47,29.3,923540.0,189.0
150.0876427,2.70279161,1.2723,-21.07,29.08,923706.0,189.0
150.04494551,2.71275909,1.2745,-22.06,29.58,930634.0,189.0
150.03893502,2.72298894,1.2752,-19.63,28.56,936233.0,189.0
150.14873124,2.68187324,1.2738,-22.37,29.9,910014.0,189.0
150.10535084,2.6821208,1.2749,-20.54,29.38,909512.0,189.0
150.10871368,2.69065141,1.2736,-21.07,29.65,915416.0,189.0
150.12313262,2.74240829,1.2734,-21.49,29.24,948606.0,189.0
150.05721353,2.71812201,1.2763,-21.48,29.55,933521.0,189.0
150.07504381,2.74780822,1.2759,-19.83,28.54,951350.0,189.0
150.08050269,2.76447291,1.2776,-20.61,28.95,961834.0,189.0
150.13367821,2.68291981,1.2766,-20.79,29.11,910490.0,189.0
150.11300827,2.64231134,1.2757,-20.5,29.84,884731.0,189.0
150.14912814,2.69332308,1.2775,-21.35,29.8,917256.0,189.0
150.12621903,2.74371692,1.2783,-21.1,29.29,948859.0,189.0
150.05254423,2.68752667,1.2812,-19.81,28.7,913206.0,189.0
150.05744213,2.6897972,1.2814,-20.47,29.13,914850.0,189.0
150.08237932,2.76504579,1.2803,-20.44,28.9,961996.0,189.0
150.14489182,2.69308162,1.2801,-21.98,29.44,917612.0,189.0
150.09964734,2.70276215,1.2802,-20.44,28.93,923701.0,189.0
150.08843302,2.70557415,1.283,-20.56,29.22,925415.0,189.0
150.09212755,2.68593322,1.2876,-20.53,29.08,912198.0,189.0
150.10066659,2.7204459,1.2876,-21.67,29.46,936633.0,189.0
150.04580987,2.66718875,1.2885,-19.8,28.7,900067.0,189.0
150.08959522,2.69935263,1.2887,-21.32,29.21,921786.0,189.0
150.11103315,2.75367775,1.2896,-20.01,28.86,954972.0,189.0
150.13545027,2.72716019,1.2904,-21.53,29.48,939277.0,189.0
150.03982358,2.68831848,1.2932,-20.08,28.82,913937.0,189.0
150.08858917,2.6989406,1.2937,-22.22,30.08,921674.0,189.0
150.08911648,2.7101916,1.2914,-21.74,29.56,928714.0,189.0
150.05728627,2.75515034,1.2915,-21.51,29.18,956024.0,189.0
150.14801806,2.66851793,1.2932,-19.9,28.87,900482.0,189.0
150.10367298,2.69553455,1.2935,-22.43,29.96,919346.0,189.0
150.11157531,2.75196657,1.2943,-20.83,29.05,954250.0,189.0
150.1272014,2.7446155,1.294,-19.92,29.11,949186.0,189.0
150.13650436,2.71520773,1.2935,-19.86,29.06,931453.0,189.0
150.14549052,2.71408257,1.2939,-19.59,28.57,930888.0,189.0
150.04815077,2.7360471,1.2944,-21.12,29.82,944361.0,189.0
150.39125773,2.69712775,0.9078,-21.4,29.77,920501.0,190.0
150.39249501,2.70665222,0.91,-20.18,28.96,926403.0,190.0
150.38766425,2.71659954,0.9079,-20.98,29.38,933326.0,190.0
150.34545623,2.71822207,0.9101,-20.89,29.38,933725.0,190.0
150.39531353,2.72379646,0.9101,-21.2,29.3,937709.0,190.0
150.40562328,2.72920752,0.9098,-20.04,29.02,940276.0,190.0
150.42767538,2.73664722,0.9094,-20.75,29.28,945400.0,190.0
150.47144981,2.74089119,0.9091,-20.25,28.87,947308.0,190.0
150.4158773,2.74518254,0.9105,-20.06,28.89,950284.0,190.0
150.40753052,2.70113954,0.9119,-20.1,28.8,922477.0,190.0
150.39900956,2.74180089,0.9152,-22.0,29.79,949492.0,190.0
150.42763925,2.76329149,0.915,-19.52,28.48,961225.0,190.0
150.39208493,2.66455424,0.9184,-21.19,29.16,898763.0,190.0
150.37673344,2.72214596,0.9179,-22.13,29.46,937340.0,190.0
150.44108846,2.72750082,0.9175,-20.03,28.61,939239.0,190.0
150.42081764,2.73721056,0.9179,-22.39,29.93,946155.0,190.0
150.41224364,2.73737227,0.9184,-23.06,30.14,946877.0,190.0
150.34944722,2.71463418,0.9192,-21.61,30.21,931795.0,190.0
150.39825547,2.72815964,0.92,-22.3,29.69,940931.0,190.0
