ra,dec,redshift,brightness,richness,total_N,LR,gal_id,doppler_velocity,cluster_id
150.46863419,1.9368,0.9814,-23.06,8,55,29.84,424484.0,178072.7069372011,1821
150.66569632,2.37600762,0.9819,-22.19,9,52,29.76,711302.0,178121.6536677099,1545
150.45697914,1.9238906,0.9821,-22.46,10,66,30.17,415779.0,178141.22479482816,1552
149.56667419,2.3207165,0.9833,-23.8,9,54,30.12,674331.0,178258.56085181536,1910
149.76981566,2.57745528,0.9834,-22.54,8,56,30.11,843893.0,178268.33184226608,2216
149.93952337,2.39644588,0.984,-21.15,8,67,29.07,723900.0,178326.9351421903,2155
149.56912522,2.15069706,0.985,-22.9,9,62,29.77,560589.0,178424.52111453423,1252
149.98510474,2.65727435,0.9853,-22.78,8,81,29.71,895691.0,178453.775913829,1895
149.498164,2.00417323,0.9853,-22.32,21,67,29.91,465608.0,178453.775913829,900
149.48916822,2.03419075,0.9853,-23.46,9,52,29.97,483843.0,178453.775913829,1093
150.40852425,2.05609042,0.9854,-22.28,9,56,29.32,498645.0,178463.52536184253,511
150.42616783,1.85492009,0.9863,-23.67,14,53,30.07,370883.0,178551.22200703376,899
149.64066081,2.21312061,0.9864,-22.22,8,55,29.49,601516.0,178560.9607049781,905
150.49456858,2.43769512,0.9867,-21.74,11,63,29.83,750979.0,178590.17035397864,1269
150.17615309,2.60812054,0.9883,-23.22,10,56,29.9,864033.0,178745.7920220677,1407
150.02549664,2.21737062,0.9885,-22.67,10,57,30.3,604966.0,178765.2254306636,903
149.52650409,2.11179957,0.989,-24.13,11,60,30.26,534927.0,178813.7902071838,705
149.76130293,2.29547381,0.9897,-23.03,14,58,29.82,657346.0,178881.73593387593,253
150.1250261,2.71547326,0.99,-22.7,9,68,29.7,932982.0,178910.83948424426,501
150.00122964,2.15392627,0.9903,-23.77,10,59,30.11,563460.0,178939.93341200484,503
150.61696169,2.47082978,0.9912,-22.44,13,51,29.6,772781.0,179027.15749743613,1136
149.64833739,2.34140604,0.9919,-23.9,17,55,30.17,690316.0,179094.93866757455,822
149.6562981,2.23585913,0.992,-22.38,11,57,29.85,617181.0,179104.61742467727,1129
150.13849321,2.71051384,0.9923,-21.22,12,54,29.28,929004.0,179133.6472982545,2141
149.68140605,2.23069841,0.9923,-22.69,9,96,29.7,609623.0,179133.6472982545,776
150.30892406,2.00357582,0.9936,-22.87,8,66,29.76,465809.0,179259.33260534256,1896
149.62793934,2.18170031,0.9938,-21.69,13,84,29.99,580086.0,179278.65283652325,100
149.50709636,2.21272752,0.9948,-23.3,9,56,30.47,603296.0,179375.1901824634,1542
149.47133416,2.06945526,0.9965,-21.63,9,53,29.26,506548.0,179539.05990616258,2154
149.61994295,2.27804191,0.9967,-23.08,14,62,30.23,645373.0,179558.31854178602,1150
149.56592254,2.07888029,0.9971,-23.52,8,67,30.13,513923.0,179596.82309608083,858
149.75947061,2.28511195,1.0002,-23.17,9,62,30.27,650734.0,179894.65940695725,560
149.64298937,2.18028323,1.0018,-22.68,12,79,29.69,579585.0,180047.98443635053,1328
149.74243504,2.21467615,1.0019,-22.26,15,66,29.52,602594.0,180057.55829614744,2082
149.89922325,2.32828583,1.0049,-22.51,10,54,29.61,679197.0,180344.28522739423,1347
149.76921736,2.30372353,1.0095,-21.17,8,51,29.55,661353.0,180782.10164522848,83
149.80574956,2.39955362,1.0106,-22.33,8,55,29.54,726611.0,180886.46963669136,1635
149.65213008,2.25324088,1.0114,-23.08,8,56,30.25,629403.0,180962.2945245056,1674
149.73946076,2.34135099,1.0115,-22.48,10,57,30.02,687914.0,180971.7679556596,1330
149.73645530000002,2.22494341,1.0121,-22.91,8,58,29.88,611393.0,181028.58671769165,1329
149.69466122,2.20497137,1.0134,-21.06,10,62,29.34,598690.0,181151.5657961461,2024
149.74239159,2.23046596,1.0144,-21.58,13,67,29.72,613076.0,181246.04582506104,42
149.75467716,2.27858871,1.0161,-22.65,13,79,30.28,646955.0,181406.4242830345,198
149.69586959,2.26710978,1.0176,-23.28,10,51,29.93,639429.0,181547.6866802548,1331
149.66739711,2.23267988,1.0233,-22.31,10,75,30.13,615190.0,182082.3715374302,767
150.7288409,2.1735931,1.05,-23.07,11,53,29.84,575706.0,184543.07481883708,1332
150.11952799,2.72503131,1.0502,-22.63,13,55,29.8,939057.0,184561.23804990065,1676
150.73485797,2.26645992,1.0598,-20.93,8,60,29.43,637414.0,185428.4433204792,2161
149.71280132,2.75912314,1.06,-22.72,9,50,29.71,959824.0,185446.41406072164,1849
150.70812052,2.30452246,1.0709,-21.49,10,60,29.52,662301.0,186419.94419995745,2172
150.74671116,2.3251279,1.0804,-23.58,17,60,30.05,676723.0,187259.1066748913,997
150.47208289,2.16101292,1.0841,-22.6,11,57,29.77,568325.0,187583.61230738013,451
149.49053987,2.74714819,1.0964,-22.51,13,50,29.61,951642.0,188653.10445849804,1483
150.57320677,2.37295478,1.0987,-22.77,8,54,30.14,709665.0,188851.52158176323,1511
149.48487287,2.2396511,1.0995,-21.67,10,52,29.29,619251.0,188920.4211128551,483
150.11209755,2.43399627,1.1014,-22.58,9,52,29.84,749530.0,189083.81988189745,1841
150.10038214,1.68423394,1.1066,-21.53,10,51,29.36,263868.0,189529.31224454168,693
149.95406367,2.31019443,1.108,-22.77,9,57,30.02,666110.0,189648.82753346124,2206
150.14286219,2.13428466,1.1085,-24.73,11,54,30.29,539518.0,189691.4680072584,1468
150.36448832,1.97224657,1.109,-22.03,11,66,29.73,445274.0,189734.08557960388,1029
150.34611418,1.97034275,1.11,-22.02,12,74,29.66,444102.0,189819.2520793456,1505
150.0214261,1.78035136,1.1113,-23.4,10,54,30.28,325086.0,189929.83186233367,1327
149.66133283,2.03421152,1.1124,-22.73,9,57,29.71,483941.0,190023.2788794052,773
150.21072168,2.11728879,1.1142,-22.99,11,58,30.35,537810.0,190175.9543675475,1134
150.09982543,2.20328144,1.1155,-22.68,10,67,29.98,594200.0,190286.03673239017,1056
150.32342501,1.94183207,1.118,-22.0,8,99,29.82,426331.0,190497.30261687769,824
150.28788246,1.84617788,1.1185,-22.05,10,51,29.56,365804.0,190539.4878720824,1679
150.35205479,1.9770897,1.1197,-22.75,10,56,30.27,449667.0,190640.64027859675,940
150.29319193,1.94337478,1.1239,-23.48,8,54,30.4,428071.0,190993.6511965553,792
150.23363889,2.77096628,1.1289,-21.55,12,55,29.49,965758.0,191411.8377167916,314
150.35730149,2.77638238,1.1301,-21.68,8,50,29.71,970050.0,191511.8700560729,1601
149.6632303,2.02690168,1.1325,-22.06,8,62,29.66,478978.0,191711.5501227703,992
149.81299202,2.27411571,1.1327,-22.02,9,93,29.41,642394.0,191728.1670183229,2191
149.64623722,2.23354661,1.1389,-22.24,10,50,30.23,615130.0,192241.5339886681,527
150.59710890000002,2.52686771,1.1397,-22.05,11,55,29.43,808594.0,192307.5277224116,517
150.56917409,2.44643145,1.1399,-23.35,10,50,29.95,757823.0,192324.0173558837,516
150.56589042,2.49644973,1.1427,-23.89,10,55,30.17,790959.0,192554.5032308414,1018
149.69007592,2.03020472,1.143,-21.98,9,58,29.72,480994.0,192579.15735121444,1566
149.73990225,2.67908624,1.1432,-22.24,11,51,29.51,908772.0,192595.58905116163,1544
149.67726199,2.03738354,1.1461,-22.05,13,67,29.44,485639.0,192833.4554876471,1454
150.51761504,2.56556127,1.1465,-24.36,13,51,30.77,836995.0,192866.2070029469,82
150.38125199,2.75445031,1.1466,-21.54,8,64,29.7,956007.0,192874.3927013194,1987
150.25744746,2.04760447,1.1473,-21.87,9,57,29.36,491599.0,192931.6681814788,670
149.94238767,2.30980308,1.1475,-21.54,9,59,29.7,665354.0,192948.02476218788,1457
150.27655297,1.99101913,1.1492,-22.58,8,76,29.64,457640.0,193086.91513189528,1753
149.63994819,1.91578884,1.1516,-21.74,8,64,29.88,409950.0,193282.56821912143,2008
150.35027478,1.92818224,1.1552,-22.83,14,86,30.38,418048.0,193575.1126835559,466
149.63054104,2.459637,1.1553,-22.46,9,51,29.6,765439.0,193583.22294164388,1747
150.15988853,2.19880393,1.1553,-22.52,8,57,30.2,591978.0,193583.22294164388,2105
150.31384266,1.97158753,1.1553,-22.1,8,97,29.59,444636.0,193583.22294164388,1113
150.35384301,1.98985463,1.1556,-22.44,11,73,29.59,455626.0,193607.5485430828,1057
150.35276322,1.97946351,1.1568,-21.94,11,62,29.39,449455.0,193704.7734098624,204
149.55362365,2.43383247,1.159,-22.7,10,56,30.39,748747.0,193882.6972938983,1481
150.52622278,2.1105392000000003,1.1599,-22.18,10,52,29.99,532406.0,193955.364564884,1507
150.35733968,2.0881503,1.1599,-23.89,14,64,30.17,519857.0,193955.364564884,911
150.53879824,2.25063179,1.1616,-22.38,20,59,29.57,626985.0,194092.43560992964,919
150.56059009,2.53620696,1.162,-22.85,9,72,29.76,816010.0,194124.6516807793,1677
150.51045651,2.61867291,1.1674,-21.75,8,71,29.44,871140.0,194558.2329106576,886
150.35115761,1.9613239,1.1678,-22.8,17,59,29.73,438656.0,194590.2513594345,78
150.38433374,1.9346806,1.1733,-22.33,9,68,30.05,421842.0,195029.13148088643,1751
150.11709287,2.00371869,1.1741,-22.31,15,52,30.02,465260.0,195092.7558685421,953
150.12823932,1.85002039,1.1773,-21.42,8,63,29.62,368260.0,195346.71537558045,2219
150.38375786,2.10069724,1.1774,-22.55,11,58,29.86,526562.0,195354.6377631353,464
150.07360742,2.03703456,1.1778,-22.2,12,68,29.49,485786.0,195386.3189345312,980
149.87392548,2.06088601,1.1803,-23.67,12,51,30.07,502608.0,195584.02291409692,1166
149.65025924,2.42982998,1.1808,-21.87,8,56,30.07,745874.0,195623.50104116625,2214
150.44765317,1.95054345,1.1821,-22.15,8,50,29.58,431912.0,195726.0465883734,2224
150.44547333,2.03352228,1.1829,-23.27,9,58,29.92,484285.0,195789.0815588828,1260
149.82073595,2.49632018,1.1849,-21.89,11,57,29.68,788622.0,195946.43612293425,459
150.34077244,1.96526989,1.1869,-22.66,13,66,29.68,440786.0,196103.45871063857,17
150.11933263,2.02360229,1.1869,-21.66,8,66,29.87,476845.0,196103.45871063857,1733
150.34428489,1.858629,1.1885,-21.1,8,63,29.49,373489.0,196228.8383310708,2186
150.57865027,1.95481158,1.1887,-22.36,9,58,29.55,434416.0,196244.4959047784,1731
149.65277309,2.00377391,1.1899,-23.18,8,60,29.88,464952.0,196338.37200163447,1479
150.12317301,1.99741022,1.1903,-24.51,14,71,30.42,462521.0,196369.6376369992,58
149.63668527,2.34184113,1.1907,-22.79,9,67,29.73,687614.0,196400.8900852116,1312
149.63474828,2.45476848,1.1912,-22.24,9,50,30.33,761973.0,196439.93711137155,2051
150.1058164,1.93927806,1.1928,-22.51,11,67,29.61,426143.0,196564.74935523112,1553
149.63815277,2.11119225,1.1929,-21.69,14,54,29.8,532727.0,196572.54313278364,1734
149.95653978,2.11220754,1.1937,-21.67,9,50,30.01,533161.0,196634.8637899678,1927
149.64537651,2.11862141,1.1948,-22.58,12,54,29.64,537755.0,196720.4689515677,1180
150.07777001,2.03705546,1.1953,-23.69,9,52,30.08,486637.0,196759.3476024636,206
149.88993861,2.23740683,1.1955,-23.24,11,63,29.91,618604.0,196774.8933296596,1045
149.89265042,2.26904484,1.1962,-23.34,8,71,29.96,639828.0,196829.2775910767,1202
149.53099097,2.09459605,1.1968,-23.67,8,53,30.07,523478.0,196875.860770027,1452
150.25277768,2.07205035,1.1985,-22.05,9,79,29.44,507916.0,197007.68672865487,677
150.46749517,2.06084527,1.1997,-23.42,10,56,29.97,501640.0,197100.5984088368,1253
150.31459489,2.28891826,1.2,-23.03,12,64,29.93,652572.0,197123.808,1460
149.621163,2.09199185,1.2029,-24.17,9,51,30.27,522790.0,197347.79010992023,825
149.62123001,2.06608136,1.2044,-22.47,11,90,29.69,503869.0,197463.37514641936,457
149.65450027,2.08071889,1.2048,-22.84,11,53,29.73,513886.0,197494.16705093623,270
150.59895131,1.94147468,1.2066,-23.52,9,59,30.03,426303.0,197632.57053709257,614
149.91909191,2.0597646000000003,1.2087,-22.91,10,53,30.19,500465.0,197793.71079591583,1083
149.64129589,2.00877107,1.21,-21.91,13,58,29.6,467455.0,197893.2863339848,2183
149.75001255,2.00722503,1.2102,-23.07,11,55,30.24,467994.0,197908.59358768465,114
150.37489402,1.81966967,1.2106,-23.02,9,68,30.11,349498.0,197939.1984550376,1240
149.64621258,2.12974216,1.2108,-22.09,11,62,30.14,544975.0,197954.4960703385,1609
150.12697753,2.00311875,1.2124,-22.31,16,70,29.82,463706.0,198076.761460394,1095
149.70603008,2.03974026,1.2128,-22.67,10,103,29.87,485557.0,198107.29574574373,1622
150.57493686,1.94792387,1.2137,-23.66,8,81,30.38,430950.0,198175.95105493785,756
149.86439325,2.07374539,1.214,-22.74,11,64,30.42,509671.0,198198.82175774424,2016
149.71325443,1.93126871,1.216,-23.39,11,67,30.07,420570.0,198351.1093578188,1499
150.40754344,1.80672983,1.2162,-23.08,10,63,29.85,342039.0,198366.32056031,1767
150.14135691,2.04561555,1.2166,-22.45,8,62,30.01,490835.0,198396.7333990961,978
150.0155073,2.62142997,1.2174,-23.22,8,81,29.9,871413.0,198457.52083475128,1684
149.86927632,2.06560208,1.2181,-23.63,12,60,30.07,505112.0,198510.6680477742,993
149.75172486,2.05090352,1.2188,-21.36,11,50,29.72,493812.0,198563.7762904584,2077
149.86617880000003,2.03687714,1.219,-21.0,8,58,29.85,484626.0,198578.94292115327,1657
149.83268592,2.04782041,1.2201,-21.69,8,54,29.59,492170.0,198662.30261242387,807
150.5234436,1.98757525,1.2206,-21.24,9,58,29.5,456312.0,198700.16164191428,1637
149.71375032,2.22769372,1.2206,-22.01,8,55,29.9,611429.0,198700.16164191428,2179
149.56971461,1.92788579,1.2212,-21.43,9,73,28.7,417180.0,198745.5663169845,2176
149.6343312,2.07648002,1.2213,-22.26,10,87,30.02,510768.0,198753.1309896712,71
150.23414698,2.35097339,1.2215,-21.33,10,72,29.46,693625.0,198768.25795896412,2189
150.22630317,2.11318949,1.222,-23.56,12,61,30.24,535907.0,198806.0615264609,1081
150.05510635,1.73412444,1.2228,-22.67,14,54,30.29,295522.0,198866.5060894701,72
149.68500717,2.19992164,1.2232,-21.9,10,56,29.83,592471.0,198896.70939475225,868
149.87088326,2.05561911,1.2246,-21.6,15,79,30.1,497332.0,199002.32144852172,996
149.89718305,2.06734898,1.2256,-20.69,13,78,29.32,504337.0,199077.66396700245,223
149.74691227,1.99290318,1.2276,-21.31,16,55,29.43,457481.0,199228.1127907228,104
150.51345821,1.96333082,1.2285,-21.89,12,63,29.67,439708.0,199295.7121794,557
150.18091027,2.36217448,1.2287,-22.32,8,64,29.76,701696.0,199310.72563043897,2012
150.41744258,1.81278087,1.2291,-22.23,9,58,29.48,344403.0,199340.74311817595,476
150.19772343,2.55985194,1.2303,-23.0,9,50,29.8,831460.0,199430.7203244264,1033
150.25493157,2.05532994,1.2307,-22.11,8,52,30.07,497675.0,199460.6876622348,2111
149.64597339,2.0761507,1.2322,-22.35,14,85,29.94,510977.0,199572.9537120451,62
149.87158169,2.22089893,1.2327,-21.67,8,53,29.36,606477.0,199610.33665741465,1675
149.69491732,2.01981847,1.2338,-22.58,8,92,30.06,474824.0,199692.5104626405,1000
150.23497338,2.68924884,1.2351,-22.03,9,59,29.87,915375.0,199789.5033687309,454
150.54722923,2.12402333,1.2364,-22.47,9,60,29.92,541664.0,199886.3647587032,1641
150.51177676,1.97623028,1.237,-21.87,11,63,30.2,448431.0,199931.02571853023,1697
150.58351936,1.97248717,1.2374,-22.37,8,57,29.58,445787.0,199960.78416413104,550
150.31619153,2.54877033,1.2392,-22.66,8,59,29.69,823420.0,200094.5436290813,458
149.8750869,2.03672559,1.24,-21.14,8,73,29.36,484657.0,200153.9117357086,968
150.27074364,2.7039829,1.2402,-23.22,10,56,30.38,925476.0,200168.7460269337,1042
149.70348182,1.8954522,1.2408,-22.08,8,63,29.76,397143.0,200213.23034821352,2181
149.67048191,2.16357676,1.2413,-21.25,9,53,29.68,568412.0,200250.2793697528,617
150.25736256,2.70929288,1.2414,-22.19,13,57,29.9,927911.0,200257.6868574776,1185
149.65979334,2.07504178,1.242,-23.43,11,85,29.99,511570.0,200302.11557602507,262
149.94779215,2.11611718,1.2427,-23.3,10,61,30.37,536682.0,200353.9139850092,2019
150.53376875,2.11434064,1.2431,-22.37,10,65,30.14,535530.0,200383.49611864064,599
149.82998844,2.05768318,1.2432,-22.25,10,51,30.02,498664.0,200390.88972607584,1242
150.48531424,2.58154405,1.2445,-22.46,9,55,29.92,846016.0,200486.93657099467,2056
150.46082709,1.74916825,1.2447,-23.33,10,52,29.95,305086.0,200501.7014695422,1064
149.64660769999998,2.05467048,1.245,-22.67,11,72,29.68,497036.0,200523.84305221424,449
150.45330755,2.12919267,1.2476,-22.36,9,56,30.17,546801.0,200715.44735564903,1228
150.33834728,2.57253935,1.2478,-22.93,9,60,29.74,839823.0,200730.16468167392,1662
150.32852572,2.51388808,1.2518,-22.47,8,80,29.64,800136.0,201023.8690648417,2128
149.77147561,2.73190822,1.2521,-21.69,10,59,29.64,942551.0,201045.8476808359,1653
150.07472662,2.51297076,1.2527,-22.53,9,51,30.01,800281.0,201089.7843550148,2136
149.80344947,2.02957285,1.2533,-22.62,8,54,30.09,480812.0,201133.69363624672,569
150.50169423,2.0102046,1.2536,-22.91,11,67,29.8,469610.0,201155.63801105283,239
150.34949049,2.33205884,1.2549,-21.65,10,59,29.97,680698.0,201250.6512910041,1763
150.28771609,2.64238434,1.2551,-22.73,8,66,29.69,884809.0,201265.25733160067,833
150.60002962,1.97716705,1.2554,-22.42,13,69,29.67,448063.0,201287.1607033037,1478
150.47648825,2.05624374,1.2556,-22.25,9,54,29.56,497346.0,201301.75915943884,691
150.61470813,1.93418387,1.2561,-22.58,8,72,30.06,421845.0,201338.24203457765,1101
149.65803166,2.1020019,1.2583,-22.08,8,73,29.66,526715.0,201498.54183286225,753
150.26692199,2.63461739,1.2595,-22.23,8,56,30.08,880398.0,201585.823897994,1620
150.25753196,2.68660912,1.2605,-22.87,12,50,29.78,913907.0,201658.47596661383,39
150.58689232,1.95239002,1.2607,-21.86,15,69,29.49,432926.0,201672.9973365765,154
150.04314530000002,2.26469877,1.2621,-23.91,8,52,30.13,638335.0,201774.5626109685,1788
150.53475269999998,2.001457,1.2629,-23.33,9,83,29.95,464083.0,201832.5337302853,548
149.60226299,2.08497422,1.2651,-22.27,8,52,30.04,516489.0,201991.70659501792,2093
150.38591578,2.67847603,1.2667,-22.6,9,53,29.79,907968.0,202107.24092672105,2117
150.60194841,1.99324338,1.2696,-23.28,20,84,29.91,458782.0,202316.15944777857,956
150.41505481,2.69522877,1.2704,-22.17,8,56,29.68,919172.0,202373.68182690025,826
149.86771646,2.07162705,1.271,-21.78,8,51,29.52,507879.0,202416.7923622781,1745
150.27806159,2.65249944,1.2734,-21.69,9,78,29.62,891252.0,202588.9670864627,1863
149.94647124,2.66674088,1.2773,-20.65,11,66,29.01,900025.0,202867.84111457213,146
150.14912814,2.69332308,1.2775,-21.35,9,52,29.8,917256.0,202882.11206330403,1908
150.40787980000002,2.75967645,1.2796,-20.93,8,50,29.31,958643.0,203031.7791156788,1898
150.14489182,2.69308162,1.2801,-21.98,8,74,29.44,917612.0,203067.3663003785,2081
150.04180815,2.75744257,1.2848,-22.46,10,57,30.01,958477.0,203400.9894473277,2003
150.01906438,2.67315429,1.2891,-23.27,8,69,29.85,904795.0,203704.8054202952,1907
150.25146679,2.70474395,1.2896,-22.79,10,52,29.95,925669.0,203740.0455384373,1471
149.98942061,2.67918625,1.2902,-22.27,11,51,30.21,908254.0,203782.309721822,1476
150.22313014,2.6902832,1.2903,-23.61,12,69,30.52,916658.0,203789.3512126336,1212
149.88613741,2.68841962,1.2933,-22.52,9,56,30.15,914468.0,204000.25903972267,1493
150.28153984,1.72596666,1.2947,-21.75,11,52,29.63,289735.0,204098.45996698883,1491
149.95418144,2.54360311,1.2961,-22.89,8,58,30.09,820394.0,204196.5195067816,1304
150.27685726,2.69259483,1.2964,-21.51,8,84,29.66,917147.0,204217.51389457707,460
150.56267085,2.57114533,1.2997,-22.38,9,62,29.71,838762.0,204448.02513253447,1211
149.85128965,2.01846518,1.3012,-23.74,8,60,30.25,475030.0,204552.5447196792,1277
149.99928135,2.69177429,1.3042,-22.25,12,70,29.88,916774.0,204761.10126950173,1173
150.12465844,2.74536244,1.3068,-21.62,9,61,29.76,949977.0,204941.33131617928,2064
150.70995526,1.98699842,1.3068,-23.25,8,54,29.9,454375.0,204941.33131617928,1778
149.89126536,2.67138018,1.3075,-21.78,9,57,29.56,902905.0,204989.77267326263,2057
150.16840368,2.53895196,1.3109,-23.3,9,66,29.91,817986.0,205224.56511614463,2116
150.52161446,2.73270447,1.311,-22.63,9,68,30.2,943204.0,205231.4583912804,2120
150.09010031,2.71498435,1.3121,-23.62,12,62,30.46,933177.0,205307.2377992785,895
150.0886048,2.70639608,1.3162,-22.56,9,52,29.7,926901.0,205588.9370388028,43
149.94877778,2.64123117,1.3202,-21.17,8,66,29.3,884537.0,205862.6282555772,138
149.78823902,1.75351077,1.3203,-21.39,10,55,29.34,306843.0,205869.45619371772,1744
149.99235987,2.70138528,1.3252,-22.75,13,54,30.37,923454.0,206203.1713621067,1061
149.94714,2.66276824,1.3263,-22.86,12,72,29.95,898223.0,206277.85759787,811
150.58607529,1.95273482,1.327,-22.37,13,54,29.86,432928.0,206325.3415284069,1472
150.13969012,2.74197883,1.3285,-21.66,8,66,29.7,948129.0,206426.9785822456,2026
150.42041603,2.70915043,1.3299,-22.28,8,58,30.05,928343.0,206521.69951242863,1492
149.66191941,1.82700632,1.3315,-22.33,12,71,29.76,354184.0,206629.78642171185,1066
150.19542968,2.61570374,1.3361,-22.01,9,58,29.78,867610.0,206939.5555844334,2222
150.17100359999998,2.63644658,1.3384,-23.19,8,56,30.33,881813.0,207093.89639629208,1960
150.01364934,2.64035084,1.3385,-22.8,8,64,30.46,885127.0,207100.59866714544,832
150.04349191,2.64704397,1.3409,-21.94,9,55,29.65,887774.0,207261.2485992149,1772
150.54821249,2.53257447,1.3411,-22.76,9,62,30.57,815019.0,207274.6183843547,1482
150.10114539,2.70645391,1.3432,-23.12,15,62,29.96,927298.0,207414.8369609488,961
150.63910773,2.61696208,1.344,-23.45,8,50,30.38,868716.0,207468.17480923192,1783
149.85694424,2.04936826,1.345,-22.9,14,50,30.06,494036.0,207534.7861184485,1495
150.19642547,1.85485952,1.349,-22.14,11,53,30.06,371128.0,207800.55520947292,1710
150.1909865,1.85469805,1.3496,-23.18,8,68,30.11,371989.0,207840.3274836289,1580
149.80774758,1.8684025,1.35,-23.09,8,64,29.85,380568.0,207866.8288700652,1732
150.28034576,2.2830404,1.3547,-22.7,12,51,30.38,648253.0,208177.41531226752,1496
149.87516629,2.67494916,1.3559,-21.93,12,58,29.97,905240.0,208256.4768768185,165
150.111988,2.68990031,1.3603,-22.18,13,68,29.93,915543.0,208545.54766105424,1578
150.11179193,2.5729073,1.3646,-20.69,9,54,28.95,838989.0,208826.8063714909,1959
150.29112438,1.76973479,1.3653,-21.57,10,59,29.64,316842.0,208872.47690364337,1501
149.9891027,2.68873038,1.3668,-22.94,9,76,30.43,914898.0,208970.2334715852,1014
149.8183644,1.75115741,1.3674,-21.65,9,64,29.72,305089.0,209009.2945833302,2114
149.48219928,2.09418874,1.3681,-21.65,9,54,29.8,521685.0,209054.83593203337,1295
150.33721229,2.5652116,1.3713,-22.37,11,64,29.71,834506.0,209262.6150052393,1599
150.60711938,2.21019298,1.3723,-23.17,9,70,29.9,599047.0,209327.40828368577,1718
150.04650728,2.72064901,1.3739,-21.85,8,81,29.45,935109.0,209430.9414881748,1500
149.85296987,1.88269719,1.3756,-22.19,9,59,29.72,389200.0,209540.7623874795,1720
149.87561533,2.30628558,1.3784,-21.09,9,69,29.61,662605.0,209721.233604306,759
150.53714352,2.1082411,1.3786,-21.3,8,53,29.4,530808.0,209734.10490735288,2208
150.59370862,2.01516645,1.3793,-23.05,8,52,30.4,472735.0,209779.1340265064,1876
150.22985846,1.81712837,1.3795,-21.67,8,50,29.66,347405.0,209791.9936513664,1159
150.66341625,1.9450349,1.3808,-22.13,8,52,29.75,428293.0,209875.5180285476,1573
149.49447495,2.6540596,1.3818,-21.75,11,60,30.32,891825.0,209939.6931018255,1314
149.63441938,1.81023609,1.3845,-23.29,11,52,30.35,343682.0,210112.6431106149,1540
149.8490407,2.11945865,1.3849,-23.25,19,80,30.34,538748.0,210138.2253489704,474
149.83452351,1.92322927,1.3867,-22.64,8,67,29.95,414827.0,210253.2179872413,632
149.87463725,2.56315599,1.3871,-23.92,10,58,30.18,835551.0,210278.743618746,629
150.11083123,2.62001219,1.3882,-20.96,8,68,29.28,869258.0,210348.8861379705,2031
149.81542106,2.67111408,1.389,-22.81,9,66,30.18,903189.0,210399.85013167225,1874
150.6241568,2.16542256,1.3907,-22.43,8,72,29.78,569530.0,210508.0125215281,2021
149.93572707,1.73230151,1.3917,-22.08,8,67,29.86,293636.0,210571.55112103804,2204
149.82242519,1.89285882,1.3919,-21.62,12,74,29.97,394995.0,210584.2511759066,57
149.90692758,2.64695866,1.3921,-22.02,8,64,29.94,887595.0,210596.94867725123,1914
149.88208376,2.67518342,1.3933,-22.85,8,50,29.76,905475.0,210673.0800969693,1462
149.85853002,2.04247907,1.3948,-22.16,8,55,30.27,488528.0,210768.1153410441,492
149.89142393,2.32730946,1.3953,-22.72,11,56,30.42,677237.0,210799.7619386853,934
150.19994565,2.55972995,1.3953,-23.75,14,59,30.14,832581.0,210799.7619386853,1131
149.84280739,1.80074819,1.3961,-22.65,10,55,29.97,338217.0,210850.36344366323,979
149.86649122,2.0798228,1.3969,-22.49,9,69,30.14,514362.0,210900.9243056608,473
150.37945013,1.90969036,1.3973,-20.99,8,60,29.27,405601.0,210926.18950820173,2054
149.83990196,1.76198225,1.3991,-20.64,8,51,29.24,311672.0,211039.7574413127,2025
149.54095563,2.56328927,1.3998,-21.11,8,57,29.07,832722.0,211083.8673641025,1936
150.01706759,2.64295337,1.4005,-22.08,8,58,29.92,885223.0,211127.94631274813,2202
150.21025938,2.56551221,1.4008,-23.85,14,50,30.83,835513.0,211146.82781554907,1023
150.19418294,2.58103983,1.4018,-22.44,9,55,30.03,844989.0,211209.7251331396,1140
150.11800355,2.7023855,1.402,-22.85,8,62,30.24,923869.0,211222.29702751176,1889
149.8273388,2.06605732,1.4025,-22.4,16,70,29.87,504659.0,211253.7157328912,1513
150.03387141,2.59118396,1.4031,-21.27,9,68,29.18,851632.0,211291.3973900988,475
150.01132673,2.06545399,1.4036,-23.26,10,55,29.93,503561.0,211322.7814582322,1494
150.10359973,2.69771926,1.4045,-23.25,8,53,29.88,921223.0,211379.2331515576,1122
150.46163595,1.7491768,1.4047,-23.38,13,50,29.92,305183.0,211391.77105748488,1993
149.73871131,1.81105099,1.4073,-22.14,8,52,29.85,344034.0,211554.5353680357,1463
149.61377353,2.07072311,1.4076,-22.36,9,52,30.41,507056.0,211573.28859748936,1521
149.89646849,1.78635136,1.4088,-22.02,8,63,29.89,327568.0,211648.24519478285,1938
149.82569802,1.84265129,1.4093,-22.45,10,99,29.86,363502.0,211679.4505365656,456
149.845501,2.10919518,1.4105,-21.99,8,60,29.85,531519.0,211754.27965646103,1469
149.7571676,1.84603662,1.411,-22.99,9,92,29.83,365918.0,211785.43193878484,829
150.51984431,2.73420724,1.4123,-21.24,11,67,29.27,943284.0,211866.35496205452,1994
150.59336772,2.20006252,1.4124,-21.56,8,63,29.38,591844.0,211872.57545124885,1995
149.45893686,2.31981451,1.4126,-23.41,11,53,29.99,672955.0,211885.0145628402,1502
